"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v2-s4-139","S4","必修 第一册","幂、指数与对数","multiple-choice","Foundation","15","15","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-140","S4","必修 第一册","幂、指数与对数","fill-in","Exam","\sqrt{5}","\sqrt{5} | 根号5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-141","S4","必修 第一册","幂、指数与对数","short-answer","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-142","S4","必修 第一册","幂、指数与对数","multiple-choice","Challenge","\frac{a + ab}{1 + a}","\frac{a + ab}{1 + a}","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-143","S4","必修 第一册","幂、指数与对数","fill-in","Foundation","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-144","S4","必修 第一册","幂、指数与对数","short-answer","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-145","S4","必修 第一册","幂、指数与对数","multiple-choice","Core","\log_a \sqrt[n]{M} = \frac{1}{n} \log_a M","\log_a \sqrt[n]{M} = \frac{1}{n} \log_a M","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-146","S4","必修 第一册","幂、指数与对数","fill-in","Challenge","(0, 1) ∪ (2, +∞)","(0, 1) ∪ (2, +∞) | 0<a<1 或 a>2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-147","S4","必修 第一册","幂、指数与对数","short-answer","Foundation","1 - \lg 5","1 - \lg 5 | 1-lg5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-148","S4","必修 第一册","幂、指数与对数","multiple-choice","Exam","\frac{1}{2} 或 \frac{3}{2}","\frac{1}{2} 或 \frac{3}{2}","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-149","S4","必修 第一册","幂、指数与对数","fill-in","Core","-12","-12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-150","S4","必修 第一册","幂、指数与对数","short-answer","Challenge","证明见解析","证明见解析","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-151","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-152","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-153","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-154","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Challenge","100","100","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-155","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Foundation","(-∞, 0) ∪ (0, +∞)","(-∞, 0) ∪ (0, +∞) | (-∞,0)∪(0,+∞) | {x|x≠0} | x≠0","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-156","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Exam","偶函数，值域为 [2, 17/4]","偶函数，值域为 [2, 17/4] | 偶函数，值域为[2, 17/4] | 偶函数，值域[2, 17/4]","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-157","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Core","(2, +∞)","(2, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-158","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Challenge","(0, 1) ∪ {e^(1/e)}","(0, 1) ∪ {e^(1/e)} | (0,1)∪{e^(1/e)}","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-159","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation","c < a < b","c < a < b | c<a<b","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-160","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-161","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-162","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-163","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","A. y = x^3","A. y = x^3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-164","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-165","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Core","log₂3 > log₃4","log₂3 > log₃4 | log₂3 大于 log₃4","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-166","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Challenge","B. f(x) 是偶函数，g(x) 是奇函数","B. f(x) 是偶函数，g(x) 是奇函数","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-167","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Foundation","(2, +∞)","(2, +∞) | (2,+∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-168","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Exam","25","25","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-169","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Core","B. b < a < c","B. b < a < c","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-170","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Challenge","(-4, 4]","(-4, 4] | (-4,4]","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-171","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-172","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","(2, 2)","(2, 2)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-173","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","2 或 1/2","2 或 1/2 | 2或1/2 | 2, 1/2 | 2,1/2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-174","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","f(x) 是偶函数，g(x) 是奇函数","f(x) 是偶函数，g(x) 是奇函数 | f(x)为偶函数，g(x)为奇函数","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-175","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-176","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","1/3","1/3 | \frac{1}{3}","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-177","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Core","log_2 3 > log_3 2","log_2 3 > log_3 2 | log₂3 > log₃2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-178","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Challenge","(3, +∞)","(3, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-179","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Foundation","(-2, -1)","(-2, -1)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-180","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Exam","3/2 或 1/2","3/2 或 1/2 | 3/2或1/2 | 3/2, 1/2 | 3/2,1/2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-181","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Core","(0, +∞)","(0, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-182","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Challenge","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-183","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation","c < b < a","c < b < a","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-184","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","√2 或 1/√2","√2 或 1/√2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-185","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-186","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","√2 < a ≤ e^(1/e)","√2 < a ≤ e^(1/e) | sqrt(2)<a<=e^(1/e) | √2<a≤e^(1/e)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-187","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","(-∞, -1)","(-∞, -1)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-188","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","7","7","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-189","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-190","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Challenge","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-191","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Foundation","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-192","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Exam","3","3","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-193","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Core","81","81","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-194","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Challenge","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-195","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation",">",">","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-196","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","C. c < a < b","C. c < a < b","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-197","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","(-∞, -1) ∪ (3, +∞)","(-∞, -1) ∪ (3, +∞) | (-∞,-1)∪(3,+∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-198","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","偶函数；在 [0, +∞) 上单调递增","偶函数；在 [0, +∞) 上单调递增 | 偶函数；在[0,+∞)上单调递增","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-199","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","A. 关于直线 y = x 对称","A. 关于直线 y = x 对称","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-200","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","1/2 或 3/2","1/2 或 3/2 | 1/2或3/2","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-201","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","(-∞, 1] ∪ [3, +∞)","(-∞, 1] ∪ [3, +∞) | (-∞,1]∪[3,+∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-202","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","135","135","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-203","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-204","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","[-1, 0] 和 [1, +∞)","[-1, 0] 和 [1, +∞) | [-1,0]和[1,+∞) | [-1,0]∪[1,+∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-205","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s4-206","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","(-∞, -1]","(-∞, -1] | (-∞,-1]","pass","none","","","Include in S18 pass-sample review before app integration."
