id,questionId,reviewStatus,reviewerNotes,illustrationTier,illustrationCategory,reusableTemplateKey,candidatePath,generatedVia,generatedAt,sourceGeneratedPath,importedBytes,importedDimensions,model,size,quality,exactMathLabelsNeeded,sourcePromptZh
hjb-high-ds-v2-s5-263__image2-v1,hjb-high-ds-v2-s5-263,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-263__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:09:07.554Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b072b0248191bb30e0e46b7416fa.png,884915,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0763：填空：直线经过点 (9,2) 和 (10,20)，求斜率。"
hjb-high-ds-v2-s5-266__image2-v1,hjb-high-ds-v2-s5-266,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-266__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:09:07.814Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b0dd294c8191b73b71f703a43f03.png,881571,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0766：填空：直线经过点 (10,8) 和 (11,22)，求斜率。"
hjb-high-ds-v2-s5-269__image2-v1,hjb-high-ds-v2-s5-269,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-269__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:20:39.520Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b2216958819197e01d76f8c75f85.png,902192,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0769：填空：直线经过点 (10,10) 和 (11,24)，求斜率。"
hjb-high-ds-v2-s5-272__image2-v1,hjb-high-ds-v2-s5-272,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-272__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:20:39.893Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b28c66848191a8e48d22e0def649.png,906514,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0772：填空：直线经过点 (9,10) 和 (10,17)，求斜率。"
hjb-high-ds-v2-s5-275__image2-v1,hjb-high-ds-v2-s5-275,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-275__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:20:40.169Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b2ffc9888191b35feea03e590383.png,914713,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0775：填空：直线经过点 (5,6) 和 (6,18)，求斜率。"
hjb-high-ds-v2-s5-278__image2-v1,hjb-high-ds-v2-s5-278,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-278__image2-v1.png,codex-built-in-image_gen,2026-05-28T03:20:40.454Z,/Users/dongpinhu/.codex/generated_images/019e6c44-58b6-7480-8125-5178d7e90d40/ig_0d472066fd72bb10016a17b375d1308191b2144d46dbd5e274.png,1180107,"{""width"":1672,""height"":941}",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0778：填空：直线经过点 (7,12) 和 (8,24)，求斜率。"
hjb-high-ds-v2-s5-281__image2-v1,hjb-high-ds-v2-s5-281,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-281__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0781：填空：直线经过点 (10,7) 和 (11,15)，求斜率。"
hjb-high-ds-v2-s5-284__image2-v1,hjb-high-ds-v2-s5-284,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-284__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0784：填空：直线经过点 (4,9) 和 (5,29)，求斜率。"
hjb-high-ds-v2-s5-287__image2-v1,hjb-high-ds-v2-s5-287,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-287__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0787：填空：直线经过点 (9,5) 和 (10,22)，求斜率。"
hjb-high-ds-v2-s5-290__image2-v1,hjb-high-ds-v2-s5-290,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-290__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","二轮变式0790：填空：直线经过点 (2,10) 和 (3,17)，求斜率。"
hjb-high-ds-v3-s5-221__image2-v1,hjb-high-ds-v3-s5-221,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-221__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0721：填空：直线经过点 (2,6) 和 (3,17)，求斜率。"
hjb-high-ds-v3-s5-224__image2-v1,hjb-high-ds-v3-s5-224,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-224__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0724：填空：直线经过点 (6,3) 和 (7,7)，求斜率。"
hjb-high-ds-v3-s5-227__image2-v1,hjb-high-ds-v3-s5-227,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-227__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0727：填空：直线经过点 (11,7) 和 (12,24)，求斜率。"
hjb-high-ds-v3-s5-230__image2-v1,hjb-high-ds-v3-s5-230,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-230__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0730：填空：直线经过点 (10,11) 和 (11,20)，求斜率。"
hjb-high-ds-v3-s5-233__image2-v1,hjb-high-ds-v3-s5-233,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-233__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0733：填空：直线经过点 (4,4) 和 (5,15)，求斜率。"
hjb-high-ds-v3-s5-236__image2-v1,hjb-high-ds-v3-s5-236,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-236__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0736：填空：直线经过点 (5,6) 和 (6,24)，求斜率。"
hjb-high-ds-v3-s5-239__image2-v1,hjb-high-ds-v3-s5-239,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-239__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0739：填空：直线经过点 (6,13) 和 (7,23)，求斜率。"
hjb-high-ds-v3-s5-242__image2-v1,hjb-high-ds-v3-s5-242,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-242__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0742：填空：直线经过点 (7,11) 和 (8,28)，求斜率。"
hjb-high-ds-v3-s5-245__image2-v1,hjb-high-ds-v3-s5-245,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-245__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0745：填空：直线经过点 (8,4) 和 (9,11)，求斜率。"
hjb-high-ds-v3-s5-248__image2-v1,hjb-high-ds-v3-s5-248,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-248__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0748：填空：直线经过点 (6,3) 和 (7,16)，求斜率。"
hjb-high-ds-v3-s5-251__image2-v1,hjb-high-ds-v3-s5-251,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-251__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0751：填空：直线经过点 (2,2) 和 (3,17)，求斜率。"
hjb-high-ds-v3-s5-254__image2-v1,hjb-high-ds-v3-s5-254,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-254__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0754：填空：直线经过点 (10,4) 和 (11,18)，求斜率。"
hjb-high-ds-v3-s5-257__image2-v1,hjb-high-ds-v3-s5-257,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-257__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0757：填空：直线经过点 (11,7) 和 (12,16)，求斜率。"
hjb-high-ds-v3-s5-260__image2-v1,hjb-high-ds-v3-s5-260,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-260__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0760：填空：直线经过点 (8,3) 和 (9,10)，求斜率。"
hjb-high-ds-v3-s5-263__image2-v1,hjb-high-ds-v3-s5-263,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-263__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0763：填空：直线经过点 (12,8) 和 (13,20)，求斜率。"
hjb-high-ds-v3-s5-266__image2-v1,hjb-high-ds-v3-s5-266,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-266__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0766：填空：直线经过点 (2,11) 和 (3,25)，求斜率。"
hjb-high-ds-v3-s5-269__image2-v1,hjb-high-ds-v3-s5-269,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-269__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0769：填空：直线经过点 (7,7) 和 (8,20)，求斜率。"
hjb-high-ds-v3-s5-272__image2-v1,hjb-high-ds-v3-s5-272,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-272__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0772：填空：直线经过点 (5,8) 和 (6,23)，求斜率。"
hjb-high-ds-v3-s5-275__image2-v1,hjb-high-ds-v3-s5-275,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-275__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0775：填空：直线经过点 (7,3) 和 (8,20)，求斜率。"
hjb-high-ds-v3-s5-278__image2-v1,hjb-high-ds-v3-s5-278,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-278__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0778：填空：直线经过点 (5,11) 和 (6,15)，求斜率。"
hjb-high-ds-v3-s5-281__image2-v1,hjb-high-ds-v3-s5-281,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-281__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0781：填空：直线经过点 (5,6) 和 (6,13)，求斜率。"
hjb-high-ds-v3-s5-284__image2-v1,hjb-high-ds-v3-s5-284,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-284__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0784：填空：直线经过点 (3,3) 和 (4,20)，求斜率。"
hjb-high-ds-v3-s5-287__image2-v1,hjb-high-ds-v3-s5-287,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-287__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0787：填空：直线经过点 (6,1) 和 (7,8)，求斜率。"
hjb-high-ds-v3-s5-290__image2-v1,hjb-high-ds-v3-s5-290,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-290__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V3修复变式0790：填空：直线经过点 (10,6) 和 (11,19)，求斜率。"
hjb-high-ds-v4-s5-221__image2-v1,hjb-high-ds-v4-s5-221,pending,,P1,解析几何直线坐标图,P1:analytic-line-coordinate-plane:fill-in,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v4-s5-221__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: coordinates, slope, line names, equations, and intercept labels should be deterministic overlays","V4修复变式0721：填空：直线经过点 (2,6) 和 (3,17)，求斜率。"
