questionId,topicId,grade,type,difficulty,storedAnswer,independentAnswer,computedAnswer,status,notes
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q09,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Low,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q10,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q11,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,short-answer,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l4-take-away-stories-within-10-q12,us-ca-math-p1-1-l4-take-away-stories-within-10,P1,multiple-choice,High,9 - 4 = 5,9 - 4 = 5,9 - 4 = 5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q01,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Low,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q02,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Medium,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q03,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,short-answer,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q04,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,multiple-choice,High,9 - 5 = 4,9 - 5 = 4,9 - 5 = 4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q05,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Low,1,1,1,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q06,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q07,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,short-answer,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q08,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,multiple-choice,High,7 - 5 = 2,7 - 5 = 2,7 - 5 = 2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q09,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Low,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q10,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,fill-in,Medium,2,2,2,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q11,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,short-answer,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10-q12,us-ca-math-p1-1-l5-model-equation-take-away-stories-to-10,P1,multiple-choice,High,8 - 5 = 3,8 - 5 = 3,8 - 5 = 3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q01,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Low,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q02,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Medium,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q03,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,short-answer,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q04,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,multiple-choice,High,8 - 2 = 6,8 - 2 = 6,8 - 2 = 6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q05,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Low,3,3,3,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q06,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Medium,7,7,7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q07,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,short-answer,Medium,6,6,6,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q08,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,multiple-choice,High,9 - 2 = 7,9 - 2 = 7,9 - 2 = 7,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q09,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Low,5,5,5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q10,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,fill-in,Medium,4,4,4,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q11,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,short-answer,Medium,8,8,8,pass,"Deterministic generated answer, independent answer, and computed answer agree."
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10-q12,us-ca-math-p1-1-l6-break-apart-subtraction-equations-to-10,P1,multiple-choice,High,7 - 2 = 5,7 - 2 = 5,7 - 2 = 5,pass,"Deterministic generated answer, independent answer, and computed answer agree."
