id,grade,usGradeLabel,topicId,sourceKind,domainId,clusterTitle,currentDifficulty,s18RecommendedDifficulty,type,validationMethod,answer,promptEn
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q05,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Low,Low,fill-in,computed-subtraction,16,"Add Subtract checkpoint: On a math notebook page, use a quick check strategy: there are 19 stickers. 3 are moved away. How many stickers are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q06,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Medium,Medium,fill-in,computed-addition,5,"Add Subtract checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 2 red counters and 3 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q07,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Medium,Medium,fill-in,computed-subtraction,5,"Add Subtract checkpoint: On a teacher card, look for the important numbers: there are 7 buttons. 2 are moved away. How many buttons are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q08,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,High,High,short-answer,computed-addition,5,"Add Subtract checkpoint: During independent practice, explain the matching idea: a tray has 4 red stickers and 1 blue sticker. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q09,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Low,Low,fill-in,computed-subtraction,8,"Add Subtract checkpoint: On an exit ticket, try a second strategy to confirm: there are 9 cards. 1 are moved away. How many cards are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q10,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Medium,Medium,fill-in,computed-addition,11,"Add Subtract checkpoint: In a review game, answer and check the unit or label: a tray has 6 red buttons and 5 blue buttons. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q11,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,Medium,Medium,fill-in,computed-subtraction,6,"Add Subtract checkpoint: On a strategy board, use the topic idea to decide: there are 11 counters. 5 are moved away. How many counters are left?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-oa-add-subtract-q12,P1,Grade 1,us-ca-math-p1-1-oa-add-subtract,k-g5-textbook-lesson,1.OA,Add Subtract,High,High,short-answer,computed-addition,11,"Add Subtract checkpoint: During a small-group check, finish the challenge carefully: a tray has 8 red cards and 3 blue cards. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q01,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Low,Low,multiple-choice,computed-place-value,21,"Place Value checkpoint: On a warm-up card, count or model, then answer: what number has 2 tens and 1 one?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q02,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,32,"Place Value checkpoint: During partner practice, write the missing answer: what number has 3 tens and 2 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q03,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,43,"Place Value checkpoint: On a classroom mat, choose the best answer: what number has 4 tens and 3 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q04,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,High,High,fill-in,computed-place-value,54,"Place Value checkpoint: In a quick check, show the reasoning in one step: what number has 5 tens and 4 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q05,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Low,Low,fill-in,computed-place-value,65,"Place Value checkpoint: On a math notebook page, use a quick check strategy: what number has 6 tens and 5 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q06,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,76,"Place Value checkpoint: At a learning station, solve with a drawing or number sentence: what number has 7 tens and 6 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q07,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,87,"Place Value checkpoint: On a teacher card, look for the important numbers: what number has 8 tens and 7 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q08,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,High,High,fill-in,computed-place-value,28,"Place Value checkpoint: During independent practice, explain the matching idea: what number has 2 tens and 8 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q09,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Low,Low,fill-in,computed-place-value,31,"Place Value checkpoint: On an exit ticket, try a second strategy to confirm: what number has 3 tens and 1 one?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q10,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,42,"Place Value checkpoint: In a review game, answer and check the unit or label: what number has 4 tens and 2 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q11,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,Medium,Medium,fill-in,computed-place-value,53,"Place Value checkpoint: On a strategy board, use the topic idea to decide: what number has 5 tens and 3 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-nbt-place-value-q12,P1,Grade 1,us-ca-math-p1-1-nbt-place-value,k-g5-textbook-lesson,1.NBT,Place Value,High,High,fill-in,computed-place-value,64,"Place Value checkpoint: During a small-group check, finish the challenge carefully: what number has 6 tens and 4 ones?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q01,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Low,Low,fill-in,computed-data-comparison,3 more apples,"Measure Data checkpoint: On a warm-up card, count or model, then answer: a picture graph shows 5 apples and 2 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q02,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-data-comparison,2 more apples,"Measure Data checkpoint: During partner practice, write the missing answer: a picture graph shows 7 apples and 5 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q03,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-measurement-addition,17 cm,"Measure Data checkpoint: On a classroom mat, choose the best answer: a ribbon is 12 cm long. Another ribbon is 5 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q04,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,High,High,short-answer,computed-area,12 square units,"Measure Data checkpoint: In a quick check, show the reasoning in one step: a rectangle is 4 units long and 3 units wide. What is its area?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q05,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Low,Low,fill-in,computed-measurement-addition,13 cm,"Measure Data checkpoint: On a math notebook page, use a quick check strategy: a ribbon is 6 cm long. Another ribbon is 7 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q06,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-measurement-addition,15 cm,"Measure Data checkpoint: At a learning station, solve with a drawing or number sentence: a ribbon is 7 cm long. Another ribbon is 8 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q07,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-data-comparison,5 more apples,"Measure Data checkpoint: On a teacher card, look for the important numbers: a picture graph shows 9 apples and 4 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q08,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,High,High,short-answer,computed-area,16 square units,"Measure Data checkpoint: During independent practice, explain the matching idea: a rectangle is 8 units long and 2 units wide. What is its area?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q09,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Low,Low,fill-in,computed-data-comparison,3 more apples,"Measure Data checkpoint: On an exit ticket, try a second strategy to confirm: a picture graph shows 5 apples and 2 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q10,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-measurement-addition,17 cm,"Measure Data checkpoint: In a review game, answer and check the unit or label: a ribbon is 11 cm long. Another ribbon is 6 cm long. What is the total length?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q11,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,Medium,Medium,short-answer,computed-data-comparison,1 more apples,"Measure Data checkpoint: On a strategy board, use the topic idea to decide: a picture graph shows 9 apples and 8 oranges. Which fruit has more, and by how many?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-md-measure-data-q12,P1,Grade 1,us-ca-math-p1-1-md-measure-data,k-g5-textbook-lesson,1.MD,Measure Data,High,High,short-answer,computed-area,36 square units,"Measure Data checkpoint: During a small-group check, finish the challenge carefully: a rectangle is 6 units long and 6 units wide. What is its area?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q01,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Low,Low,fill-in,computed-shape-property,4,"Shape Reasoning checkpoint: On a warm-up card, count or model, then answer: in a math poster, how many sides does a square have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q02,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,fill-in,computed-shape-identification,circle,"Shape Reasoning checkpoint: During partner practice, write the missing answer: on a shape station, which shape name matches an object with the label ""circle""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q03,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,multiple-choice,computed-shape-identification,cube,"Shape Reasoning checkpoint: On a classroom mat, choose the best answer: on a sorting mat, which shape name matches an object with the label ""cube""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q04,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,High,High,short-answer,computed-shape-identification,cone,"Shape Reasoning checkpoint: In a quick check, show the reasoning in one step: on a classroom card, which shape name matches an object with the label ""cone""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q05,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Low,Low,fill-in,computed-shape-property,3,"Shape Reasoning checkpoint: On a math notebook page, use a quick check strategy: in a drawing label, how many sides does a triangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q06,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,fill-in,computed-shape-property,4,"Shape Reasoning checkpoint: At a learning station, solve with a drawing or number sentence: in a model tray, how many sides does a rectangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q07,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,fill-in,computed-shape-property,4,"Shape Reasoning checkpoint: On a teacher card, look for the important numbers: in a notebook sketch, how many sides does a square have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q08,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,High,High,short-answer,computed-shape-identification,circle,"Shape Reasoning checkpoint: During independent practice, explain the matching idea: on an attribute chart, which shape name matches an object with the label ""circle""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q09,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Low,Low,multiple-choice,computed-shape-identification,cube,"Shape Reasoning checkpoint: On an exit ticket, try a second strategy to confirm: on a math poster, which shape name matches an object with the label ""cube""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q10,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,fill-in,computed-shape-identification,cone,"Shape Reasoning checkpoint: In a review game, answer and check the unit or label: on a shape station, which shape name matches an object with the label ""cone""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q11,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,Medium,Medium,fill-in,computed-shape-property,3,"Shape Reasoning checkpoint: On a strategy board, use the topic idea to decide: in a sorting mat, how many sides does a triangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-g-shape-reasoning-q12,P1,Grade 1,us-ca-math-p1-1-g-shape-reasoning,k-g5-textbook-lesson,1.G,Shape Reasoning,High,High,fill-in,computed-shape-property,4,"Shape Reasoning checkpoint: During a small-group check, finish the challenge carefully: in a classroom card, how many sides does a rectangle have?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p2-2-oa-fluency-arrays-q01,P2,Grade 2,us-ca-math-p2-2-oa-fluency-arrays,k-g5-textbook-lesson,2.OA,Fluency Arrays,Low,Low,multiple-choice,computed-multiplication,8,"Fluency Arrays checkpoint: On a warm-up card, count or model, then answer: 2 equal bags each hold 4 blocks. How many blocks are there in all?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p2-2-oa-fluency-arrays-q02,P2,Grade 2,us-ca-math-p2-2-oa-fluency-arrays,k-g5-textbook-lesson,2.OA,Fluency Arrays,Medium,Medium,fill-in,computed-addition,8,"Fluency Arrays checkpoint: During partner practice, write the missing answer: a tray has 3 red counters and 5 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p2-2-oa-fluency-arrays-q03,P2,Grade 2,us-ca-math-p2-2-oa-fluency-arrays,k-g5-textbook-lesson,2.OA,Fluency Arrays,Medium,Medium,multiple-choice,computed-multiplication,24,"Fluency Arrays checkpoint: On a classroom mat, choose the best answer: 4 equal bags each hold 6 cubes. How many cubes are there in all?"
