id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-candidate-k01-sa-005,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-37+11-25。,,-51,-51,先合并正负变化，-37+11-25=-51，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-006,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-38+13-26。,,-51,-51,先合并正负变化，-38+13-26=-51，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-007,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-39+15-4。,,-28,-28,先合并正负变化，-39+15-4=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-008,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-40+17-5。,,-28,-28,先合并正负变化，-40+17-5=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-009,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-41+19-6。,,-28,-28,先合并正负变化，-41+19-6=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-010,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-42+21-7。,,-28,-28,先合并正负变化，-42+21-7=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-011,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-43+23-8。,,-28,-28,先合并正负变化，-43+23-8=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-012,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-44+25-9。,,-28,-28,先合并正负变化，-44+25-9=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-013,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-45+27-10。,,-28,-28,先合并正负变化，-45+27-10=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-014,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-46+29-11。,,-28,-28,先合并正负变化，-46+29-11=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-015,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-47+31-12。,,-28,-28,先合并正负变化，-47+31-12=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-016,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-48+33-13。,,-28,-28,先合并正负变化，-48+33-13=-28，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-017,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-18+35-14。,,3,3,先合并正负变化，-18+35-14=3，结果为正数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-018,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-19+8-15。,,-26,-26,先合并正负变化，-19+8-15=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-019,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-20+10-16。,,-26,-26,先合并正负变化，-20+10-16=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-020,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-21+12-17。,,-26,-26,先合并正负变化，-21+12-17=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-021,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-22+14-18。,,-26,-26,先合并正负变化，-22+14-18=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-022,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-23+16-19。,,-26,-26,先合并正负变化，-23+16-19=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-023,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-24+18-20。,,-26,-26,先合并正负变化，-24+18-20=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-024,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-25+20-21。,,-26,-26,先合并正负变化，-25+20-21=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-025,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-26+22-22。,,-26,-26,先合并正负变化，-26+22-22=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-026,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-27+24-23。,,-26,-26,先合并正负变化，-27+24-23=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k01-sa-027,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-rational-numbers,有理数与数轴基础,short-answer,Foundation,计算并说明符号：-28+26-24。,,-26,-26,先合并正负变化，-28+26-24=-26，结果为负数。,pep-junior-s1-upper-rational-numbers,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-001,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(3x+3)+(3x-4)。,6x+7 | 9x-4 | x-1 | 6x-1,6x-1,6x-1,同类项合并得(3+3)x+(3-4)=6x-1。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-002,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(4x+4)+(1x-2)。,9x-2 | 3x+2 | 5x+2 | 5x+6,5x+2,5x+2,同类项合并得(4+1)x+(4-2)=5x+2。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-003,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(5x+5)+(3x-5)。,2x | 8x | 8x+10 | 13x-5,8x,8x | 8x+0,同类项合并得(5+3)x+(5-5)=8x。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-004,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(6x+6)+(1x-3)。,7x+3 | 7x+9 | 13x-3 | 5x+3,7x+3,7x+3,同类项合并得(6+1)x+(6-3)=7x+3。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-005,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(2x+7)+(3x-1)。,5x+8 | 12x-1 | x+6 | 5x+6,5x+6,5x+6,同类项合并得(2+3)x+(7-1)=5x+6。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-006,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(3x+8)+(1x-4)。,12x-4 | 2x+4 | 4x+4 | 4x+12,4x+4,4x+4,同类项合并得(3+1)x+(8-4)=4x+4。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-007,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(4x+9)+(3x-2)。,x+7 | 7x+7 | 7x+11 | 16x-2,7x+7,7x+7,同类项合并得(4+3)x+(9-2)=7x+7。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-008,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(5x+3)+(1x-5)。,6x-2 | 6x+8 | 9x-5 | 4x-2,6x-2,6x-2,同类项合并得(5+1)x+(3-5)=6x-2。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-009,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(6x+4)+(3x-3)。,9x+7 | 13x-3 | 3x+1 | 9x+1,9x+1,9x+1,同类项合并得(6+3)x+(4-3)=9x+1。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-010,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(2x+5)+(1x-1)。,8x-1 | x+4 | 3x+4 | 3x+6,3x+4,3x+4,同类项合并得(2+1)x+(5-1)=3x+4。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-011,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(3x+6)+(3x-4)。,x+2 | 6x+2 | 6x+10 | 12x-4,6x+2,6x+2,同类项合并得(3+3)x+(6-4)=6x+2。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-012,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(4x+7)+(1x-2)。,5x+5 | 5x+9 | 12x-2 | 3x+5,5x+5,5x+5,同类项合并得(4+1)x+(7-2)=5x+5。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-013,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(5x+8)+(3x-5)。,8x+13 | 16x-5 | 2x+3 | 8x+3,8x+3,8x+3,同类项合并得(5+3)x+(8-5)=8x+3。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-014,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(6x+9)+(1x-3)。,16x-3 | 5x+6 | 7x+6 | 7x+12,7x+6,7x+6,同类项合并得(6+1)x+(9-3)=7x+6。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k02-mc-015,junior-rag-v1-candidate,S1,upper,pep-junior-s1-upper-expressions-linear-equations,整式初步与一元一次方程,multiple-choice,Core,化简：(2x+3)+(3x-1)。,x+2 | 5x+2 | 5x+4 | 8x-1,5x+2,5x+2,同类项合并得(2+3)x+(3-1)=5x+2。,pep-junior-s1-upper-expressions-linear-equations,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
