"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"bnu-primary-ds-v1-p6-019","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","multiple-choice","Challenge","一桶油重20千克，第一次用去它的1/4，第二次用去剩下的2/5，第二次用去多少千克？","5千克 | 6千克 | 8千克 | 10千克","6千克","6千克","第一次用去20×1/4=5千克，剩下15千克。第二次用去15×2/5=6千克。","grade-pass-sample"
"bnu-primary-ds-v1-p6-020","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Exam","修一条路，第一天修了全长的1/3，第二天修了余下的3/4，还剩下120米没修。这条路全长（    ）米。","","720","720","第一天后剩下全长的2/3。第二天修了2/3×3/4=1/2，共修1/3+1/2=5/6，剩下1/6对应120米，全长120÷1/6=720米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-022","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","multiple-choice","Foundation","一桶油重20千克，用去1/4后，又用去剩下的1/3，最后桶里还剩油多少千克？","5千克 | 10千克 | 15千克 | 12千克","10千克","10千克 | 10","第一次用去20×1/4=5千克，剩下15千克；第二次用去15×1/3=5千克，最后剩15-5=10千克。","grade-pass-sample"
"bnu-primary-ds-v1-p6-029","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Core","比30米多1/5是______米，比30米少1/5米是______米。","","36,29.8","36,29.8 | 36米,29.8米","多1/5：30×(1+1/5)=36米；少1/5米：30-1/5=29.8米。注意区分分率和具体量。","grade-pass-sample"
"bnu-primary-ds-v1-p6-035","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Challenge","一根绳子，第一次用去全长的1/3，第二次用去余下的1/4，还剩6米。这根绳子原长______米。","","12","12","设原长x米。第一次用去x/3，余2x/3。第二次用去(2x/3)×(1/4)=x/6。剩余x - x/3 - x/6 = x/2 =6，x=12。","grade-pass-sample"
"bnu-primary-ds-v1-p6-041","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Core","用5个同样的小正方体搭成一个立体图形。从正面看有两列，左列高1个、右列高2个；从左面看有两列，靠前一列高2个、靠后一列高1个。这个立体图形有几种不同的搭法？","","2","2 | 两种 | 2种","正面视图要求左右两列最高分别为1个和2个，左面视图要求前后两列最高分别为2个和1个。在用5个小正方体的条件下，满足这两个视图的摆法有两种，所以答案是2种。","grade-pass-sample"
"bnu-primary-ds-v1-p6-048","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","short-answer","Exam","用同样的小正方体搭一个立体图形，使得从上面看是2行2列的正方形，从正面看有两列，左列高2个、右列高1个。请写出两种不同的搭法，并说明每种搭法用了几个小正方体。","","搭法一：底层放4个成田字形，第二层在左前位置放1个，共5个。搭法二：底层放4个成田字形，第二层在左后位置放1个，共5个。","搭法一：底层放4个成田字形，第二层在左前位置放1个，共5个。搭法二：底层放4个成田字形，第二层在左后位置放1个，共5个。 | 左前位置叠1个或左后位置叠1个，两种搭法都用5个","从上面看是2行2列，底层先放4个。正面左列需要高2个，右列高1个，所以可以在左前位置叠1个，也可以在左后位置叠1个，得到两种不同搭法，每种都用5个。","grade-pass-sample"
"bnu-primary-ds-v1-p6-049","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","multiple-choice","Core","一个立体图形由3个同样的小正方体搭成。从正面看有两层，底层2个、上层1个；从上面看有两个位置。下面哪个图形不可能是从左面看到的形状？","由4个小正方形组成，左边一列2个，右边一列2个 | 由3个小正方形组成，左边一列2个，右边一列1个 | 由3个小正方形组成，左边一列1个，右边一列2个 | 由2个小正方形组成，上下排成一列","由4个小正方形组成，左边一列2个，右边一列2个","由4个小正方形组成，左边一列2个，右边一列2个","这个立体图形一共只有3个小正方体，所以从左面看到的小正方形最多也只有3个。不可能看到由4个小正方形组成、左边一列2个且右边一列2个的形状。","grade-pass-sample"
"bnu-primary-ds-v1-p6-050","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Foundation","用同样的小正方体搭一个立体图形。从正面看有两列，左列高2个、右列高1个；从左面看有两列，靠前一列高2个、靠后一列高1个。这个立体图形最少需要___个小正方体。","","4","4 | 4个","要让正面左列和左面靠前一列都高2个，可以在左前位置叠2个小正方体；还需要一个右侧底层位置和一个靠后底层位置来满足两个视图，所以最少需要4个。","grade-pass-sample"
"bnu-primary-ds-v1-p6-053","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Core","一个立体图形由若干个相同的小正方体搭成。从上面看有4个位置：前排左、中、右各1个，后排中间1个；从正面看有三列，左列高1个、中列高2个、右列高1个。这个立体图形一共有（    ）个小正方体。","","5","5 | 5个","从上面看有4个底面位置，每个位置至少放1个。正面中列高2个，需要在中间某个位置再叠1个小正方体，所以一共有4+1=5个。","grade-pass-sample"
"bnu-primary-ds-v1-p6-054","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","short-answer","Foundation","用4个同样的小正方体搭成一个立体图形。小明从正面看到三列，左列高1个、中列高2个、右列高1个；从左面看到一列，高2个。请你想一想，小明搭的立体图形可能是什么样子的？用文字描述一种可能的搭法。","","第一层放3个小正方体，排成一排；第二层在中间一个小正方体的上面放1个小正方体。","第一层放3个小正方体，排成一排；第二层在中间一个小正方体的上面放1个小正方体。 | 第一层放3个，排成一排；第二层在中间一个上面放1个。 | 第一层3个一排，第二层中间上面放1个。","第一层放3个小正方体排成一排，第二层在中间一个小正方体的上面放1个。这样从正面看是左1个、中2个、右1个；从左面看是一列，高2个。","grade-pass-sample"
"bnu-primary-ds-v1-p6-059","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","fill-in","Challenge","在0.6、2/3、67%、0.666这四个数中，最大的数是（    ），最小的数是（    ）。","","67%，0.6","67%，0.6 | 67%和0.6","都化成小数：0.6=0.6，2/3≈0.6667，67%=0.67，0.666=0.666。比较得0.67最大，0.6最小。所以最大的是67%，最小的是0.6。","grade-pass-sample"
"bnu-primary-ds-v1-p6-061","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","multiple-choice","Core","六（1）班有40名学生，其中24名是女生。女生人数占全班人数的百分之几？","60% | 40% | 24% | 66.7%","60%","60%","女生人数占全班人数的百分比 = 女生人数 ÷ 全班人数 × 100% = 24 ÷ 40 = 0.6 = 60%。","grade-pass-sample"
"bnu-primary-ds-v1-p6-069","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","short-answer","Core","六（4）班有男生22人，女生18人。男生人数比女生人数多百分之几？","","约22.2%","约22.2% | 22.2%","男生比女生多的人数 = 22 - 18 = 4人。多的百分比 = 4 ÷ 18 × 100% ≈ 22.2%。","grade-pass-sample"
"bnu-primary-ds-v1-p6-073","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","下面是某小学四年级学生参加课外小组的人数统计：合唱组30人，美术组25人，舞蹈组20人，科技组15人。要直观比较各组人数多少，选用哪种统计图最合适？","条形统计图 | 折线统计图 | 扇形统计图 | 复式条形统计图","条形统计图","条形统计图","比较不同类别数量的多少，用条形统计图最直观。折线图适合表示变化趋势，扇形图适合表示部分与整体的关系。","grade-pass-sample"
"bnu-primary-ds-v1-p6-074","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","某城市2024年1~6月的月平均气温如下：1月2℃，2月5℃，3月10℃，4月16℃，5月22℃，6月28℃。这6个月的平均气温是（    ）℃。（结果保留整数）","","14","14 | 14℃","总气温：2+5+10+16+22+28=83℃，83÷6≈13.83，保留整数约14℃。","grade-pass-sample"
"bnu-primary-ds-v1-p6-077","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","六（2）班同学最喜欢的运动项目统计：篮球正正正（15人），足球正正（10人），乒乓球正（5人），其他正（5人）。喜欢篮球的人数占全班总人数的百分之几？","","42.9%","42.9% | 约42.9% | 百分之四十二点九","全班总人数：15+10+5+5=35人。喜欢篮球的占15÷35≈0.4286=42.9%。","grade-pass-sample"
"bnu-primary-ds-v1-p6-081","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","short-answer","Core","下面是某小学六年级学生参加兴趣小组的人数统计表：\n\n| 兴趣小组 | 书法 | 绘画 | 舞蹈 | 棋类 | 合唱 |\n|----------|------|------|------|------|------|\n| 人数     | 24   | 36   | 18   | 12   | 30   |\n\n请回答：\n（1）参加哪个兴趣小组的人数最多？\n（2）参加书法小组的人数比参加棋类小组的人数多多少人？\n（3）如果要用统计图表示这些数据，选用哪种统计图比较合适？请说明理由。","","（1）绘画小组；（2）12人；（3）条形统计图，因为可以清楚地看出各种兴趣小组人数的多少。","（1）绘画小组；（2）12人；（3）条形统计图，因为可以清楚地看出各种兴趣小组人数的多少。 | （1）绘画；（2）12；（3）条形统计图，能清楚表示数量多少。","（1）比较各小组人数，36最大，对应绘画小组。（2）24-12=12人。（3）条形统计图能直观比较数量的多少，适合表示各小组的人数。","grade-pass-sample"
"bnu-primary-ds-v1-p6-082","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","某城市去年7月至12月平均气温变化情况如下：7月28℃，8月26℃，9月22℃，10月16℃，11月8℃，12月2℃。要表示这几个月气温的变化趋势，选用哪种统计图最合适？","条形统计图 | 折线统计图 | 扇形统计图 | 复式条形统计图","折线统计图","折线统计图","折线统计图能清楚表示数量增减变化趋势，适合反映气温随时间的变化情况。","grade-pass-sample"
"bnu-primary-ds-v1-p6-085","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","下面是某班同学最喜欢的运动项目统计表：\n\n| 项目 | 足球 | 篮球 | 乒乓球 | 羽毛球 | 跳绳 |\n|------|------|------|--------|--------|------|\n| 人数 | 10   | 8    | 12     | 6      | 4    |\n\n要比较喜欢各项运动的人数多少，选用哪种统计图最合适？","条形统计图 | 折线统计图 | 扇形统计图 | 复式折线统计图","条形统计图","条形统计图","条形统计图能直观比较不同项目的数量，适合表示各项目人数的多少。","grade-pass-sample"
"bnu-primary-ds-v1-p6-087","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","short-answer","Core","下面是某校六年级两个班数学测验成绩统计表：\n\n| 班级 | 优秀 | 良好 | 及格 | 不及格 |\n|------|------|------|------|--------|\n| 六（1）班 | 15 | 20 | 8 | 2 |\n| 六（2）班 | 18 | 16 | 10 | 1 |\n\n请回答：\n（1）哪个班的优秀人数多？\n（2）六（1）班良好人数比六（2）班良好人数多几人？\n（3）要比较两个班各等级的人数，选用哪种统计图比较合适？请说明理由。","","（1）六（2）班；（2）4人；（3）复式条形统计图，因为可以清楚地比较两个班各等级的人数。","（1）六（2）班；（2）4人；（3）复式条形统计图，因为可以清楚地比较两个班各等级的人数。 | （1）六（2）班；（2）4；（3）复式条形统计图，能同时比较两组数据。","（1）18>15，六（2）班优秀多。（2）20-16=4人。（3）复式条形统计图便于比较两组数据的差异。","grade-pass-sample"
"bnu-primary-ds-v1-p6-088","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","某农场去年粮食产量中，小麦占40%，玉米占30%，水稻占20%，其他占10%。要表示各种粮食产量与总产量之间的关系，选用哪种统计图最合适？","条形统计图 | 折线统计图 | 扇形统计图 | 复式条形统计图","扇形统计图","扇形统计图","扇形统计图能清楚表示各部分占整体的百分比，适合表示各种粮食产量与总产量的关系。","grade-pass-sample"
"bnu-primary-ds-v1-p6-089","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","小华记录了自己家今年前6个月的电费（单位：元）：1月120，2月100，3月80，4月90，5月110，6月130。他画了折线统计图，发现有两个月的电费相同。请填空：电费相同的两个月是（ ）月和（ ）月，这两个月的电费都是（ ）元。","","2；4；100","2；4；100 | 2,4,100","数据中2月100元，4月100元，所以电费相同的是2月和4月，都是100元。","grade-pass-sample"
"bnu-primary-ds-v1-p6-091","P6","upper","bnu-primary-p6-upper-ratio","比的认识","multiple-choice","Foundation","学校美术小组共有35人，男生人数与女生人数的比是2∶3。美术小组有男生多少人？","14人 | 21人 | 10人 | 7人","14人","14人","总份数2+3=5，每份35÷5=7人，男生占2份，7×2=14人。","grade-pass-sample"
"bnu-primary-ds-v1-p6-095","P6","upper","bnu-primary-p6-upper-ratio","比的认识","fill-in","Challenge","一个三角形三个内角度数的比是1∶2∶3，这个三角形最大的内角是多少度？","","90°","90° | 90度 | 90","总份数1+2+3=6，内角和180°，每份30°，最大角占3份，30×3=90°。","grade-pass-sample"
"bnu-primary-ds-v1-p6-097","P6","upper","bnu-primary-p6-upper-ratio","比的认识","multiple-choice","Foundation","把10克盐放入100克水中，盐和盐水的质量比是多少？","1∶11 | 1∶10 | 10∶11 | 11∶10","1∶11","1∶11","盐水质量10+100=110克，盐∶盐水=10∶110=1∶11。注意顺序，盐在前。","grade-pass-sample"
"bnu-primary-ds-v1-p6-104","P6","upper","bnu-primary-p6-upper-ratio","比的认识","fill-in","Challenge","甲、乙两个数的比是5:3，它们的和是96。甲数比乙数大多少？","","24","24","总份数5+3=8，每份96÷8=12。甲数5×12=60，乙数3×12=36，相差60-36=24。","grade-pass-sample"
"bnu-primary-ds-v1-p6-112","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","multiple-choice","Foundation","一件上衣原价 200 元，现在打八五折出售。这件上衣现在的售价是多少元？","170元 | 180元 | 160元 | 150元","170元","170元","八五折即85%，200×85%=200×0.85=170元。","grade-pass-sample"
"bnu-primary-ds-v1-p6-119","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","fill-in","Challenge","某工厂去年产值是 400 万元，今年产值比去年增长了 15%。今年产值是（ ）万元。","","460","460 | 460万元","增长15%即今年是去年的115%，400×115%=400×1.15=460万元。","grade-pass-sample"
"bnu-primary-ds-v1-p6-120","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","short-answer","Core","一套故事书原价 80 元，书店促销打七五折。现在买这套书比原价便宜多少元？","","20元","20元 | 20","七五折后售价80×75%=60元，便宜80-60=20元。","grade-pass-sample"
"bnu-primary-ds-v1-p6-123","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","short-answer","Core","小明家上个月用水 10 吨，这个月比上个月节约了 20%。这个月用水多少吨？请列式计算并写出答案。","","8 吨","8 吨 | 8","节约 20% 即这个月用水是上个月的 1 - 20% = 80%。10 × 80% = 8 吨。也可以先算节约量：10 × 20% = 2 吨，10 - 2 = 8 吨。注意不要用 10 ÷ (1 - 20%)。","grade-pass-sample"
"bnu-primary-ds-v1-p6-124","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","multiple-choice","Foundation","某班有男生 25 人，女生 20 人。男生人数比女生人数多百分之几？","25% | 20% | 80% | 125%","25%","25%","男生比女生多 25 - 20 = 5 人。多百分之几是以女生人数为单位“1”，所以 5 ÷ 20 = 0.25 = 25%。注意不要误用男生人数作除数。","grade-pass-sample"
"bnu-primary-ds-v1-p6-147","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","short-answer","Core","一个圆柱形玻璃杯，从里面量底面半径是4厘米，高是10厘米。现在杯中装有水，水面高度是6厘米。放入一块小石头后，水面上升到8厘米。这块石头的体积是多少立方厘米？","","100.48立方厘米","100.48立方厘米 | 100.48","石头体积等于上升部分水的体积。上升高度8－6=2厘米，底面积π×4²=50.24平方厘米，体积=50.24×2=100.48立方厘米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-149","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","fill-in","Challenge","把一根圆柱形木料削成一个最大的圆锥，削去部分的体积是24立方分米。原来这根圆柱形木料的体积是（ ）立方分米。","","36","36 | 36立方分米","等底等高的圆锥体积是圆柱的1/3，削去部分占圆柱的2/3。已知削去24立方分米，圆柱体积=24÷(2/3)=36立方分米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-153","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","short-answer","Core","一个圆柱形水池，底面直径是10米，深2米。在水池的侧面和底面抹上水泥，抹水泥部分的面积是多少平方米？","","141.3","141.3 | 141.3平方米","抹水泥面积=1个底面积+侧面积。底面半径=10÷2=5米，底面积=π×5²=78.5 m²，侧面积=π×10×2=62.8 m²，总面积=78.5+62.8=141.3 m²。","grade-pass-sample"
"bnu-primary-ds-v1-p6-154","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","multiple-choice","Foundation","把一个棱长为6厘米的正方体木块削成一个最大的圆锥，圆锥的体积是多少立方厘米？","56.52 | 113.04 | 169.56 | 226.08","56.52","56.52","最大圆锥的底面直径和高都等于正方体棱长6厘米，半径=3厘米，体积=1/3×3.14×3²×6=56.52立方厘米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-161","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","fill-in","Core","一个圆柱形水桶，从里面量底面直径是30厘米，高是40厘米。制作这个水桶的侧面需要多少平方厘米的铁皮？（接口处忽略不计）","","3768","3768 | 3768平方厘米 | 3768 cm²","求侧面积。底面周长=π×直径=3.14×30=94.2厘米，侧面积=底面周长×高=94.2×40=3768平方厘米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-163","P6","lower","bnu-primary-p6-lower-proportion","比例","multiple-choice","Core","下面哪组中的两个比可以组成比例？","6:10和9:15 | 20:5和1:4 | 0.6:0.2和2:1 | 1.2:0.4和1.5:1","6:10和9:15","6:10和9:15","6:10=0.6，9:15=0.6，比值相等，能组成比例。其他选项的两个比比值不相等。","grade-pass-sample"
"bnu-primary-ds-v1-p6-170","P6","lower","bnu-primary-p6-lower-proportion","比例","fill-in","Foundation","如果5a=7b（a、b均不为0），那么a:b=（ ）:（ ）。","","7:5","7:5 | 7比5","由5a=7b，根据比例的基本性质，a:b=7:5。","grade-pass-sample"
"bnu-primary-ds-v1-p6-172","P6","lower","bnu-primary-p6-lower-proportion","比例","multiple-choice","Foundation","下面各组中的两个比，能组成比例的是哪一组？","6:10和9:15 | 20:5和1:4 | 1/2:1/3和4:3 | 0.6:0.2和3/4:1/2","6:10和9:15","6:10和9:15","6:10=0.6，9:15=0.6，比值相等，能组成比例。其他选项的两个比比值不相等，不能组成比例。","grade-pass-sample"
"bnu-primary-ds-v1-p6-174","P6","lower","bnu-primary-p6-lower-proportion","比例","short-answer","Foundation","用3、4、6、8这四个数组成一个比例，写出来。","","3:4=6:8","3:4=6:8 | 3:6=4:8 | 4:3=8:6 | 6:3=8:4","3×8=4×6，所以3:4=6:8（或其它等价形式）。","grade-pass-sample"
"bnu-primary-ds-v1-p6-180","P6","lower","bnu-primary-p6-lower-proportion","比例","short-answer","Foundation","小明用同样的速度从家走到学校，如果速度不变，时间与路程成什么比例？请说明理由。","","正比例","正比例","速度一定时，路程÷时间=速度（一定），所以路程和时间成正比例。","grade-pass-sample"
"bnu-primary-ds-v1-p6-183","P6","lower","bnu-primary-p6-lower-geometric-motion","图形的运动","multiple-choice","Core","三角形ABC绕点A顺时针旋转90°，旋转后点A的位置会怎样？","保持不变 | 向右平移 | 变成点B的位置 | 消失不见","保持不变","保持不变","图形绕点A旋转时，点A是旋转中心，旋转后位置保持不变。","grade-pass-sample"
"bnu-primary-ds-v1-p6-211","P6","lower","bnu-primary-p6-lower-direct-inverse-proportion","正比例与反比例","multiple-choice","Core","一辆汽车行驶的时间和路程如下表：\n时间（小时）：1，2，3，4\n路程（千米）：80，160，240，320\n下面说法正确的是哪一项？","路程和时间成正比例，因为比值一定 | 路程和时间成反比例，因为乘积一定 | 路程和时间不成比例，因为比值变化 | 路程和时间不成比例，因为乘积变化","路程和时间成正比例，因为比值一定","路程和时间成正比例，因为比值一定","计算路程与时间的比值：80÷1=80，160÷2=80，240÷3=80，320÷4=80，比值始终是80，所以路程和时间成正比例。","grade-pass-sample"
"bnu-primary-ds-v1-p6-216","P6","lower","bnu-primary-p6-lower-direct-inverse-proportion","正比例与反比例","fill-in","Core","用一批布料制作儿童服装，每套服装的用布量和可制作的套数如下表：\n每套用布量（米）：2，2.5，3，4\n可制作的套数：60，48，40，30\n每套用布量和可制作的套数成什么比例？请填写“正比例”或“反比例”。","","反比例","反比例","计算乘积：2×60=120，2.5×48=120，3×40=120，4×30=120，乘积一定，所以每套用布量和可制作的套数成反比例。","grade-pass-sample"
"bnu-primary-ds-v1-p6-217","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","学校要设计一个长方形花坛，周长是24米。下面哪种设计方案是可行的？","长8米，宽4米 | 长10米，宽2米 | 长7米，宽6米 | 长9米，宽3米","长8米，宽4米","长8米，宽4米","长方形周长=（长+宽）×2。选项A：（8+4）×2=24米，符合条件。其他选项计算后均不等于24米。","grade-pass-sample"
"bnu-primary-ds-v1-p6-221","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","学校“数学好玩”活动小组要设计一个无盖的圆柱形环保垃圾桶，要求容积至少为20升。他们找到三种废旧材料：材料A是长62.8厘米、宽40厘米的长方形铁皮；材料B是边长50厘米的正方形铁皮；材料C是长80厘米、宽40厘米的长方形铁皮。小组成员提出以下四种设计方案，请你判断哪种方案能满足容积要求且容积最大？（不考虑接缝和厚度，π取3.14）","用材料A，以长边为底面周长，宽为高，制作垃圾桶 | 用材料B，剪出底面直径20厘米的圆和侧面，制作垃圾桶 | 用材料C，以长边为底面周长，宽为高，制作垃圾桶 | 用材料A，以宽边为底面周长，长为高，制作垃圾桶","用材料C，以长边为底面周长，宽为高，制作垃圾桶","用材料C，以长边为底面周长，宽为高，制作垃圾桶","方案A容积为12.56升，方案B容积为15.7升，方案C容积约为20.38升，方案D容积约为8升。只有方案C达到至少20升的要求，并且在四个方案中容积最大，所以选择方案C。","grade-pass-sample"
"bnu-primary-ds-v1-p6-231","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","学校要在一块长方形空地上设计一个“数学花园”，空地长12米、宽8米。花园中要包含一个圆形花坛和一个正方形休息区，其余部分铺草坪。圆形花坛的直径是4米，正方形休息区的边长是3米。设计方案时，以下哪种做法最符合“先规划再调整”的数学活动思路？","直接画出圆形和正方形，不测量空地尺寸 | 先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地 | 先购买草坪，再根据剩余面积设计花坛和休息区 | 只设计花坛，忽略休息区和草坪","先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地","先计算空地面积，再确定花坛和休息区的位置与大小，最后检查是否超出空地","数学活动强调有序规划：先了解整体（空地面积），再安排局部（花坛、休息区），最后验证是否合理。选项B体现了这一过程，其他选项缺少关键步骤或顺序不当。","grade-pass-sample"
"bnu-primary-ds-v1-p6-247","P6","lower","bnu-primary-p6-lower-final-review","整理与总复习","multiple-choice","Core","下面各题中的两种量，成反比例关系的是哪一个？","圆的周长和它的直径 | 一本书的总页数一定，已看的页数和未看的页数 | 长方形的面积一定，它的长和宽 | 小明的年龄和身高","长方形的面积一定，它的长和宽","长方形的面积一定，它的长和宽","长×宽=面积（一定），乘积一定，所以长和宽成反比例。其他选项均不成反比例。","grade-pass-sample"
