questionId,status,decision,reviewNotes,grade,family,needLevel,illustrationKind,priority,imagePath,promptZhHans,imageBriefZhHans
pep-primary-p1-u-fi-099,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-fi-099.png,图书角摆着一个模型，特点是：上下两个面都是圆形。请选择它的名称。,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：图书角摆着一个模型，特点是：上下两个面都是圆形。请选择它的名称。画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-fi-100,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-fi-100.png,第100小组：下面描述的是哪种立体图形：相对的面是长方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第100小组：下面描述的是哪种立体图形：相对的面是长方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-051,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-051.png,小林摸到一个立体图形，它从各个方向都能滚动。这个图形最可能是什么？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：小林摸到一个立体图形，它从各个方向都能滚动。这个图形最可能是什么？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-052,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-052.png,第52小组：下面描述的是哪种立体图形：相对的面是长方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第52小组：下面描述的是哪种立体图形：相对的面是长方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-053,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-053.png,第53小组：下面描述的是哪种立体图形：每个面都是正方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第53小组：下面描述的是哪种立体图形：每个面都是正方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-054,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-054.png,第54小组：下面描述的是哪种立体图形：有两个圆形的面？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第54小组：下面描述的是哪种立体图形：有两个圆形的面？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-055,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-055.png,美术柜摆着一个模型，特点是：相对的面形状相同，多数面是长方形。请选择它的名称。,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：美术柜摆着一个模型，特点是：相对的面形状相同，多数面是长方形。请选择它的名称。画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-056,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-056.png,第56小组：下面描述的是哪种立体图形：相对的面是长方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第56小组：下面描述的是哪种立体图形：相对的面是长方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-057,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-057.png,第57小组：下面描述的是哪种立体图形：每个面都是正方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第57小组：下面描述的是哪种立体图形：每个面都是正方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-058,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-058.png,第58小组：下面描述的是哪种立体图形：有两个圆形的面？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第58小组：下面描述的是哪种立体图形：有两个圆形的面？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-059,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-059.png,观察一个积木：每个面都是正方形。这个积木属于哪种立体图形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：观察一个积木：每个面都是正方形。这个积木属于哪种立体图形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-060,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-060.png,第60小组：下面描述的是哪种立体图形：相对的面是长方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第60小组：下面描述的是哪种立体图形：相对的面是长方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-061,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-061.png,第61小组：下面描述的是哪种立体图形：每个面都是正方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第61小组：下面描述的是哪种立体图形：每个面都是正方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-062,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-062.png,第62小组：下面描述的是哪种立体图形：有两个圆形的面？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第62小组：下面描述的是哪种立体图形：有两个圆形的面？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-063,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-063.png,第63小组：下面描述的是哪种立体图形：能向各个方向滚动？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第63小组：下面描述的是哪种立体图形：能向各个方向滚动？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-064,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-064.png,第64小组：下面描述的是哪种立体图形：相对的面是长方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第64小组：下面描述的是哪种立体图形：相对的面是长方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p1-u-mc-065,missing,,,P1,geometry-position,core,solid,P1,candidates/P1/geometry-position/pep-primary-p1-u-mc-065.png,第65小组：下面描述的是哪种立体图形：每个面都是正方形？,为人教版小学数学“图形、位置与整时”题目生成一张积木/立体图形/位置观察题目插图。题干：第65小组：下面描述的是哪种立体图形：每个面都是正方形？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
