id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
bnu-primary-ds-v1-p1-096,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-solid-shapes,认识图形,pass,none,,,题目要求说明圆柱特征，答案准确，acceptedAnswers覆盖多种表述。,因为它上下一样粗，两头是圆形，可以滚动。,"说一说，为什么下面的物品是圆柱？\n一个固体胶棒。"
bnu-primary-ds-v1-p1-097,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,减法应用题，13-3=10，答案正确，选项无歧义。,A. 10块,"小丽有13块糖，她吃了3块，还剩多少块？\nA. 10块\nB. 16块\nC. 11块\nD. 15块"
bnu-primary-ds-v1-p1-098,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,数的组成，1个十和6个一合起来是16，答案正确。,16,1个十和6个一合起来是____。
bnu-primary-ds-v1-p1-099,P1,upper,short-answer,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,减法应用题，算式15-5=10正确，acceptedAnswers覆盖带单位情况。,15-5=10,小明有15支铅笔，送给同学5支，他还剩多少支？请写出算式和得数。
bnu-primary-ds-v1-p1-100,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,选项计算正确，11+1=12，答案唯一。,C. 11+1,"下面哪个算式的结果是12？\nA. 10+3\nB. 15-2\nC. 11+1\nD. 14-3"
bnu-primary-ds-v1-p1-101,P1,upper,fill-in,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,数的组成，1个十和5个一合起来是15，答案正确。,15,1个十和5个一合起来是（ ）。
bnu-primary-ds-v1-p1-102,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,减法应用题，13-3=10，答案正确。,10,树上有13只鸟，飞走了3只，还剩几只？
bnu-primary-ds-v1-p1-103,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,选项计算正确，12+2=14，答案唯一。,12+2,下面哪个算式的得数是14？
bnu-primary-ds-v1-p1-104,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,数的组成，19里面有1个十和9个一，答案正确，acceptedAnswers合理。,"1,9",19里面有（ ）个十和（ ）个一。
bnu-primary-ds-v1-p1-105,P1,upper,short-answer,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,减法应用题，11-1=10，答案正确。,10,小明有11块糖，吃了1块，还剩几块？
bnu-primary-ds-v1-p1-106,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,数的组成，1个十和6个一是16，选项正确。,16,下面哪个数表示1个十和6个一？
bnu-primary-ds-v1-p1-107,P1,upper,fill-in,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,10+7=17，计算正确。,17,计算：10+7=（ ）
bnu-primary-ds-v1-p1-108,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,减法应用题，12-2=10，答案正确。,10,妈妈买了12个苹果，吃了2个，还剩几个？
bnu-primary-ds-v1-p1-109,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,计算正确，选项唯一，适合一年级上册20以内加减法。,14-1,下面哪个算式的得数最小？
bnu-primary-ds-v1-p1-110,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,答案正确，符合一年级数位概念。,18,1个十和8个一组成的数是（ ）。
bnu-primary-ds-v1-p1-111,P1,upper,short-answer,Core,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,答案正确，题意清晰。,13,小乐有1个十和3个一，合起来是多少？
bnu-primary-ds-v1-p1-112,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-within-20-add-sub,加与减（二）,pass,none,,,选项唯一正确，计算无误。,10+5,下面哪个算式的结果是15？
bnu-primary-ds-v1-p1-113,P1,upper,fill-in,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，符合整时认识。,8,钟面上，时针指向8，分针指向12，这时是____时。
bnu-primary-ds-v1-p1-114,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案覆盖文字和电子表形式，合理。,9时,小明上午9时在学校上课，请写出这个时间。
bnu-primary-ds-v1-p1-115,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,选项唯一正确，整时特征明确。,分针指向12，时针指向3,下面哪个时间表示整时？
bnu-primary-ds-v1-p1-116,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，填空顺序合理。,"5,12",小红下午5时吃晚饭，这时钟面上的时针指向____，分针指向____。
bnu-primary-ds-v1-p1-117,P1,upper,short-answer,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，电子表表示法符合要求。,9:00,小芳晚上9时睡觉，用电子表的方式写出这个时间。
bnu-primary-ds-v1-p1-118,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,选项唯一正确，干扰项合理。,时针指向10，分针指向12,下面哪个钟面表示的时间是10时？
bnu-primary-ds-v1-p1-119,P1,upper,fill-in,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,简单时间推算，答案正确。,8,小刚早上7时起床，再过1小时是____时。
bnu-primary-ds-v1-p1-120,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，文字表示符合要求。,8时,妈妈让小丽晚上8时睡觉，请用文字写出这个时间。
bnu-primary-ds-v1-p1-121,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,选项唯一正确，信息对应无误。,写作业的时间是8时,小明的周末安排：上午8时写作业，上午10时去公园，中午12时吃午饭。下面哪句话是正确的？
bnu-primary-ds-v1-p1-122,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，整时判断无误。,9,钟面上，时针指向9，分针指向12，这时是____时。
bnu-primary-ds-v1-p1-123,P1,upper,short-answer,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，描述清晰。,时针指向4，分针指向12。,小丽每天下午4时放学回家。请你用文字描述下午4时钟面上时针和分针的位置。
bnu-primary-ds-v1-p1-124,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,选项唯一正确，整时特征明确。,时针指向6，分针指向12,下面哪个钟面表示的时间是6时？
bnu-primary-ds-v1-p1-125,P1,upper,fill-in,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案正确，填空顺序合理。,"9,12",妈妈晚上9时睡觉。在钟面上，时针指向____，分针指向____。
bnu-primary-ds-v1-p1-126,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,答案合理，结合生活常识，无数学错误。,不对，因为上午11时通常不是吃午饭的时间，吃午饭一般在中午12时左右。,小强说：“我每天上午11时吃午饭。”你觉得他说得对吗？为什么？请用时间知识简单说明。
bnu-primary-ds-v1-p1-127,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,题目清晰，选项合理，答案正确，符合一年级认识钟表内容。,晚上9时,下面哪个时间最可能是小朋友晚上睡觉的时间？
bnu-primary-ds-v1-p1-128,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-clock-introduction,认识钟表,pass,none,,,整时认读基础题，答案正确，无歧义。,7,钟面上，分针指向12，时针指向7，这时是____时。
bnu-primary-ds-v1-p1-129,P1,upper,short-answer,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,判断整时说法，答案正确，解释清晰。,两句话都正确，没有错误。,小明在整理自己的数学知识，他写下了两句话：① 分针指向12，时针指向8，是8时。② 分针指向12，时针指向12，是12时。请你检查这两句话，如果有错误，请指出并改正。
bnu-primary-ds-v1-p1-130,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,选项设计合理，正确选项唯一，解释到位。,分针指向12，时针指向5，是5时,下面哪句话的说法是正确的？
bnu-primary-ds-v1-p1-131,P1,upper,fill-in,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,凑十法应用，答案正确，acceptedAnswers覆盖合理。,对,小乐有12块饼干，吃了5块，还剩几块？他这样想：12可以分成10和2，先算10-5=5，再算5+2=7。他算得对吗？如果不对，请写出正确的得数。
bnu-primary-ds-v1-p1-132,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,长方体特征辨析，答案正确，符合一年级认知。,小红说得对，因为长方体可能有2个面是正方形。,小明说：“长方体有6个面，每个面都是长方形。”小红说：“不对，长方体有6个面，但有的面可能是正方形。”你认为谁说得对？为什么？
bnu-primary-ds-v1-p1-133,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,计算比较，答案正确，选项无重复。,9+5,下面哪道算式的得数最小？
bnu-primary-ds-v1-p1-134,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,计数器表示，答案正确，基础题。,5,在计数器上拨出15，十位上有1颗珠子，个位上有____颗珠子。
bnu-primary-ds-v1-p1-135,P1,upper,short-answer,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,统计比较，答案正确，计算无误。,长方体最多，比圆柱多3个。,小芳在整理玩具，她把积木按形状分：正方体有3个，长方体有5个，圆柱有2个，球有4个。哪种形状的积木最多？比最少的多几个？
bnu-primary-ds-v1-p1-136,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,接近数概念，答案正确，选项合理。,9,下面哪个数最接近10？
bnu-primary-ds-v1-p1-137,P1,upper,fill-in,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,凑十法填空，答案正确，无歧义。,14,用“凑十法”计算8+6：先把6分成2和4，8+2=10，10+4=14。请填空：8+6=____。
bnu-primary-ds-v1-p1-138,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,位置关系，答案正确，acceptedAnswers覆盖多种写法。,上，右,书本放在桌子中间，文具盒放在书本上面，橡皮放在文具盒右面。请用“上、下、左、右”填空：文具盒在书本的____面，橡皮在文具盒的____面。
bnu-primary-ds-v1-p1-139,P1,upper,multiple-choice,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,立体图形特征，答案正确，选项无争议。,圆柱,下面哪种形状可以滚动？
bnu-primary-ds-v1-p1-140,P1,upper,fill-in,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,比较多少，答案正确，基础题。,2,小丽有9支铅笔，小刚有7支铅笔，小丽比小刚多____支。
bnu-primary-ds-v1-p1-141,P1,upper,short-answer,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,判断并说理，答案正确，acceptedAnswers合理。,对,小明在整理自己的文具盒，他发现铅笔有8支，橡皮有5块。小明说：“铅笔比橡皮多3。”请你判断小明说得对不对，并写出你是怎么想的。
bnu-primary-ds-v1-p1-142,P1,upper,multiple-choice,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,立体图形特征判断，正确选项唯一，解释清晰。,圆柱可以滚动。,下面哪句话说得对？
bnu-primary-ds-v1-p1-143,P1,upper,fill-in,Core,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,凑十法分解填空，答案正确，格式清晰。,"1,15",在括号里填上合适的数：9 + 6 = 9 + (   ) + 5 = (   )。
bnu-primary-ds-v1-p1-144,P1,upper,short-answer,Foundation,bnu-primary-p1-upper-review,一年级上册整理与复习,pass,none,,,左右位置推理，答案正确，acceptedAnswers覆盖常见表述。,语文书、数学书、英语书,小红在整理书包时，把数学书放在语文书的左边，又把英语书放在数学书的右边。请你说一说，这三本书从左到右是怎样排列的？
bnu-primary-ds-v1-p1-145,P1,lower,multiple-choice,Core,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,题目清晰，选项唯一正确，符合凑十法要求。,把7分成2和5，8+2=10，10+5=15,计算 8 + 7 时，下面哪种方法先把 8 凑成 10？
bnu-primary-ds-v1-p1-146,P1,lower,fill-in,Foundation,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,想加算减，答案正确，填空格式合理。,"8,8",在括号里填上合适的数：13 - 5 = (   )，想：5 + (   ) = 13。
bnu-primary-ds-v1-p1-147,P1,lower,short-answer,Core,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,应用题答案正确，acceptedAnswers覆盖多种合理表述。,14-6=8,小华有14块糖，吃了6块，还剩几块？请写出算式和得数，并说一说你是怎样算的。
bnu-primary-ds-v1-p1-148,P1,lower,multiple-choice,Foundation,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,计算正确，选项得数最小为13，无误。,9 + 4,下面哪道题的得数最小？
bnu-primary-ds-v1-p1-149,P1,lower,fill-in,Core,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,加减互逆关系，答案正确。,"5,5",在括号里填上合适的数：7 + (   ) = 12，12 - 7 = (   )。
bnu-primary-ds-v1-p1-150,P1,lower,short-answer,Foundation,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,两步计算正确，acceptedAnswers覆盖合理。,15-8+3=10,树上有15只小鸟，飞走了8只，又飞来了3只，现在树上有多少只小鸟？请写出算式和得数。
bnu-primary-ds-v1-p1-151,P1,lower,multiple-choice,Core,bnu-primary-p1-lower-within-20-regrouping,加与减（一）,pass,none,,,凑十法正确，选项唯一。,把6分成2和4，先算8+2=10，再算10+4=14,计算 8 + 6 时，下面哪种方法先把 8 凑成 10？
