id,batch,grade,semester,topicId,unitTitle,volume,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,assessmentPatternCardIds,paperPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,manualQaStatus,reviewNotes
bnu-primary-ds-v2-p1-033,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,树上有2只小鸟，又飞来了3只。现在树上一共有几只小鸟？请写出算式和得数。,,2+3=5,2+3=5 | 3+2=5,原来有2只，又飞来3只，合起来用加法，2+3=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-034,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Core,multiple-choice,妈妈买了7个鸡蛋，吃了2个，还剩几个？正确的算式是哪一个？,7+2=9 | 7-2=5 | 2+7=9 | 7-5=2,7-2=5,7-2=5,从7个里面去掉2个，用减法，7-2=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-035,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Challenge,fill-in,小明有5块糖，吃了一些后还剩2块。他吃了几块糖？______块,,3,3 | 三,原来5块，剩下2块，吃了5-2=3块。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-036,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,花丛里有4只蝴蝶，又飞来1只。现在花丛里一共有几只蝴蝶？请写出算式和得数。,,4+1=5,4+1=5 | 1+4=5,原来有4只，又飞来1只，合起来用加法，4+1=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-037,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Core,multiple-choice,鱼缸里有6条金鱼，捞走2条，还剩几条？正确的算式是哪一个？,6+2=8 | 6-2=4 | 2+6=8 | 6-4=2,6-2=4,6-2=4,从6条里去掉2条，用减法，6-2=4。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-038,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Challenge,fill-in,篮子里有一些苹果，吃掉3个后还剩4个。篮子里原来有几个苹果？______个,,7,7 | 七,剩下的4个加上吃掉的3个就是原来的，3+4=7。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-039,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,停车场有3辆小汽车，又开来2辆。现在停车场一共有几辆小汽车？请写出算式和得数。,,3+2=5,3+2=5 | 2+3=5,原来有3辆，又开来2辆，合起来用加法，3+2=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-040,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Core,multiple-choice,书架上有8本书，拿走3本，还剩几本？正确的算式是哪一个？,8+3=11 | 8-3=5 | 3+8=11 | 8-5=3,8-3=5,8-3=5,从8本里去掉3本，用减法，8-3=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-041,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Challenge,fill-in,小乐有7块饼干，吃掉了3块，还剩几块？请列出算式并填空：算式是______，还剩______块。,,7-3=4，4,"7-3=4，4 | 7-3=4,4 | 7-3=4 4",从7块里去掉吃掉的3块，用减法：7-3=4，所以还剩4块。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-042,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,树上有3只小鸟，又飞来2只，现在一共有几只小鸟？请列式并计算。,,3+2=5,3+2=5 | 3+2=5（只） | 3+2=5只,原来有3只，又飞来2只，合起来用加法：3+2=5。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-043,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Core,multiple-choice,妈妈买了8个苹果，吃了几个后还剩5个。吃掉了几个苹果？下面哪个算式正确？,8-5=3 | 8+5=13 | 5+3=8 | 8-3=5,8-5=3,8-5=3,原来有8个，剩下5个，求吃掉的部分用减法：8-5=3。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-044,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Challenge,fill-in,篮子里有一些鸡蛋，放进去2个后变成9个。原来有几个鸡蛋？请列出算式并填空：算式是______，原来有______个。,,9-2=7，7,"9-2=7，7 | 9-2=7,7 | 9-2=7 7",放进去2个后是9个，求原来用减法：9-2=7，原来有7个。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-045,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,池塘里有6只青蛙，跳走了2只，还剩几只？请列式并计算。,,6-2=4,6-2=4 | 6-2=4（只） | 6-2=4只,从6只里去掉跳走的2只，用减法：6-2=4。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-046,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Core,multiple-choice,小华有4支铅笔，小丽又给了他3支，现在他一共有几支铅笔？下面哪个算式正确？,4+3=7 | 4-3=1 | 7-3=4 | 3+5=8,4+3=7,4+3=7,原来有4支，又得到3支，合起来用加法：4+3=7。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-047,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Challenge,fill-in,鱼缸里有5条金鱼，又放进几条后变成8条。放进去了几条？请列出算式并填空：算式是______，放进去了______条。,,8-5=3，3,"8-5=3，3 | 8-5=3,3 | 8-5=3 3",原来5条，现在8条，求增加的部分用减法：8-5=3。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-048,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-within-10-add-sub,加与减（一）,一年级上册,within-10-addition-subtraction | join-separate | part-whole | 10以内加减法,Foundation,short-answer,盘子里有一些草莓，吃掉4个后还剩2个。原来有几个草莓？请列式并计算。,,4+2=6,4+2=6 | 4+2=6（个） | 4+2=6个,吃掉的4个和剩下的2个合起来是原来的数量，用加法：4+2=6。,bnu-primary-p1-upper-within-10-add-sub,bnu-primary-p1-upper-assessment-within-10-add-sub | bnu-primary-p1-upper-assessment-within-5-add-sub,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
bnu-primary-ds-v2-p1-049,bnu-primary-v2,P1,upper,bnu-primary-p1-upper-classification,分类,一年级上册,classification | sorting-rules | data-awareness | 分类,Core,multiple-choice,下面有一组物品：苹果、香蕉、橘子、铅笔、橡皮、尺子。按“水果”和“文具”分成两类，哪一项分类正确？,水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子 | 水果：苹果、橘子、尺子；文具：香蕉、铅笔、橡皮 | 水果：香蕉、铅笔、橡皮；文具：苹果、橘子、尺子 | 水果：苹果、香蕉、铅笔；文具：橘子、橡皮、尺子,水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子,水果：苹果、香蕉、橘子；文具：铅笔、橡皮、尺子,苹果、香蕉、橘子是水果，铅笔、橡皮、尺子是文具，按用途分类正确。,bnu-primary-p1-upper-classification,bnu-primary-p1-upper-assessment-classification | bnu-primary-p1-upper-assessment-midterm-integrated,,passed-auto-source-scan,pending-s18-review,pending-s18-review,pending-s18-review,"S18 BNU primary V2 automated source-distance/structure/v1-distance gate passed with 300-row grade sample queue generated; candidate QA package only, not approved for public integration."
