"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"hjb-primary-ds-v1-p5-223","P5","lower","hjb-primary-p5-lower-statistics-review","统计表达与综合应用","multiple-choice","Core","下面是某城市2023年1~6月的月平均气温统计表。\n\n| 月份 | 1月 | 2月 | 3月 | 4月 | 5月 | 6月 |\n|------|-----|-----|-----|-----|-----|-----|\n| 气温（℃） | 2 | 5 | 10 | 16 | 22 | 28 |\n\n根据表中数据，下列说法正确的是（ ）。","这6个月的气温一直上升 | 气温上升最快的是2月到3月 | 气温上升最快的是5月到6月 | 4月的气温比3月上升了6℃","4月的气温比3月上升了6℃","4月的气温比3月上升了6℃","计算每月上升量：1→2月升3℃，2→3月升5℃，3→4月升6℃，4→5月升6℃，5→6月升6℃。上升最快的是3→4、4→5、5→6月，均为6℃，所以B、C不准确。D正确，4月16℃减3月10℃得6℃。A错在一直上升，但并非唯一结论。","grade-pass-sample"
"hjb-primary-ds-v1-p5-225","P5","lower","hjb-primary-p5-lower-statistics-review","统计表达与综合应用","multiple-choice","Core","下面是某停车场连续5小时内的停车数量记录。\n\n| 时刻 | 8:00 | 9:00 | 10:00 | 11:00 | 12:00 |\n|------|------|------|-------|-------|-------|\n| 停车数（辆） | 20 | 35 | 50 | 45 | 30 |\n\n下列说法正确的是（ ）。","停车数量一直在增加 | 停车数量一直在减少 | 从8:00到10:00停车数量增加，10:00到12:00停车数量减少 | 10:00的停车数量是50辆，所以10:00到11:00减少得最快","从8:00到10:00停车数量增加，10:00到12:00停车数量减少","从8:00到10:00停车数量增加，10:00到12:00停车数量减少","数据变化：8:00→10:00从20增加到50，10:00→12:00从50减少到30，所以C正确。A、B与数据不符。D中10:00到11:00减少5辆，11:00到12:00减少15辆，后者减少更快，所以D错。","grade-pass-sample"
"hjb-primary-ds-v1-p5-232","P5","lower","hjb-primary-p5-lower-statistics-review","统计表达与综合应用","fill-in","Core","下面是某商店2024年1月至6月的月销售量统计表。\n月份：1月 2月 3月 4月 5月 6月\n销售量（件）：120 150 180 160 200 220\n从表中可以看出，销售量最高的月份是______月，销售量是______件。","","6,220","6,220 | 6 220 | 六月,220 | 6月,220","比较各月销售量：120、150、180、160、200、220，最大值为220，对应6月。所以最高月份是6月，销售量220件。","grade-pass-sample"
"hjb-primary-ds-v1-p5-237","P5","lower","hjb-primary-p5-lower-statistics-review","统计表达与综合应用","multiple-choice","Core","下面是某商店一周内每天售出的笔记本数量：\n星期一：15本，星期二：12本，星期三：18本，星期四：20本，星期五：25本，星期六：30本，星期日：22本。\n根据这些数据，下面哪种说法是正确的？","售出数量一直在增加 | 星期五比星期四多售出5本 | 星期六售出的数量是星期日的2倍 | 星期三售出的数量最少","星期五比星期四多售出5本","星期五比星期四多售出5本","星期五25本，星期四20本，25-20=5，正确。其他选项：数量有增有减，不是一直增加；星期六30本，星期日22本，30不是22的2倍；最少的是星期二12本，不是星期三。","grade-pass-sample"
"hjb-primary-ds-v1-p5-243","P5","lower","hjb-primary-p5-lower-statistics-review","统计表达与综合应用","multiple-choice","Core","下面是某城市2024年1月至6月每月空气质量为“优”的天数统计表。\n\n月份：1月、2月、3月、4月、5月、6月\n优的天数：12天、10天、15天、18天、22天、20天\n\n根据这些数据，下面哪个说法是正确的？","这6个月中，空气质量为“优”的天数一直在增加。 | 3月的“优”天数比2月增加了5天。 | 这6个月“优”天数的变化趋势是先减少后增加。 | 5月的“优”天数最多，所以5月的空气质量最好。","3月的“优”天数比2月增加了5天。","3月的“优”天数比2月增加了5天。","2月10天，3月15天，15-10=5，所以3月比2月增加5天，选项B正确。A错在1月到2月是减少的；C错在趋势是先减后增再减；D错在仅凭优天数不能直接判断空气质量最好，还需考虑其他因素。","grade-pass-sample"
"hjb-primary-ds-v1-p6-006","P6","upper","hjb-primary-p6-upper-divisibility","数的整除","short-answer","Foundation","判断下面说法是否正确，并说明理由：因为 36 ÷ 9 = 4，所以 36 是倍数，9 是因数。","","不正确。因为因数和倍数是相互依存的，不能单独说一个数是倍数或因数。正确的说法是：36 是 9 的倍数，9 是 36 的因数。","不正确。因为因数和倍数是相互依存的，不能单独说一个数是倍数或因数。正确的说法是：36 是 9 的倍数，9 是 36 的因数。","因数和倍数是相互依存的概念，必须说明谁是谁的倍数或因数。题目中的说法缺少了参照对象，因此不正确。","grade-pass-sample"
"hjb-primary-ds-v1-p6-012","P6","upper","hjb-primary-p6-upper-divisibility","数的整除","short-answer","Exam","把36和48分别分解质因数，并写出它们的最大公因数和最小公倍数。","","36=2×2×3×3，48=2×2×2×2×3，最大公因数是12，最小公倍数是144","36=2×2×3×3，48=2×2×2×2×3，最大公因数是12，最小公倍数是144 | 36=2×2×3×3 48=2×2×2×2×3 最大公因数12 最小公倍数144","36=2×2×3×3，48=2×2×2×2×3。公有的质因数2×2×3=12，即最大公因数。独有的质因数相乘：36有3，48有2×2，最小公倍数=12×3×2×2=144。","grade-pass-sample"
"hjb-primary-ds-v1-p6-016","P6","upper","hjb-primary-p6-upper-divisibility","数的整除","multiple-choice","Exam","下面说法中，正确的是（ ）。\nA. 一个数的倍数一定比它的因数大。\nB. 所有的奇数都是质数。\nC. 两个数的公倍数一定比这两个数都大。\nD. 一个合数至少有3个因数。","A. 一个数的倍数一定比它的因数大。 | B. 所有的奇数都是质数。 | C. 两个数的公倍数一定比这两个数都大。 | D. 一个合数至少有3个因数。","D. 一个合数至少有3个因数。","D. 一个合数至少有3个因数。 | D","合数除了1和本身外还有别的因数，所以至少有3个因数。A错，因为一个数的最小倍数等于最大因数（本身）。B错，如9是奇数但不是质数。C错，如2和4的最小公倍数是4，并不比4大。","grade-pass-sample"
"hjb-primary-ds-v1-p6-024","P6","upper","hjb-primary-p6-upper-fractions","分数","short-answer","Exam","学校食堂运来一批大米，第一周吃了总数的2/5，第二周吃了剩下的3/4，这时还剩60千克。这批大米原来有多少千克？","","400千克","400千克 | 400","设原有x千克。第一周吃2x/5，剩3x/5。第二周吃(3x/5)×(3/4)=9x/20，剩3x/5-9x/20=12x/20-9x/20=3x/20。由3x/20=60得x=400。","grade-pass-sample"
"hjb-primary-ds-v1-p6-026","P6","upper","hjb-primary-p6-upper-fractions","分数","fill-in","Foundation","把一根长5米的绳子平均分成8段，每段长多少米？用分数表示。","","5/8","5/8 | 5/8米","把5米平均分成8份，每份是5÷8=5/8米。注意整体是5米，不是1米，所以分母是8，分子是5。","grade-pass-sample"
"hjb-primary-ds-v1-p6-028","P6","upper","hjb-primary-p6-upper-fractions","分数","multiple-choice","Exam","下面哪个算式的计算结果与3/4 + 1/6相等？","3/4 + 1/6 = 4/10 | 3/4 + 1/6 = 9/12 + 2/12 = 11/12 | 3/4 + 1/6 = 3/10 + 1/10 = 4/10 | 3/4 + 1/6 = 18/24 + 6/24 = 24/24","3/4 + 1/6 = 9/12 + 2/12 = 11/12","3/4 + 1/6 = 9/12 + 2/12 = 11/12","3/4和1/6先通分到12，3/4=9/12，1/6=2/12，所以和为11/12。其他选项通分或相加结果不正确。","grade-pass-sample"
"hjb-primary-ds-v1-p6-034","P6","upper","hjb-primary-p6-upper-fractions","分数","multiple-choice","Foundation","下面哪个分数在 1/3 和 2/5 之间？","3/10 | 4/15 | 7/20 | 9/25","7/20","7/20","通分比较：1/3 ≈ 0.333，2/5 = 0.4。3/10 = 0.3，4/15 ≈ 0.267，7/20 = 0.35，9/25 = 0.36。只有 0.35 在 0.333 和 0.4 之间，所以选 7/20。","grade-pass-sample"
"hjb-primary-ds-v1-p6-036","P6","upper","hjb-primary-p6-upper-fractions","分数","short-answer","Exam","小杰有一盒彩笔，他先用去总数的 2/5，又用去剩下的 1/3，最后盒子里还剩 12 支彩笔。这盒彩笔原来有多少支？","","30支","30支 | 30","把原来总数看作整体1。先用去2/5，剩下3/5。再用去剩下的1/3，即用去3/5×1/3=1/5。两次共用去2/5+1/5=3/5，剩下2/5。剩下12支对应2/5，所以原来有12÷2/5=30支。","grade-pass-sample"
"hjb-primary-ds-v1-p6-037","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","multiple-choice","Core","一种混凝土由水泥、沙子和石子按质量比 2∶3∶5 搅拌而成。现在要配制 200 千克的这种混凝土，需要沙子多少千克？","40千克 | 60千克 | 100千克 | 120千克","60千克","60千克","总份数2+3+5=10，沙子占3份。每份质量200÷10=20千克，沙子质量20×3=60千克。","grade-pass-sample"
"hjb-primary-ds-v1-p6-039","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","short-answer","Challenge","在比例尺为 1∶5000000 的地图上，量得甲、乙两城的距离是 6.4 厘米。一辆汽车以每小时 80 千米的速度从甲城开往乙城，需要多少小时到达？","","4小时","4小时 | 4","实际距离=6.4×5000000=32000000厘米=320千米。时间=320÷80=4小时。","grade-pass-sample"
"hjb-primary-ds-v1-p6-040","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","multiple-choice","Exam","下面各组中的两个比，能组成比例的是哪一组？","3∶4 和 6∶9 | 0.2∶0.5 和 4∶10 | 1/2∶1/3 和 3∶2 | 5∶8 和 15∶20","1/2∶1/3 和 3∶2","1/2∶1/3 和 3∶2","1/2∶1/3=3∶2，比值相等。其他选项：3∶4≠6∶9，0.2∶0.5=2∶5≠4∶10，5∶8≠15∶20。","grade-pass-sample"
"hjb-primary-ds-v1-p6-041","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","fill-in","Core","小杰调制一杯饮料，用了40毫升浓缩果汁和160毫升水。写出浓缩果汁与饮料总体积的比，并化成最简整数比。","","1:5","1:5 | 1比5","饮料总体积=40+160=200毫升。浓缩果汁:总体积=40:200，前后项同时除以40得1:5。注意比的顺序，是浓缩果汁比总体积，不是比水。","grade-pass-sample"
"hjb-primary-ds-v1-p6-047","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","fill-in","Challenge","小明用20克糖和100克水配制了一杯糖水，小红用30克糖和150克水配制了另一杯糖水。这两杯糖水的甜度是否相同？如果相同，请写出糖与水的质量比的最简整数比；如果不同，请说明哪杯更甜。","","相同，1:5","相同，1:5 | 相同，1：5 | 相同 1:5 | 相同 1：5","小明糖水：糖与水质量比20:100=1:5；小红糖水：30:150=1:5。比值相等，甜度相同。最简整数比是1:5。","grade-pass-sample"
"hjb-primary-ds-v1-p6-050","P6","upper","hjb-primary-p6-upper-ratio-proportion","比和比例","fill-in","Foundation","学校合唱队男生与女生的人数比是3:5，男生有24人，女生有多少人？","","40人","40人 | 40","男生占3份，每份24÷3=8人，女生占5份，5×8=40人。","grade-pass-sample"
"hjb-primary-ds-v1-p6-057","P6","upper","hjb-primary-p6-upper-circle-sector","圆和扇形","short-answer","Core","一个扇形的圆心角是60°，半径是10厘米。这个扇形的面积是多少平方厘米？（结果保留π）","","50π/3","50π/3 | 50π/3平方厘米","扇形面积公式为nπr²/360。n=60，r=10，代入得60×π×100/360=6000π/360=50π/3平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-060","P6","upper","hjb-primary-p6-upper-circle-sector","圆和扇形","short-answer","Exam","一个半径为8米的圆形水池，在水池周围修一条宽2米的小路。这条小路的面积是多少平方米？（π取3.14）","","113.04","113.04 | 113.04平方米","小路是圆环，外半径8+2=10米。面积=π(R²-r²)=3.14×(100-64)=3.14×36=113.04平方米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-063","P6","upper","hjb-primary-p6-upper-circle-sector","圆和扇形","short-answer","Challenge","一个扇形的圆心角是90°，半径是6厘米。这个扇形的面积是多少平方厘米？（π取3.14）","","28.26","28.26","扇形面积=圆面积×(圆心角/360°)=3.14×6×6×(90/360)=3.14×36×0.25=28.26平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-078","P6","lower","hjb-primary-p6-lower-ratio-proportion","比与比例","short-answer","Core","学校图书馆里科技书和故事书的数量比是3:5，故事书有120本。科技书有多少本？","","72","72 | 72本","故事书5份对应120本，每份120÷5=24本。科技书3份，24×3=72本。","grade-pass-sample"
"hjb-primary-ds-v1-p6-082","P6","lower","hjb-primary-p6-lower-ratio-proportion","比与比例","multiple-choice","Foundation","下面哪组比与4:5相等？","8:9 | 12:15 | 16:25 | 20:24","12:15","12:15","4:5的前后项同乘3得12:15，其他选项不成比例。","grade-pass-sample"
"hjb-primary-ds-v1-p6-091","P6","lower","hjb-primary-p6-lower-circle-sector","圆与扇形","multiple-choice","Foundation","一个圆的半径是4厘米，下列说法正确的是（ ）。","它的直径是2厘米 | 它的周长是8π厘米 | 它的面积是16π平方厘米 | 它的周长是16π厘米","它的面积是16π平方厘米","它的面积是16π平方厘米","半径4厘米，直径是8厘米，周长是8π厘米，面积是π×4²=16π平方厘米。选项C正确，注意区分周长和面积公式。","grade-pass-sample"
"hjb-primary-ds-v1-p6-096","P6","lower","hjb-primary-p6-lower-circle-sector","圆与扇形","short-answer","Core","一个圆的直径是10厘米，从圆中剪下一个圆心角为90°的扇形。这个扇形的面积是多少平方厘米？（π取3.14）","","19.625","19.625","圆的半径是10÷2=5厘米，面积是3.14×5²=78.5平方厘米。90°扇形占圆的90/360=1/4，所以扇形面积是78.5÷4=19.625平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-108","P6","lower","hjb-primary-p6-lower-circle-sector","圆与扇形","short-answer","Core","一个圆形花坛的半径是4米，在它的周围铺一条1米宽的小路。小路的面积是多少平方米？（π取3.14）","","28.26","28.26","小路面积=外圆面积-内圆面积。外圆半径=4+1=5米，面积=3.14×5×5=78.5平方米；内圆面积=3.14×4×4=50.24平方米；差=28.26平方米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-112","P6","lower","hjb-primary-p6-lower-probability-statistics","可能性与统计图表","multiple-choice","Foundation","一个不透明的袋子里装有大小相同的红球和绿球共10个。小明从袋子里任意摸出一个球，记录颜色后放回，共摸球50次，摸到红球32次，摸到绿球18次。根据这些数据，下面哪种说法最合理？","袋子里红球一定比绿球多 | 袋子里红球可能比绿球多 | 袋子里红球和绿球一样多 | 袋子里绿球一定比红球多","袋子里红球可能比绿球多","袋子里红球可能比绿球多","摸球50次中红球32次，绿球18次，红球次数多，推测红球数量可能更多，但不能确定一定多，因为实验有偶然性。","grade-pass-sample"
"hjb-primary-ds-v1-p6-125","P6","lower","hjb-primary-p6-lower-probability-statistics","可能性与统计图表","fill-in","Challenge","一个不透明的袋子里装有红、黄、蓝三种颜色的球共20个，除颜色外完全相同。其中红球有5个，黄球有8个，其余为蓝球。从袋子中任意摸出一个球，摸到哪种颜色球的可能性最大？摸到哪种颜色球的可能性最小？请按“最大：颜色，最小：颜色”的格式填写。","","最大：黄，最小：红","最大：黄，最小：红 | 最大：黄色，最小：红色 | 最大：黄球，最小：红球","蓝球有20-5-8=7个。数量越多可能性越大，黄球8个最多，可能性最大；红球5个最少，可能性最小。","grade-pass-sample"
"hjb-primary-ds-v1-p6-130","P6","lower","hjb-primary-p6-lower-cylinder-cone","圆柱与圆锥","multiple-choice","Foundation","下面关于圆柱和圆锥的说法，正确的是哪一个？","圆柱的侧面展开图一定是正方形。 | 圆锥的体积等于圆柱体积的三分之一。 | 圆柱有无数条高，圆锥只有一条高。 | 圆柱的表面积等于侧面积加一个底面积。","圆柱有无数条高，圆锥只有一条高。","圆柱有无数条高，圆锥只有一条高。","圆柱两个底面之间的距离处处相等，所以有无数条高；圆锥从顶点到底面圆心的距离只有一条。A错，侧面展开一般是长方形；B缺少等底等高条件；D圆柱表面积=侧面积+两个底面积。","grade-pass-sample"
"hjb-primary-ds-v1-p6-135","P6","lower","hjb-primary-p6-lower-cylinder-cone","圆柱与圆锥","short-answer","Core","一个圆柱形水池，底面直径是8米，深2米。在水池的底面和四周抹上水泥，抹水泥部分的面积是多少平方米？","","100.48","100.48","抹水泥面积=底面积+侧面积。半径4米，底面积3.14×4²=50.24平方米，侧面积3.14×8×2=50.24平方米，总面积100.48平方米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-140","P6","lower","hjb-primary-p6-lower-cylinder-cone","圆柱与圆锥","fill-in","Challenge","把一根长2米的圆柱形木料截成3段，表面积增加了25.12平方分米。原来这根木料的体积是多少立方分米？","","125.6","125.6 | 125.6立方分米","截成3段增加4个底面积，每个底面积=25.12÷4=6.28平方分米。2米=20分米，体积=6.28×20=125.6立方分米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-153","P6","lower","hjb-primary-p6-lower-linear-systems","二元一次方程组","short-answer","Core","学校买来一批篮球和足球，篮球每个80元，足球每个60元，共买了10个球，总价700元。设篮球买了x个，足球买了y个。请列出方程组并求出篮球和足球各买了多少个。","","篮球5个，足球5个","篮球5个，足球5个 | 篮球5个,足球5个 | x=5,y=5 | 5个篮球，5个足球","方程组：x+y=10，80x+60y=700。由①得y=10-x，代入②：80x+60(10-x)=700，20x=100，x=5，y=5。","grade-pass-sample"
"hjb-primary-ds-v1-p6-154","P6","lower","hjb-primary-p6-lower-linear-systems","二元一次方程组","multiple-choice","Foundation","一个两位数，十位数字与个位数字的和是12，如果交换十位数字与个位数字的位置，所得新数比原数大36。设原数十位数字为x，个位数字为y，下列方程组正确的是（ ）。","x + y = 12, 10y + x = 10x + y + 36 | x + y = 12, 10x + y = 10y + x + 36 | x + y = 12, 10y + x = 10x + y - 36 | x + y = 12, 10x + y = 10y + x - 36","x + y = 12, 10y + x = 10x + y + 36","x + y = 12, 10y + x = 10x + y + 36","原数=10x+y，新数=10y+x，新数比原数大36，得10y+x=10x+y+36。数字和x+y=12。","grade-pass-sample"
"hjb-primary-ds-v1-p6-160","P6","lower","hjb-primary-p6-lower-linear-systems","二元一次方程组","multiple-choice","Foundation","小华和小丽共有邮票40枚，小华邮票枚数比小丽的3倍少4枚。设小华有x枚，小丽有y枚，下面哪个方程组是正确的？","x+y=40，x=3y-4 | x+y=40，y=3x-4 | x+y=40，x=3y+4 | x-y=40，x=3y-4","x+y=40，x=3y-4","x+y=40，x=3y-4","共有40枚得x+y=40。小华比小丽的3倍少4枚，即x=3y-4。选项A正确。","grade-pass-sample"
"hjb-primary-ds-v1-p6-162","P6","lower","hjb-primary-p6-lower-linear-systems","二元一次方程组","short-answer","Foundation","学校组织植树活动，七年级和八年级共植树120棵，八年级植树棵数是七年级的2倍少15棵。设七年级植树x棵，八年级植树y棵，列出方程组并求出两个年级各植树多少棵。","","七年级45棵，八年级75棵","七年级45棵，八年级75棵 | 七年级45棵 八年级75棵 | 45棵和75棵","设七年级植树x棵，八年级植树y棵。根据总数列方程x+y=120，根据倍数关系列方程y=2x-15。代入解得x=45，y=75。检验：45+75=120，75=2×45-15，符合题意。","grade-pass-sample"
"hjb-primary-ds-v1-p6-168","P6","lower","hjb-primary-p6-lower-rational-numbers","有理数","short-answer","Foundation","某天早晨气温是-5℃，中午上升了8℃，傍晚又下降了3℃。傍晚的气温是多少摄氏度？请写出算式并计算。","","0℃","0℃ | 0 | 0摄氏度","从-5℃开始，上升8℃：-5+8=3℃；再下降3℃：3-3=0℃。所以傍晚气温为0℃。","grade-pass-sample"
"hjb-primary-ds-v1-p6-177","P6","lower","hjb-primary-p6-lower-rational-numbers","有理数","short-answer","Core","某冷库的温度是-18℃，上升5℃后，又下降8℃，这时冷库的温度是多少摄氏度？请写出计算过程。","","-21℃","-21℃ | -21","上升5℃：-18+5=-13℃；再下降8℃：-13-8=-21℃。所以最终温度是-21℃。","grade-pass-sample"
"hjb-primary-ds-v1-p6-183","P6","lower","hjb-primary-p6-lower-simple-algebraic-expressions","简单的代数式","multiple-choice","Core","当 m = 4 时，代数式 2m² - 3m + 1 的值是（ ）。","21 | 17 | 33 | 9","21","21","代入 m=4：2×4² - 3×4 + 1 = 2×16 - 12 + 1 = 32 - 12 + 1 = 21。","grade-pass-sample"
"hjb-primary-ds-v1-p6-195","P6","lower","hjb-primary-p6-lower-simple-algebraic-expressions","简单的代数式","multiple-choice","Core","下列式子中，属于同类项的是（ ）。","3x 和 3y | 2ab 和 5ab | 4a² 和 4a | mn 和 nm²","2ab 和 5ab","2ab 和 5ab","同类项是指所含字母相同，并且相同字母的指数也相同的项。2ab和5ab都含有字母a和b，且指数都是1，所以是同类项。","grade-pass-sample"
"hjb-primary-ds-v1-p6-201","P6","lower","hjb-primary-p6-lower-linear-equations-inequalities","一元一次方程","multiple-choice","Core","小杰买了3支同样的钢笔，付了20元，找回2元。设每支钢笔x元，下面哪个方程是正确的？","3x + 2 = 20 | 3x - 2 = 20 | 20 - 3x = 2 | 3x = 20 + 2","20 - 3x = 2","20 - 3x = 2","找回的钱等于付出的钱减去用去的钱，即20 - 3x = 2。选项A和D错误地加了2，选项B表示用去的钱比付出的钱多2元，不符合题意。","grade-pass-sample"
"hjb-primary-ds-v1-p6-206","P6","lower","hjb-primary-p6-lower-linear-equations-inequalities","一元一次方程","fill-in","Core","小杰用零花钱买文具。他买了5本笔记本和3支钢笔，一共花了48元。已知每支钢笔比每本笔记本贵4元。设每本笔记本的价格为x元，请列出关于x的一元一次方程，并求出每本笔记本的价格。","","5x+3(x+4)=48，x=4.5","5x+3(x+4)=48，x=4.5 | 5x+3(x+4)=48,x=4.5","设笔记本单价x元，则钢笔单价(x+4)元。总价：5x+3(x+4)=48，解得8x+12=48，8x=36，x=4.5。检验：5×4.5+3×8.5=22.5+25.5=48，符合题意。","grade-pass-sample"
"hjb-primary-ds-v1-p6-209","P6","lower","hjb-primary-p6-lower-linear-equations-inequalities","一元一次方程","multiple-choice","Core","一个数的3倍加上5等于这个数的2倍减去1，求这个数。设这个数为x，下面哪个方程是正确的？","3x+5=2x-1 | 3x-5=2x+1 | 3x+5=2x+1 | 3x-5=2x-1","3x+5=2x-1","3x+5=2x-1","“3倍加上5”即3x+5，“2倍减去1”即2x-1，所以方程为3x+5=2x-1。解之得x=-6，检验：3×(-6)+5=-13，2×(-6)-1=-13，符合。","grade-pass-sample"
"hjb-primary-ds-v1-p6-223","P6","lower","hjb-primary-p6-lower-segments-angles","线段与角","multiple-choice","Core","已知点A、B、C在同一条直线上，点B在点A与点C之间，线段AB的长度是5厘米，线段BC的长度是3厘米。下列选项中，哪一项正确地表示了线段AC的长度？","2厘米 | 8厘米 | 5厘米 | 3厘米","8厘米","8厘米","因为点B在A与C之间，所以AC = AB + BC = 5 + 3 = 8厘米。选项中的2厘米是AB - BC，但不符合点的位置关系。","grade-pass-sample"
"hjb-primary-ds-v1-p6-224","P6","lower","hjb-primary-p6-lower-segments-angles","线段与角","fill-in","Core","已知点A、B、C在同一条直线上，点B在点A与点C之间，线段AB＝5 cm，线段BC＝3 cm。请写出图中所有不同的射线，并计算线段AC的长度。","","射线有射线AB、射线BA、射线BC、射线CB、射线AC、射线CA；线段AC＝8 cm","射线有射线AB、射线BA、射线BC、射线CB、射线AC、射线CA；线段AC＝8 cm | 射线有射线AB,射线BA,射线BC,射线CB,射线AC,射线CA；线段AC＝8 cm | 射线AB、射线BA、射线BC、射线CB、射线AC、射线CA；AC＝8 cm | 射线AB,射线BA,射线BC,射线CB,射线AC,射线CA；AC=8 cm","三点共线且B在A、C之间，所以A、B、C顺序为A—B—C。以每个点为端点向两个方向延伸得到射线：A向右得射线AB（即AC），A向左得射线BA的反向延长线即射线AC？更正：射线需用端点和另一点表示。射线AB端点为A经过B向右；射线BA端点为B经过A向左；射线BC端点为B经过C向右；射线CB端点为C经过B向左；射线AC端点为A经过C向右；射线CA端点为C经过A向左。共6条。线段AC＝AB＋BC＝5＋3＝8 cm。","grade-pass-sample"
"hjb-primary-ds-v1-p6-225","P6","lower","hjb-primary-p6-lower-segments-angles","线段与角","multiple-choice","Core","已知点A、B、C在同一条直线上，且AB=5 cm，BC=3 cm。如果点B在点A和点C之间，那么线段AC的长度是多少？","2 cm | 5 cm | 8 cm | 15 cm","8 cm","8 cm","因为点B在A、C之间，所以AC = AB + BC = 5 + 3 = 8 cm。注意线段和差关系，不能误用减法。","grade-pass-sample"
"hjb-primary-ds-v1-p6-229","P6","lower","hjb-primary-p6-lower-segments-angles","线段与角","multiple-choice","Core","已知点A、B、C在同一条直线上，且点B在点A与点C之间。线段AB的长度为5厘米，线段BC的长度为3厘米。下列选项中，关于线段AC长度的说法正确的是（ ）。","线段AC的长度为8厘米 | 线段AC的长度为2厘米 | 线段AC的长度为15厘米 | 线段AC的长度为5厘米","线段AC的长度为8厘米","线段AC的长度为8厘米","因为点B在A与C之间，所以AC = AB + BC = 5 + 3 = 8（厘米）。","grade-pass-sample"
"hjb-primary-ds-v1-p6-236","P6","lower","hjb-primary-p6-lower-cuboid","长方体","fill-in","Core","一个长方体形状的鱼缸，从里面量长8分米、宽5分米、高6分米。鱼缸里装有水，水深4分米。鱼缸里的水有多少升？","","160","160 | 160升","水的体积=长×宽×水深=8×5×4=160立方分米，1立方分米=1升，所以是160升。","grade-pass-sample"
"hjb-primary-ds-v1-p6-237","P6","lower","hjb-primary-p6-lower-cuboid","长方体","multiple-choice","Core","一个长方体纸盒，长10厘米、宽8厘米、高6厘米。制作这个纸盒至少需要多少平方厘米的硬纸板？","480平方厘米 | 376平方厘米 | 240平方厘米 | 188平方厘米","376平方厘米","376平方厘米","表面积=(10×8+10×6+8×6)×2=(80+60+48)×2=188×2=376平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-240","P6","lower","hjb-primary-p6-lower-cuboid","长方体","fill-in","Core","一个长方体游泳池，长50米、宽20米、深2米。在游泳池的四壁和底面贴上瓷砖，贴瓷砖的面积是多少平方米？","","1280","1280 | 1280平方米","底面面积=50×20=1000平方米，四壁面积=(50×2+20×2)×2=(100+40)×2=280平方米，总面积=1000+280=1280平方米。","grade-pass-sample"
"hjb-primary-ds-v1-p6-242","P6","lower","hjb-primary-p6-lower-cuboid","长方体","multiple-choice","Core","一个长方体饼干盒，长15厘米、宽10厘米、高20厘米。如果围着它的侧面贴一圈商标纸（上、下面不贴），这张商标纸的面积至少是多少平方厘米？","1000 | 1300 | 600 | 700","1000","1000","侧面面积就是长方体的侧面积，即底面周长乘高。底面周长=(15+10)×2=50厘米，侧面积=50×20=1000平方厘米。注意题目要求只贴侧面，不要加上下底面积。","grade-pass-sample"
"hjb-primary-ds-v1-p6-243","P6","lower","hjb-primary-p6-lower-cuboid","长方体","multiple-choice","Core","一个长方体木块，长8厘米、宽5厘米、高4厘米。如果把它锯成一个最大的正方体，这个正方体的体积是多少立方厘米？","64 | 125 | 160 | 216","64","64","最大正方体的棱长等于长方体最短的棱，即4厘米。体积=4×4×4=64立方厘米。注意不要用长或宽作为棱长，也不能用体积除以什么。","grade-pass-sample"
"hjb-primary-ds-v1-p6-244","P6","lower","hjb-primary-p6-lower-cuboid","长方体","multiple-choice","Core","一个长方体游泳池，长50米、宽25米、深2米。现在要在游泳池的四壁和底面贴上瓷砖，贴瓷砖的面积是多少平方米？","1550 | 1250 | 2500 | 1750","1550","1550","贴瓷砖的面积=底面积+侧面积。底面积=50×25=1250平方米，侧面积=(50+25)×2×2=300平方米，总面积=1250+300=1550平方米。注意游泳池没有顶面，不要加上面的面积。","grade-pass-sample"
"hjb-primary-ds-v1-p6-245","P6","lower","hjb-primary-p6-lower-cuboid","长方体","multiple-choice","Core","一个长方体纸箱，从里面量长40厘米、宽30厘米、高25厘米。现在要放入棱长5厘米的正方体小木块，最多能放多少个？","240 | 480 | 120 | 960","240","240","先算每行能放的个数：长40÷5=8个，宽30÷5=6个，高25÷5=5个。总个数=8×6×5=240个。注意要用去尾法取整数，不能直接用体积相除，因为可能有剩余空间放不下一个完整的正方体。","grade-pass-sample"
