questionId,grade,volume,unitTitle,questionType,difficulty,needTier,needLevel,priority,visualCategory,family,illustrationKind,needsDeterministicOverlay,assetStatus,imagePath,reason,promptZhHans,imageBriefZhHans
hjb-primary-ds-v1-p3-221,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p3-221.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（1）班同学最喜欢的水果情况如下：苹果8人，香蕉12人，橘子5人，葡萄10人。根据这些数据，下面哪个说法是正确的？,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p3-231,P3,三年级下册,数据整理与统计表达,multiple-choice,Core,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p3-231.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,三（1）班同学最喜欢的水果统计如下：苹果8人，香蕉12人，橘子5人，草莓15人。下面哪句话是正确的？,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p3-239,P3,三年级下册,三年级下册数学广场与整理复习,multiple-choice,Core,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p3-239.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,在数学广场活动中，小丁发现一个规律：用同样长的小棒摆正方形，摆1个正方形需要4根小棒，摆2个正方形需要7根小棒，摆3个正方形需要10根小棒。按照这个规律，摆5个正方形需要多少根小棒？,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p4-243,P4,四年级下册,四年级下册整理与提高,multiple-choice,Core,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p4-243.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是四（1）班同学最喜欢的水果人数统计：苹果12人，香蕉8人，橘子10人，葡萄6人。要清楚比较喜欢每种水果的人数，下面说法正确的是？,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p5-040,P5,五年级上册,用字母表示数与简易方程,multiple-choice,Exam,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p5-040.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,水果店运来苹果和梨共120千克，苹果的质量比梨的2倍少30千克。设梨的质量为x千克，下面哪个方程是正确的？,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p5-228,P5,五年级下册,统计表达与综合应用,fill-in,Core,A_required,core,P1,counting_manipulatives,counting-manipulatives,counters,true,not-generated,candidates/hjb-primary-ds-v1-p5-228.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面是某文具店一周内铅笔销售量的记录。 | 星期 | 一 | 二 | 三 | 四 | 五 | 六 | 日 | |------|----|----|----|----|----|----|----| | 销售量（支） | 20 | 25 | 18 | 30 | 35 | 50 | 45 | 这一周铅笔的总销售量是______支。,用糖果、积木、圆片、小棒等课堂操作物表现数量、比较、合并或分组，画面简洁，便于后续叠加精确数量或标注。
hjb-primary-ds-v1-p1-021,P1,一年级上册,认识立体图形,short-answer,Foundation,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-021.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面这些物品中，哪些的形状是圆柱？请写出它们的序号。 ① 一个易拉罐 ② 一个魔方 ③ 一卷卫生纸 ④ 一个篮球 ⑤ 一支没有削过的圆柱形铅笔,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-022,P1,一年级上册,认识立体图形,multiple-choice,Core,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-022.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个物品的形状是正方体？,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-023,P1,一年级上册,认识立体图形,fill-in,Challenge,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-023.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,数一数，下面的积木中，长方体有____个，正方体有____个，圆柱有____个，球有____个。 积木描述： - 一个红色长方体 - 一个蓝色正方体 - 一个绿色圆柱 - 一个黄色球 - 一个蓝色长方体 - 一个红色圆柱 - 一个绿色正方体 - 一个黄色圆柱,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-024,P1,一年级上册,认识立体图形,short-answer,Foundation,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-024.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,观察下面的立体图形，写出它们的名称。 图形描述： 第一个：长长方方的，有6个平平的面，面有大有小。 第二个：四四方方的，有6个平平的面，每个面都一样大。 第三个：直直的，上下一样粗，两头是圆圆的平面。 第四个：圆滚滚的，没有平平的面。,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-025,P1,一年级上册,认识立体图形,multiple-choice,Core,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-025.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪种立体图形既能滚动，又能上下堆叠？,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-026,P1,一年级上册,认识立体图形,fill-in,Challenge,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-026.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面有一些物品：魔方、皮球、牙膏盒、易拉罐、骰子、乒乓球。请你按形状分一分，把物品名称填在横线上。 长方体：______ 正方体：______ 圆柱：______ 球：______,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-027,P1,一年级上册,认识立体图形,short-answer,Foundation,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-027.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,说一说，下面哪个物体最容易滚动？为什么？ 铅笔盒、足球、字典、积木块,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-028,P1,一年级上册,认识立体图形,multiple-choice,Core,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-028.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个物体和圆柱的形状最像？ A. 粉笔盒 B. 水杯 C. 篮球 D. 魔方,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-029,P1,一年级上册,认识立体图形,fill-in,Challenge,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-029.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,数一数，下面的积木堆中，长方体有______个，正方体有______个，圆柱有______个，球有______个。 积木堆描述：最下面一层从左到右放着：一个长方体（鞋盒形状），一个正方体（骰子形状），一个圆柱（易拉罐形状）。上面一层：在长方体上面放着一个正方体，在正方体上面放着一个球（乒乓球大小），在圆柱上面放着一个长方体（小牙膏盒形状）。,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
hjb-primary-ds-v1-p1-030,P1,一年级上册,认识立体图形,short-answer,Foundation,A_required,core,P1,solid_shapes_blocks,solid-shapes-blocks,solid,false,not-generated,candidates/hjb-primary-ds-v1-p1-030.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,从下面的物品中找出所有正方体，并把它们的名字写下来。 物品：魔方、皮球、骰子、牙膏盒、粉笔盒、易拉罐,表现正方体、长方体、圆柱、圆锥、球或积木搭建场景，突出形体特征和空间关系。
