"id","grade","volume","chapter","topicTitleZhHans","type","difficulty","remediationReason","mandatoryOriginalP2","adjacentOverusedFamily","promptZhHans","answer","acceptedAnswers","reviewNotes"
"hjb-high-ds-v3-s4-061","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","full-package-template-normalization","no","no","V3修复变式0061：选择：解不等式 x+3>14，求 x 的取值范围右端常数 14-3 的值。","11","11","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-062","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式0062：填空：求不等式组 x+11>20，x≤14 的整数解个数。","5","5","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-063","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Foundation","full-package-template-normalization","no","no","V3修复变式0063：解答：解不等式 x+10>13，求 x 的取值范围右端常数 13-10 的值。","3","3","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-064","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Exam","full-package-template-normalization","no","no","V3修复变式0064：选择：求不等式组 x+4>20，x≤23 的整数解个数。","7","7","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-065","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0065：填空：解不等式 x+8>11，求 x 的取值范围右端常数 11-8 的值。","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-066","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Challenge","full-package-template-normalization","no","no","V3修复变式0066：解答：求不等式组 x+4>20，x≤20 的整数解个数。","4","4","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-067","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Foundation","full-package-template-normalization","no","no","V3修复变式0067：选择：解不等式 x+7>18，求 x 的取值范围右端常数 18-7 的值。","11","11","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-068","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式0068：填空：求不等式组 x+10>8，x≤4 的整数解个数。","6","6","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-069","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Core","full-package-template-normalization","no","no","V3修复变式0069：解答：解不等式 x+2>4，求 x 的取值范围右端常数 4-2 的值。","2","2","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-070","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Challenge","full-package-template-normalization","no","no","V3修复变式0070：选择：求不等式组 x+7>11，x≤7 的整数解个数。","3","3","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-071","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Foundation","adjacent-overused-template-family","no","yes","V3修复变式0071：填空：解不等式 x+11>6，求 x 的取值范围右端常数 6-11 的值。","-5","-5","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-072","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Exam","full-package-template-normalization","no","no","V3修复变式0072：解答：求不等式组 x+4>14，x≤15 的整数解个数。","5","5","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-073","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","full-package-template-normalization","no","no","V3修复变式0073：选择：解不等式 x+4>8，求 x 的取值范围右端常数 8-4 的值。","4","4","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-074","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式0074：填空：求不等式组 x+4>18，x≤21 的整数解个数。","7","7","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-075","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Foundation","full-package-template-normalization","no","no","V3修复变式0075：解答：解不等式 x+12>20，求 x 的取值范围右端常数 20-12 的值。","8","8","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-076","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Exam","full-package-template-normalization","no","no","V3修复变式0076：选择：求不等式组 x+6>18，x≤16 的整数解个数。","4","4","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-077","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0077：填空：解不等式 x+6>15，求 x 的取值范围右端常数 15-6 的值。","9","9","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-078","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Challenge","full-package-template-normalization","no","no","V3修复变式0078：解答：求不等式组 x+12>10，x≤4 的整数解个数。","6","6","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-079","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Foundation","full-package-template-normalization","no","no","V3修复变式0079：选择：解不等式 x+10>18，求 x 的取值范围右端常数 18-10 的值。","8","8","V3 remediated candidate row; remediation reason: full-package-template-normalization. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s4-080","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式0080：填空：求不等式组 x+7>11，x≤7 的整数解个数。","3","3","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
