"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"bnu-high-ds-v1-s4-146","S4","必修 第一册","函数应用","short-answer","Foundation","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-147","S4","必修 第一册","函数应用","fill-in","Exam","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-148","S4","必修 第一册","函数应用","multiple-choice","Core","0.04","0.04","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-149","S4","必修 第一册","函数应用","short-answer","Foundation","y = (x - 60)(400 - 2x)，定义域为 [100, 200]","y = (x - 60)(400 - 2x)，定义域为 [100, 200] | y=(x-60)(400-2x)，定义域为[100,200]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-150","S4","必修 第一册","函数应用","fill-in","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-151","S4","必修 第一册","函数应用","multiple-choice","Core","车费22.5元，不存在零点","车费22.5元，不存在零点","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-152","S4","必修 第一册","函数应用","short-answer","Foundation","S(p)=p(200-4p)，定义域为[20,50]","S(p)=p(200-4p)，定义域为[20,50]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-153","S4","必修 第一册","函数应用","fill-in","Exam","[1,2]","[1,2]","needs-review","P1","self-contradiction-wording","self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s4-154","S4","必修 第一册","函数应用","multiple-choice","Core","约4.6周","约4.6周","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-155","S4","必修 第一册","函数应用","short-answer","Foundation","p逐渐减小趋近0.02，模型合理，因为批量增大时次品率下降并趋于稳定。","p逐渐减小趋近0.02，模型合理，因为批量增大时次品率下降并趋于稳定。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-156","S4","必修 第一册","函数应用","fill-in","Exam","[2,2.5]","[2,2.5]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-157","S4","必修 第一册","函数应用","multiple-choice","Core","指数函数y=0.8·1.5^x","指数函数y=0.8·1.5^x","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-158","S4","必修 第一册","函数应用","short-answer","Foundation","约34.65年","约34.65年","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-159","S4","必修 第一册","函数应用","fill-in","Exam","0.25","0.25","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-160","S4","必修 第一册","函数应用","multiple-choice","Core","25元","25元","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-161","S4","必修 第一册","函数应用","short-answer","Foundation","13公里","13公里 | 13","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-162","S4","必修 第一册","函数应用","fill-in","Exam","0.3","0.3 | 0.3左右","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-163","S4","必修 第一册","函数应用","multiple-choice","Core","y=100×1.05^(x-1)","y=100×1.05^(x-1)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-164","S4","必修 第一册","函数应用","short-answer","Foundation","y=(x-40)[200-5(x-60)]，x∈[60,100]","y=(x-40)[200-5(x-60)]，x∈[60,100] | y=(x-40)(500-5x)，x∈[60,100]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-165","S4","必修 第一册","函数应用","fill-in","Exam","1.6","1.6 | 1.6左右","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-166","S4","必修 第一册","函数应用","multiple-choice","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-167","S4","必修 第一册","函数应用","short-answer","Foundation","10公里","10公里 | 10","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-168","S4","必修 第一册","函数应用","fill-in","Exam","3.0","3.0 | 3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-169","S4","必修 第一册","函数应用","multiple-choice","Core","6667","6667","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-170","S4","必修 第一册","函数应用","short-answer","Foundation","y=(x-30)[1000+20(50-x)]，x∈[30,100]","y=(x-30)[1000+20(50-x)]，x∈[30,100] | y=(x-30)(2000-20x)，x∈[30,100]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-171","S4","必修 第一册","函数应用","fill-in","Exam","14.3","14.3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-172","S4","必修 第一册","函数应用","multiple-choice","Core","当t=0时，感染人数为100","当t=0时，感染人数为100","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-173","S4","必修 第一册","函数应用","short-answer","Foundation","L(p)=1000(50-2p)(p-10)-20000，p∈(10,25)","L(p)=1000(50-2p)(p-10)-20000，p∈(10,25) | L(p)=1000(50-2p)(p-10)-20000, p∈(10,25)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-174","S4","必修 第一册","函数应用","fill-in","Exam","4","4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-175","S4","必修 第一册","函数应用","multiple-choice","Core","指数模型中的k值约为0.0693","指数模型中的k值约为0.0693","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-176","S4","必修 第一册","函数应用","short-answer","Foundation","t=1或t=5或t=13（舍去）或t=17（舍去），故t=1或5","t=1或t=5或t=13（舍去）或t=17（舍去），故t=1或5 | t=1或5 | t=1或t=5 | 1或5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-177","S4","必修 第一册","函数应用","fill-in","Exam","[100,100]","[100,100] | x=100","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-178","S4","必修 第一册","函数应用","multiple-choice","Core","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-179","S4","必修 第一册","函数应用","short-answer","Foundation","35","35","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-180","S4","必修 第一册","函数应用","fill-in","Exam","6","6","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-181","S4","必修 第一册","统计","multiple-choice","Core","35分钟是该市所有高一学生平均每天课外阅读时间的一个估计值","35分钟是该市所有高一学生平均每天课外阅读时间的一个估计值","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-182","S4","必修 第一册","统计","short-answer","Foundation","77.0","77.0 | 77","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-183","S4","必修 第一册","统计","fill-in","Exam","5.76","5.76","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-184","S4","必修 第一册","统计","multiple-choice","Core","分层抽样","分层抽样","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-185","S4","必修 第一册","统计","short-answer","Foundation","22","22","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-186","S4","必修 第一册","统计","fill-in","Exam","0.111","0.111","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-187","S4","必修 第一册","统计","multiple-choice","Core","x与y负相关","x与y负相关","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-188","S4","必修 第一册","统计","short-answer","Foundation","166","166","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-189","S4","必修 第一册","统计","fill-in","Exam","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-190","S4","必修 第一册","统计","multiple-choice","Core","频率","频率","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-191","S4","必修 第一册","统计","short-answer","Foundation","估计平均数为49分钟。使用每组区间中点值乘以频率求和的方法进行估计。","估计平均数为49分钟。使用每组区间中点值乘以频率求和的方法进行估计。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-192","S4","必修 第一册","统计","fill-in","Exam","50,30","50,30","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-193","S4","必修 第一册","统计","multiple-choice","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-194","S4","必修 第一册","统计","short-answer","Foundation","甲的成绩更稳定，因为标准差更小。","甲的成绩更稳定，因为标准差更小。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-195","S4","必修 第一册","统计","fill-in","Exam","17,18","17,18","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-196","S4","必修 第一册","统计","multiple-choice","Core","从每个班级随机抽取5名学生","从每个班级随机抽取5名学生","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-197","S4","必修 第一册","统计","short-answer","Foundation","极差为0.4，标准差约为0.16。","极差为0.4，标准差约为0.16。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-198","S4","必修 第一册","统计","fill-in","Exam","[60,90)","[60,90)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-199","S4","必修 第一册","统计","multiple-choice","Core","函数关系","函数关系","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-200","S4","必修 第一册","统计","short-answer","Foundation","[0.72,0.88]","[0.72,0.88]","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-201","S4","必修 第一册","统计","fill-in","Exam","80.4","80.4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-202","S4","必修 第一册","统计","multiple-choice","Core","从每个班随机抽取学号尾数为3的5名学生","从每个班随机抽取学号尾数为3的5名学生","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-203","S4","必修 第一册","统计","short-answer","Foundation","85","85","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-204","S4","必修 第一册","统计","fill-in","Exam","0005","0005 | 5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-205","S4","必修 第一册","统计","multiple-choice","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-206","S4","必修 第一册","统计","short-answer","Foundation","甲中位数83，乙中位数82，乙更稳定","甲中位数83，乙中位数82，乙更稳定","needs-review","P2","long-explanation","long-explanation: 264 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s4-207","S4","必修 第一册","统计","fill-in","Exam","2","2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-208","S4","必修 第一册","统计","multiple-choice","Core","x和y之间存在较强的正相关关系","x和y之间存在较强的正相关关系","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-209","S4","必修 第一册","统计","short-answer","Foundation","(1.70, 1.90)","(1.70, 1.90) | 1.70,1.90","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s4-210","S4","必修 第一册","统计","fill-in","Exam","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
