"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v1-s4-070","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Challenge","pass","true","true","none","","","12","12","12","标准答案为 12，计算 18-6=12，选项 A 为 12，匹配。","无需修改；进入人工抽样复核即可。","high","变式0070：选择：解不等式 x+6>18，求 x 的取值范围右端常数 18-6 的值。"
"hjb-high-ds-v1-s4-071","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Foundation","pass","true","true","none","","","0","0","0","标准答案为 0，计算 8-8=0，匹配。","无需修改；进入人工抽样复核即可。","high","变式0071：填空：解不等式 x+8>8，求 x 的取值范围右端常数 8-8 的值。"
"hjb-high-ds-v1-s4-072","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Exam","pass","true","true","none","","","1","1","1","标准答案为 1，计算 8-7=1，匹配。","无需修改；进入人工抽样复核即可。","high","变式0072：解答：解不等式 x+7>8，求 x 的取值范围右端常数 8-7 的值。"
"hjb-high-ds-v1-s4-073","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","pass","true","true","none","","","10","10","10","标准答案为 10，计算 15-5=10，选项 B 为 10，匹配。","无需修改；进入人工抽样复核即可。","high","变式0073：选择：解不等式 x+5>15，求 x 的取值范围右端常数 15-5 的值。"
"hjb-high-ds-v1-s4-074","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","pass","true","true","none","","","4","4","4","标准答案为 4，计算 14-10=4，匹配。","无需修改；进入人工抽样复核即可。","high","变式0074：填空：解不等式 x+10>14，求 x 的取值范围右端常数 14-10 的值。"
"hjb-high-ds-v1-s4-075","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Foundation","pass","true","true","none","","","8","8","8","标准答案为 8，计算 14-6=8，匹配。","无需修改；进入人工抽样复核即可。","high","变式0075：解答：解不等式 x+6>14，求 x 的取值范围右端常数 14-6 的值。"
"hjb-high-ds-v1-s4-076","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Exam","pass","true","true","none","","","5","5","5","标准答案为 5，计算 9-4=5，选项 C 为 5，匹配。","无需修改；进入人工抽样复核即可。","high","变式0076：选择：解不等式 x+4>9，求 x 的取值范围右端常数 9-4 的值。"
"hjb-high-ds-v1-s4-077","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Core","pass","true","true","none","","","10","10","10","标准答案为 10，计算 14-4=10，匹配。","无需修改；进入人工抽样复核即可。","high","变式0077：填空：解不等式 x+4>14，求 x 的取值范围右端常数 14-4 的值。"
"hjb-high-ds-v1-s4-078","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Challenge","pass","true","true","none","","","2","2","2","标准答案为 2，计算 6-4=2，匹配。","无需修改；进入人工抽样复核即可。","high","变式0078：解答：解不等式 x+4>6，求 x 的取值范围右端常数 6-4 的值。"
"hjb-high-ds-v1-s4-079","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Foundation","pass","true","true","none","","","2","2","2","标准答案为 2，计算 8-6=2，选项 D 为 2，匹配。","无需修改；进入人工抽样复核即可。","high","变式0079：选择：解不等式 x+6>8，求 x 的取值范围右端常数 8-6 的值。"
"hjb-high-ds-v1-s4-080","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Exam","pass","true","true","none","","","11","11","11","标准答案为 11，计算 20-9=11，匹配。","无需修改；进入人工抽样复核即可。","high","变式0080：填空：解不等式 x+9>20，求 x 的取值范围右端常数 20-9 的值。"
"hjb-high-ds-v1-s4-081","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Core","needs-review","true","false","P1","wrong-answer","题目要求计算 5-10 的值，结果为 -5，但不等式 x+10>5 的解为 x>-5，题目问的是“右端常数 5-10 的值”，即 -5，答案正确。但解析说“两边同时减去 10，得 x>5-10=-5”，解析正确。然而，题目问的是“求 x 的取值范围右端常数 5-10 的值”，这实际上是计算 5-10，而不是解不等式。题目表述有歧义，但答案 -5 与计算一致。但严格来说，题目要求的是“右端常数 5-10 的值”，即 -5，答案正确。但解析中写的是“x>5-10=-5”，这暗示了解不等式，但题目并没有要求解不等式，只是要求计算常数。这可能导致学生困惑。但答案本身正确。然而，作为 QA，我们需要检查答案是否匹配。答案 -5 是 5-10 的结果，所以匹配。但解析可能不准确，因为它说“两边同时减去 10，得 x>5-10=-5”，这实际上是在解不等式，但题目只要求计算常数。这不算错误，只是解析多余。但题目本身可解，答案匹配。所以应该 pass？但仔细看：题目是“解不等式 x+10>5，求 x 的取值范围右端常数 5-10 的值。”这实际上是一个两步问题：先解不等式得到 x>?，然后问右端常数是多少。但解析直接给出了 x>5-10=-5，所以右端常数是 -5。答案正确。所以应该 pass。但为什么我标记了 needs-review？因为可能题目有歧义，但答案正确。我重新考虑：题目说“求 x 的取值范围右端常数 5-10 的值”，这可以理解为计算 5-10，得到 -5。所以答案正确。解析也正确。所以应该 pass。但我的初始判断是 needs-review，因为我觉得题目问的是“右端常数 5-10 的值”，这有点奇怪，但数学上没问题。所以改为 pass。","-5","-5","-5","标准答案为 -5，独立计算 5-10 得 -5，匹配。","题目可解，答案匹配，但题目表述可能引起歧义，建议审核是否修改题目表述。","medium","变式0081：解答：解不等式 x+10>5，求 x 的取值范围右端常数 5-10 的值。"
"hjb-high-ds-v1-s4-082","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Challenge","pass","true","true","none","","","11","11","11","标准答案为 11，独立计算 19-8 得 11，匹配。","无需修改；进入人工抽样复核即可。","high","变式0082：选择：解不等式 x+8>19，求 x 的取值范围右端常数 19-8 的值。"
"hjb-high-ds-v1-s4-083","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Foundation","pass","true","true","none","","","10","10","10","标准答案为 10，独立计算 18-8 得 10，匹配。","无需修改；进入人工抽样复核即可。","high","变式0083：填空：解不等式 x+8>18，求 x 的取值范围右端常数 18-8 的值。"
"hjb-high-ds-v1-s4-084","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Exam","pass","true","true","none","","","6","6","6","标准答案为 6，独立计算 12-6 得 6，匹配。","无需修改；进入人工抽样复核即可。","high","变式0084：解答：解不等式 x+6>12，求 x 的取值范围右端常数 12-6 的值。"
"hjb-high-ds-v1-s4-085","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","pass","true","true","none","","","8","8","8","标准答案为 8，独立计算 19-11 得 8，匹配。","无需修改；进入人工抽样复核即可。","high","变式0085：选择：解不等式 x+11>19，求 x 的取值范围右端常数 19-11 的值。"
"hjb-high-ds-v1-s4-086","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","pass","true","true","none","","","7","7","7","标准答案为 7，独立计算 19-12 得 7，匹配。","无需修改；进入人工抽样复核即可。","high","变式0086：填空：解不等式 x+12>19，求 x 的取值范围右端常数 19-12 的值。"
"hjb-high-ds-v1-s4-087","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Foundation","pass","true","true","none","","","1","1","1","标准答案为 1，独立计算 4-3 得 1，匹配。","无需修改；进入人工抽样复核即可。","high","变式0087：解答：解不等式 x+3>4，求 x 的取值范围右端常数 4-3 的值。"
"hjb-high-ds-v1-s4-088","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Exam","pass","true","true","none","","","-1","-1","-1","标准答案为 -1，独立计算 10-11 得 -1，匹配。","无需修改；进入人工抽样复核即可。","high","变式0088：选择：解不等式 x+11>10，求 x 的取值范围右端常数 10-11 的值。"
"hjb-high-ds-v1-s4-089","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Core","pass","true","true","none","","","17","17","17","标准答案为 17，独立计算 20-3 得 17，匹配。","无需修改；进入人工抽样复核即可。","high","变式0089：填空：解不等式 x+3>20，求 x 的取值范围右端常数 20-3 的值。"
"hjb-high-ds-v1-s4-090","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Challenge","pass","true","true","none","","","0","0","0","标准答案为 0，独立计算 12-12 得 0，匹配。","无需修改；进入人工抽样复核即可。","high","变式0090：解答：解不等式 x+12>12，求 x 的取值范围右端常数 12-12 的值。"
"hjb-high-ds-v1-s4-091","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Foundation","pass","true","true","none","","","17","17","17","标准答案为 17，独立计算 20-3 得 17，匹配。","无需修改；进入人工抽样复核即可。","high","变式0091：选择：解不等式 x+3>20，求 x 的取值范围右端常数 20-3 的值。"
"hjb-high-ds-v1-s4-092","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Exam","pass","true","true","none","","","10","10","10","标准答案为 10，独立计算 19-9 得 10，匹配。","无需修改；进入人工抽样复核即可。","high","变式0092：填空：解不等式 x+9>19，求 x 的取值范围右端常数 19-9 的值。"
"hjb-high-ds-v1-s4-093","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Core","pass","true","true","none","","","-7","-7","-7","标准答案为 -7，独立计算 4-11 得 -7，匹配。","无需修改；进入人工抽样复核即可。","high","变式0093：解答：解不等式 x+11>4，求 x 的取值范围右端常数 4-11 的值。"
"hjb-high-ds-v1-s4-094","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Challenge","pass","true","true","none","","","6","6","6","标准答案为 6，独立计算 9-3 得 6，匹配。","无需修改；进入人工抽样复核即可。","high","变式0094：选择：解不等式 x+3>9，求 x 的取值范围右端常数 9-3 的值。"
"hjb-high-ds-v1-s4-095","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Foundation","pass","true","true","none","","","6","6","6","标准答案为 6，独立计算 15-9 得 6，匹配。","无需修改；进入人工抽样复核即可。","high","变式0095：填空：解不等式 x+9>15，求 x 的取值范围右端常数 15-9 的值。"
"hjb-high-ds-v1-s4-096","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","short-answer","Exam","pass","true","true","none","","","8","8","8","标准答案为 8，独立计算 14-6 得 8，匹配。","无需修改；进入人工抽样复核即可。","high","变式0096：解答：解不等式 x+6>14，求 x 的取值范围右端常数 14-6 的值。"
"hjb-high-ds-v1-s4-097","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","multiple-choice","Core","pass","true","true","none","","","-2","-2","-2","标准答案为 -2，独立计算 8-10 得 -2，匹配。","无需修改；进入人工抽样复核即可。","high","变式0097：选择：解不等式 x+10>8，求 x 的取值范围右端常数 8-10 的值。"
"hjb-high-ds-v1-s4-098","hjb-v1","S4","必修 第一册","等式与不等式","等式与不等式","fill-in","Challenge","pass","true","true","none","","","10","10","10","标准答案为 10，独立计算 16-6 得 10，匹配。","无需修改；进入人工抽样复核即可。","high","变式0098：填空：解不等式 x+6>16，求 x 的取值范围右端常数 16-6 的值。"
