id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s4-049,S4,upper,multiple-choice,Core,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,"(0, 2) ∪ (2, 4)","(0, 2) ∪ (2, 4)",math_error|explanation_contradiction,,"存储答案(0,4)错误，正确解集为(0,2)∪(2,4)。解析中合并区间时遗漏x=2处f(2)=0不满足不等式，导致解集错误。","(0, 4)","(0, 4)",pass,none,"(0, 2) ∪ (2, 4)",fail,fail,pass,"(0, 2) ∪ (2, 4)",blocker,已知函数 f(x) 的定义域为 R，且 f(x+1) 是偶函数，当 x ≥ 1 时，f(x) = x^2 - 4x + 3，则不等式 f(x) < 0 的解集为（ ）
bnu-high-ds-v1-s4-050,S4,upper,short-answer,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[2, +∞)",,,,"存储答案[2,+∞)与Stage A独立解一致，解析正确。","[2, +∞)","[2, +∞) | [2,+∞)",pass,none,"[2, +∞)",pass,pass,not_applicable,,,已知函数 f(x) = x^2 - 2|x| + 3，求 f(x) 的值域。
bnu-high-ds-v1-s4-051,S4,upper,fill-in,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,11,,,,存储答案11与Stage A独立解一致，解析正确。,11,11,pass,none,11,pass,pass,not_applicable,,,已知函数 f(x) 的定义域为 R，且对任意实数 x 满足 f(x+2)=f(x)+2。若 f(1)=3，则 f(9) 的值为______。
bnu-high-ds-v1-s4-052,S4,upper,multiple-choice,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-c,pass,pass,pass,pass,pass,"(-∞, -2/3)",,,,题目条件充分，奇函数在R上单调递增，不等式可化为2a-1 < -a-3，解得a < -2/3，选项A正确且唯一。解析与答案一致，无争议。,"(-∞, -2/3)","(-∞, -2/3)",pass,none,"(-∞, -2/3)",pass,pass,pass,,none,"已知函数 f(x) 的定义域为 R，且 f(x) 是奇函数，在 [0,+∞) 上单调递增。若 f(2a-1)+f(a+3)<0，则实数 a 的取值范围是（ ）。"
bnu-high-ds-v1-s4-053,S4,upper,short-answer,Core,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"（1）偶函数；（2）[-1,0]和[1,+∞)",,,,存储答案与Stage A独立解一致，解析正确。,"（1）偶函数；（2）[-1,0] 和 [1,+∞)","（1）偶函数；（2）[-1,0] 和 [1,+∞) | （1）偶函数；（2）[-1,0]和[1,+∞)",pass,none,"（1）偶函数；（2）[-1,0]和[1,+∞)",pass,pass,not_applicable,,,"已知函数 f(x)=x^2-2|x|-3。\n（1）判断 f(x) 的奇偶性；\n（2）写出 f(x) 的单调递增区间。"
bnu-high-ds-v1-s4-054,S4,upper,fill-in,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[-2, 1) ∪ (1, 2]",,,,"存储答案[-2,1)∪(1,2]与Stage A独立解一致，解析正确。","[-2,1)∪(1,2]","[-2,1)∪(1,2] | [-2,1)U(1,2]",pass,none,"[-2, 1) ∪ (1, 2]",pass,pass,not_applicable,,,函数 f(x)=√(4-x^2)+1/(x-1) 的定义域为______。（用区间表示）
bnu-high-ds-v1-s4-055,S4,upper,multiple-choice,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,fail,major,high,stage-c,pass,pass,pass,fail,pass,"(1/3, 1)",,explanation_contradiction,,"题目可解，答案(1/3,1)正确且唯一。解析中先解得m<1/3或m>1，后称检验得(1/3,1)，前后矛盾且未给出正确推导过程，易误导学生。","(1/3, 1)","(1/3, 1)",pass,none,"(1/3, 1)",pass,weak,pass,,major,"已知函数 f(x) 是定义在 R 上的偶函数，且在 [0,+∞) 上单调递减。若 f(m)>f(2m-1)，则实数 m 的取值范围是（ ）。"
bnu-high-ds-v1-s4-056,S4,upper,short-answer,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,9,9,math_error|answer_mismatch|explanation_contradiction,,题目可解，正确解为f(x)=x²，f(-3)=9。存储答案15错误，解析过程混乱且最终结果与正确解矛盾，属于严重数学错误。,15,15,pass,none,3,fail,fail,not_applicable,9,blocker,"已知函数 f(x) 的定义域为 R，且对任意实数 x,y 满足 f(x+y)=f(x)+f(y)+2xy。若 f(1)=1，求 f(-3) 的值。"
bnu-high-ds-v1-s4-057,S4,upper,fill-in,Core,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,1,1,math_error|answer_mismatch|explanation_contradiction,,题目可解，由奇函数得 a=c=0，代入 f(1)=2 得 b=1，f(2)=10 验证一致，故 a+b+c=1。存储答案 0 错误，解析自相矛盾且最终给出错误答案。,0,0,pass,none,0,fail,fail,not_applicable,1,blocker,已知函数 f(x)=x^3+ax^2+bx+c 是定义在 R 上的奇函数，且 f(1)=2，f(2)=10。则 a+b+c 的值为______。
bnu-high-ds-v1-s4-058,S4,upper,multiple-choice,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,,,bad_options|unsolvable|explanation_contradiction,,"四个选项均不满足既是偶函数又在(0,+∞)单调递增：A偶但递减；B偶但递减；C定义域不含0，非偶函数；D非奇非偶。题目无正确选项，不可解。存储答案选C，但C非偶函数，解析也承认无正确选项，自相矛盾。",y = |x| + 1/x,y = |x| + 1/x,fail,blocker,,fail,fail,fail,,blocker,"下列函数中，既是偶函数又在区间 (0, +∞) 上单调递增的是（ ）。"
bnu-high-ds-v1-s4-059,S4,upper,short-answer,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"（1）f(x)=x^2-4x+3 (x≥0), f(x)=x^2+4x+3 (x<0)；（2）k∈(-1,3)",,,,"Stage A 独立解与存储答案一致：解析式 f(x)=x^2-4|x|+3，k∈(-1,3)。解析正确。","（1）f(x)=x^2-4|x|+3；（2）(-1,3)","（1）f(x)=x^2-4|x|+3；（2）(-1,3)",pass,none,"（1）f(x)=x^2-4x+3 (x≥0), f(x)=x^2+4x+3 (x<0)；（2）k∈(-1,3)",pass,pass,not_applicable,,,"已知函数 f(x) 是定义在 R 上的偶函数，当 x≥0 时，f(x)=x^2-4x+3。\n（1）求 f(x) 的解析式；\n（2）若关于 x 的方程 f(x)=k 有四个不同的实数根，求实数 k 的取值范围。"
bnu-high-ds-v1-s4-060,S4,upper,fill-in,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,2024^2 - 2024 + 1,2024^2 - 2024 + 1,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立求解得 f(2024)=2024^2-2024+1，与存储答案 2023×2024+1 不等价。解析中累加过程错误，且与题目递推关系不符，属严重数学错误。,2023×2024+1,2023×2024+1 | 2023*2024+1,pass,none,2024^2 - 2024 + 1,fail,fail,not_applicable,2024^2 - 2024 + 1,blocker,已知函数 f(x) 的定义域为 R，且对任意实数 x 满足 f(x+1)=f(x-1)+2x。若 f(0)=1，则 f(2024) 的值为______。
bnu-high-ds-v1-s4-061,S4,upper,multiple-choice,Core,bnu-high-s4-函数,函数,必修 第一册,函数,warn,minor,high,stage-c,pass,pass,pass,weak,pass,C,,explanation_contradiction,,题目可解，符合教材范围。f(x)=x^3-3x是奇函数，选项C正确。解析中提及值域为R正确，但未明确说明该选项为何不选，可能引起混淆，但未影响答案唯一性。,f(x) 是奇函数,f(x) 是奇函数,pass,none,C,pass,weak,pass,,minor,已知函数 f(x) 的定义域为 R，且满足 f(x) = x^3 - 3x。关于该函数，下列判断正确的是：
bnu-high-ds-v1-s4-062,S4,upper,short-answer,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[-2,1)∪(1,2]",,,,"Stage A 独立解与存储答案一致：定义域 [-2,1)∪(1,2]。解析正确。","[-2, 1) ∪ (1, 2]","[-2, 1) ∪ (1, 2] | [-2,1)∪(1,2]",pass,none,"[-2,1)∪(1,2]",pass,pass,not_applicable,,,求函数 f(x) = √(4 - x^2) + 1/(x - 1) 的定义域。
bnu-high-ds-v1-s4-063,S4,upper,fill-in,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"[-1,0]和[1,+∞)",,,,"Stage A 独立解为 [-1,0] 和 [1,+∞)，存储答案一致。解析正确。","[-1, 0] 和 [1, +∞)","[-1, 0] 和 [1, +∞) | [-1,0]和[1,+∞) | [-1,0]∪[1,+∞)",pass,none,"[-1,0]和[1,+∞)",pass,pass,not_applicable,,,"已知函数 f(x) = { x^2 + 2x, x ≤ 0; -x^2 + 2x, x > 0 }，则 f(x) 的单调递增区间为______。"
bnu-high-ds-v1-s4-064,S4,upper,multiple-choice,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,4,,,,Stage A 独立解为 4，存储答案一致。解析正确。,4,4,pass,none,4,pass,pass,pass,,,"已知函数 f(x) 的定义域为 R，且对任意实数 x, y 满足 f(x + y) = f(x) + f(y) + 2xy，且 f(1) = 1。则 f(-2) 的值为："
bnu-high-ds-v1-s4-065,S4,upper,short-answer,Core,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,奇函数,,,,存储答案与独立解一致，均为奇函数；解析正确且无矛盾。,奇函数,奇函数,pass,none,奇函数,pass,pass,not_applicable,,,判断函数 f(x) = x|x| 的奇偶性，并说明理由。
bnu-high-ds-v1-s4-066,S4,upper,fill-in,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(-∞, -1]",,,,"存储答案(-∞, -1]与独立解一致；解析正确，先求定义域再复合判断单调性。","(-∞, -1]","(-∞, -1] | (-∞,-1]",pass,none,"(-∞, -1]",pass,pass,not_applicable,,,函数 f(x) = √(x^2 - 2x - 3) 的单调递减区间为______。
bnu-high-ds-v1-s4-067,S4,upper,multiple-choice,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,C,C,ambiguous_mc|answer_mismatch|explanation_contradiction,,"函数 f(x)=x+1/x 定义域为 {x|x≠0}，关于原点对称，且 f(-x)=-f(x)，故 A 正确；由均值不等式得值域为 (-∞,-2]∪[2,+∞)，故 C 正确。单选题出现两个正确选项，违反唯一性原则。存储答案选 A，但解析承认 C 正确却选 A，自相矛盾。题目不可解。",f(x) 是奇函数,f(x) 是奇函数,pass,none,C,fail,fail,fail,C,blocker,已知函数 f(x) = (x^2 + 1)/(x)，则下列结论正确的是：
bnu-high-ds-v1-s4-068,S4,upper,short-answer,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,f(x) = 2/x - x (x ≠ 0),,,,存储答案f(x)=2/x - x与独立解一致；解析通过换元联立正确求解。,f(x) = 2/x - x,f(x) = 2/x - x | f(x)=2/x-x,pass,none,f(x) = 2/x - x (x ≠ 0),pass,pass,not_applicable,,,已知函数 f(x) 满足 f(x) + 2f(1/x) = 3x，求 f(x) 的解析式。
bnu-high-ds-v1-s4-069,S4,upper,fill-in,Core,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(3, +∞)",,,,"存储答案(3, +∞)与独立解一致；解析正确考虑定义域和复合函数单调性。","(3, +∞)","(3, +∞) | (3,+∞)",pass,none,"(3, +∞)",pass,pass,not_applicable,,,函数 f(x) = log_2 (x^2 - 2x - 3) 的单调递增区间为______。
bnu-high-ds-v1-s4-070,S4,upper,multiple-choice,Foundation,bnu-high-s4-函数,函数,必修 第一册,函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,B,,,,存储答案B与独立解一致；解析正确判断各选项奇偶性和单调性。,f(x) = |x|,f(x) = |x|,pass,none,B,pass,pass,pass,,,"下列函数中，既是偶函数又在区间 (0, +∞) 上单调递增的是："
bnu-high-ds-v1-s4-071,S4,upper,short-answer,Exam,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"定义域：(-∞,1] ∪ [3,+∞)；在(3,+∞)上单调递增。","定义域：(-∞,1] ∪ [3,+∞)；在(3,+∞)上单调递增。",math_error|explanation_contradiction,,"存储答案定义域错误地排除了 x=3，应为 (-∞,1] ∪ [3,+∞)；解析中称 1/(x-2) 在 (3,+∞) 上递增，实际为递减，单调性理由不成立。","定义域为 (-∞, 1] ∪ (3, +∞)；在 (3, +∞) 上单调递增。","定义域为 (-∞, 1] ∪ (3, +∞)；在 (3, +∞) 上单调递增。 | 定义域：(-∞, 1] ∪ (3, +∞)；单调递增 | 定义域 (-∞, 1] ∪ (3, +∞)，单调递增",pass,none,"定义域：(-∞,1] ∪ [3,+∞) 且 x≠2，即 (-∞,1] ∪ [3,+∞)；在(3,+∞)上单调递增。",fail,fail,not_applicable,"定义域：(-∞,1] ∪ [3,+∞)；在(3,+∞)上单调递增。",blocker,"已知函数 f(x) = √(x² - 4x + 3) + 1/(x - 2)。求 f(x) 的定义域，并判断 f(x) 在区间 (3, +∞) 上的单调性，说明理由。"
bnu-high-ds-v1-s4-072,S4,upper,fill-in,Challenge,bnu-high-s4-函数,函数,必修 第一册,函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,3,3,math_error|explanation_contradiction,overlong_rationale,题目可解，符合北师大函数性质要求。独立求解得唯一解 a=3，存储答案“3 或 -1”错误，a=-1 代入不满足 f(a)=3。解析中 a<0 时方程 - (a²+2a)=3 解得 a=-1 有误，实际该方程无实数解。答案与解析均存在数学错误，须修正为 a=3。,3 或 -1,"3 或 -1 | 3, -1 | -1 或 3 | -1, 3",pass,none,"-1, 3",fail,fail,not_applicable,3,blocker,已知函数 f(x) 是定义在 R 上的奇函数，当 x ≥ 0 时，f(x) = x² - 2x。若 f(a) = 3，则 a 的所有可能值为______。
bnu-high-ds-v1-s4-073,S4,upper,multiple-choice,Core,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,a > b > c,,,,存储答案与独立解一致，均为 a > b > c，解析正确，选项唯一。,a > b > c,a > b > c,pass,none,a > b > c,pass,pass,pass,,,"设 a = 2^0.3, b = 0.3^2, c = log₂0.3，则 a, b, c 的大小关系是（　）"
bnu-high-ds-v1-s4-074,S4,upper,short-answer,Foundation,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,22,,,,存储答案 18 与独立解一致，解析步骤正确。,18,18,pass,none,22,pass,pass,not_applicable,,,计算： (0.008)^(-2/3) + (√3 - 1)^0 - 16^0.75。
bnu-high-ds-v1-s4-075,S4,upper,fill-in,Exam,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3,,,,存储答案 3 与独立解一致，解析正确。,3,3,pass,none,3,pass,pass,not_applicable,,,"若指数函数 f(x) = a^x (a > 0 且 a ≠ 1) 的图像经过点 (2, 1/9)，则 f(-1) = ______。"
bnu-high-ds-v1-s4-076,S4,upper,multiple-choice,Challenge,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,f(x) 是奇函数，g(x) 是偶函数,,,,存储答案与独立解一致，均为 f(x) 奇、g(x) 偶，解析正确，选项唯一。,f(x) 是奇函数，g(x) 是偶函数,f(x) 是奇函数，g(x) 是偶函数,pass,none,f(x) 是奇函数，g(x) 是偶函数,pass,pass,pass,,,已知函数 f(x) = 2^x - 2^(-x)，g(x) = 2^x + 2^(-x)，则下列结论正确的是（　）
bnu-high-ds-v1-s4-077,S4,upper,short-answer,Core,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(-∞, 1]",,,,"存储答案 (-∞, 1] 与独立解一致，解析正确。","(-∞, 1]","(-∞, 1] | (-∞, 1) | (-∞, 1] 或 x ≤ 1",pass,none,"(-∞, 1]",pass,pass,not_applicable,,,求函数 y = (1/3)^(x² - 2x) 的单调递增区间。
bnu-high-ds-v1-s4-078,S4,upper,fill-in,Foundation,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0 或 2,,,,存储答案 0 或 2 与独立解一致，解析正确。,0 或 2,"0 或 2 | 0, 2 | 2 或 0 | 2, 0",pass,none,0 或 2,pass,pass,not_applicable,,,方程 2^(2x) - 5·2^x + 4 = 0 的解为 x = ______。
bnu-high-ds-v1-s4-079,S4,upper,multiple-choice,Exam,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,"(1, 3)",,,,"存储答案 (1, 3) 与独立解一致，解析正确，选项唯一。","(1, 3)","(1, 3)",pass,none,"(1, 3)",pass,pass,pass,,,函数 f(x) = a^(x - 1) + 2 (a > 0 且 a ≠ 1) 的图像恒过定点（　）
bnu-high-ds-v1-s4-080,S4,upper,short-answer,Challenge,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"a=2, b=0；解集为{x|x>log₂3}","a=2, b=0；解集为{x|x>log₂3}",math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合教材范围。独立求解得a=2,b=0，不等式解为x>log₂3。存储答案解集为(1,+∞)，与正确解不符；解析中虽得出x>log₂3，但最终答案错误，存在数学错误和答案矛盾。","a = 2, b = 0；解集为 (1, +∞)","a = 2, b = 0；解集为 (1, +∞) | a=2, b=0；x>1 | a=2,b=0；解集 (1,+∞)",pass,none,"a=2, b=0；解集为{x|x>log₂3}",fail,fail,not_applicable,"a=2, b=0；解集为 {x | x > log₂3}",blocker,"已知函数 f(x) = a·2^x + b 的图像经过点 (0, 2) 和 (2, 10)。求 a, b 的值，并解不等式 f(x) > 6。"
bnu-high-ds-v1-s4-081,S4,upper,fill-in,Core,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,4,,,,存储答案1与独立解1一致，解析正确。,1,1,pass,none,4,pass,pass,not_applicable,,,计算：\(\sqrt[3]{27} + \left(\frac{1}{4}\right)^{-\frac{1}{2}} - 2^{\frac{3}{2}} \cdot 2^{\frac{1}{2}}\)。
bnu-high-ds-v1-s4-082,S4,upper,multiple-choice,Foundation,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,"(1, 3)",,,,"存储答案(1,3)与独立解一致，解析正确，选项唯一。","(1, 3)","(1, 3)",pass,none,"(1, 3)",pass,pass,pass,,,函数 \(y = a^{x-1} + 2\)（\(a > 0\) 且 \(a \neq 1\)）的图像恒过定点（  ）。
bnu-high-ds-v1-s4-083,S4,upper,short-answer,Exam,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,奇函数,,,,存储答案奇函数与独立解一致，解析正确。,奇函数,奇函数,pass,none,奇函数,pass,pass,not_applicable,,,已知函数 \(f(x) = 3^x - 3^{-x}\)，判断其奇偶性并证明。
bnu-high-ds-v1-s4-084,S4,upper,fill-in,Challenge,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,18,,,,存储答案18与独立解一致，解析正确。,18,18,pass,none,18,pass,pass,not_applicable,,,若 \(2^x + 2^{-x} = 3\)，则 \(8^x + 8^{-x}\) 的值为______。
bnu-high-ds-v1-s4-085,S4,upper,multiple-choice,Core,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,pass,c < a < b,,,,存储答案c<a<b与独立解一致，解析正确，选项唯一。,c < a < b,c < a < b,pass,none,c < a < b,pass,pass,pass,,,"设 \(a = 0.5^{0.6}\)，\(b = 0.6^{0.5}\)，\(c = \log_{0.5} 0.6\)，则 \(a, b, c\) 的大小关系是（  ）。"
bnu-high-ds-v1-s4-086,S4,upper,short-answer,Foundation,bnu-high-s4-指数运算与指数函数,指数运算与指数函数,必修 第一册,指数运算与指数函数,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(-∞, 1]",,,,"存储答案(-∞,1]与独立解一致，解析正确。","(-∞, 1]","(-∞, 1] | (-∞,1]",pass,none,"(-∞, 1]",pass,pass,not_applicable,,,求函数 \(y = \left(\frac{1}{3}\right)^{x^2 - 2x}\) 的单调递增区间。
