id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s4-112,S4,upper,multiple-choice,Challenge,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,pass,none,high,stage-c,pass,pass,pass,pass,pass,B,,,,"题目可解，定义域为R要求Δ<0得-√3<a<√3，单调递增要求对称轴a≤1，取交集得(-√3,1]，选项B正确且唯一。解析与独立解一致，无数学错误，符合北师大版对数函数与函数性质综合要求。","(-√3, 1]","(-√3, 1]",pass,none,B,pass,pass,pass,,none,"已知函数 f(x) = log_{2}(x^2 - 2ax + 3) 的定义域为 R，且 f(x) 在区间 [1, +∞) 上单调递增，则实数 a 的取值范围是（ ）"
bnu-high-ds-v1-s4-120,S4,upper,fill-in,Challenge,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"(1, 2]","(1, 2]",math_error|answer_mismatch|explanation_contradiction,,"题目要求函数在[0,1]上是减函数，需同时满足单调性和定义域。真数2-ax>0在[0,1]恒成立，得a<2；但a=2时，x=1处真数为0，不在定义域内，故a≠2。由复合函数单调性得a>1。正确取值范围为1<a≤2。存储答案(1,2)遗漏端点2，解析未讨论a=2不可取，属于数学错误和答案不匹配。","(1, 2)","(1, 2) | 1<a<2",pass,none,"(1, 2]",fail,fail,not_applicable,"(1, 2]",blocker,"已知函数 f(x) = log_{a}(2 - ax) 在区间 [0, 1] 上是减函数，则实数 a 的取值范围是 ______。"
bnu-high-ds-v1-s4-121,S4,upper,multiple-choice,Core,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,B,B,math_error|answer_mismatch|explanation_contradiction,,"题目可解，定点 P(2,2) 代入幂函数得 2^b=2，解得 b=1，对应选项 B。存储答案选 A（0），解析中计算得 b=1 却错误选 A，答案与解析矛盾，且唯一正确选项为 B。",A. 0,A. 0,pass,none,A,fail,fail,fail,B,blocker,已知函数 f(x) = log_{a}(x-1) + 2（a>0 且 a≠1）的图像恒过定点 P，且点 P 在幂函数 g(x) = x^b 的图像上，则 b 的值为（ ）。
bnu-high-ds-v1-s4-130,S4,upper,multiple-choice,Core,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,,,ambiguous_mc|missing_condition|explanation_contradiction,,"题目未指定a>1或0<a<1，f(1)=0无法确定a，导致解集不唯一。存储答案B仅对应a>1情形，忽略0<a<1时解集(0,1)，造成多解且选项不唯一，解析错误默认a>1。","B. (1, +∞)","B. (1, +∞)",pass,none,B,fail,fail,fail,,blocker,"已知函数 f(x) = log_a (2^x - 1)（a>0 且 a≠1）的图像经过点 (1, 0)，则不等式 f(x) > 0 的解集是（ ）。"
bnu-high-ds-v1-s4-132,S4,upper,fill-in,Exam,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,,math_error|unsolvable|explanation_contradiction,self_correction_language,"对数函数 f(x)=log_a(2x-1) 恒过定点 P(1,0)，代入幂函数 g(x)=x^α 得 1^α=0，无解。题目条件矛盾，无法求解。存储答案 α=0 错误，解析中由 0=1^α 推出 α=0 不成立。",0,0,pass,none,α = 0,fail,fail,not_applicable,,blocker,已知函数 \(f(x) = \log_{a}(2x-1)\)（\(a>0\) 且 \(a \neq 1\)）的图像恒过定点 \(P\)，且点 \(P\) 在幂函数 \(g(x) = x^{\alpha}\) 的图像上，则 \(\alpha =\) ______。
bnu-high-ds-v1-s4-137,S4,upper,short-answer,Foundation,bnu-high-s4-对数运算与对数函数,对数运算与对数函数,必修 第一册,对数运算与对数函数,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,x = 5,x = 5,math_error|answer_mismatch|explanation_contradiction,,方程可解，正确解为 x=5（x=-3 舍去）。存储答案 x=2 错误，解析过程虽正确但最终给出错误答案，与正确解矛盾。,\(x = 2\),\(x = 2\) | x=2,pass,none,x = 5,fail,fail,not_applicable,x = 5,blocker,解方程：\(\log_{2}(x+1) - \log_{4}(x+4) = 1\)。
bnu-high-ds-v1-s4-145,S4,upper,multiple-choice,Core,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,6,6,math_error|explanation_contradiction,,题目可解，符合北师大版函数应用章节。独立求解得 x>log_{1.2}3≈6.03，最小整数为6。但存储答案为7，解析中计算得 x>6.03 却错误给出7，存在数学错误和解析矛盾，必须修正。,7,7,pass,none,6,fail,fail,pass,6,blocker,"某公司今年年初投入 100 万元用于研发，预计研发投入每年比上一年增长 20%。设经过 x 年后研发投入首次超过 300 万元，则 x 的最小整数值为（　）\n（参考数据：lg2≈0.3010，lg3≈0.4771）"
bnu-high-ds-v1-s4-146,S4,upper,short-answer,Foundation,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,1,1,math_error|explanation_contradiction,,"f(1)=0，零点为1，在区间(1,2)内，故k=1。存储答案0错误，解析称零点在(0,1)内与计算矛盾。",0,0,pass,none,1,fail,fail,not_applicable,1,blocker,"已知函数 f(x) = 2^x + x - 3 的零点在区间 (k, k+1) (k∈Z) 内，求 k 的值。"
bnu-high-ds-v1-s4-153,S4,upper,fill-in,Exam,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"[0,1]","[0,1]",math_error|answer_mismatch|explanation_contradiction,,"f(0)=ln2-1<0，f(2)=ln4-1>0，中点1处f(1)=ln3-1>0，故零点在[0,1]。存储答案[1,2]错误，解析也指出应为[0,1]，与答案矛盾。","[1,2]","[1,2]",pass,none,"[1,2]",fail,fail,not_applicable,"[0,1]",blocker,"已知函数f(x)=ln(x+2)-1。用二分法求f(x)在区间[0,2]内的零点近似值，精确到0.1。完成一次二分后，零点所在的新区间为______。"
bnu-high-ds-v1-s4-166,S4,upper,multiple-choice,Core,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,0,0,math_error|answer_mismatch|explanation_contradiction,,"函数f(x)=2^x+x-3，f(0)=-2<0，f(1)=0，零点为1。零点在区间(k,k+1)内，k∈Z，则k=0时区间为(0,1)，包含零点1；k=1时区间为(1,2)，不包含零点1。存储答案1错误，解析称零点在(1,2)内与事实矛盾。正确答案为0。",1,1,pass,none,A,fail,fail,fail,0,blocker,"已知函数f(x)=2^x+x-3的零点在区间(k,k+1)内，k∈Z，则k=（ ）。"
bnu-high-ds-v1-s4-170,S4,upper,short-answer,Foundation,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"y=(x-30)(1000+20(50-x))，x∈(30,50]","y=(x-30)(1000+20(50-x))，x∈(30,50]",math_error|missing_condition,,"存储答案x∈[30,100]错误：未考虑定价通常不高于原价50元，且x=30时利润为0，实际取值范围应为(30,50]。","y=(x-30)[1000+20(50-x)]，x∈[30,100]","y=(x-30)[1000+20(50-x)]，x∈[30,100] | y=(x-30)(2000-20x)，x∈[30,100]",pass,none,"y=(x-30)(1000+20(50-x))，x的取值范围为30<x≤50（或x∈(30,50]）",fail,fail,not_applicable,"y=(x-30)(1000+20(50-x))，x∈(30,50]",blocker,某公司推出新产品，市场调研显示：产品定价为每件50元时，月销量为1000件；定价每降低1元，月销量增加20件。设定价为x元，月利润为y元，成本为每件30元。求y与x的函数关系式，并指出x的取值范围。
bnu-high-ds-v1-s4-172,S4,upper,multiple-choice,Core,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,D,第10天的感染人数约为1900,math_error|ambiguous_mc|explanation_contradiction,,题目可解，独立解为D。存储答案选A错误，解析中A正确但实际A错误，且D被错误否定，导致无正确选项，属于严重错误。,当t=0时，感染人数为100,当t=0时，感染人数为100,pass,none,D,fail,fail,fail,第10天的感染人数约为1900,blocker,某地一种传染病的感染人数随时间变化的函数模型为N(t)=2000/(1+19e^{-0.5t})，其中t≥0为天数。关于该模型，下列说法正确的是：
bnu-high-ds-v1-s4-175,S4,upper,multiple-choice,Core,bnu-high-s4-函数应用,函数应用,必修 第一册,函数应用,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,B,线性模型中的c值约为0.2,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立计算得k=ln3/10≈0.10986，c=0.2，指数预测9倍，线性预测5倍，仅B正确。但存储答案选A且解析自相矛盾，导致无正确选项，属于严重错误。,指数模型中的k值约为0.0693,指数模型中的k值约为0.0693,pass,none,A,fail,fail,fail,线性模型中的c值约为0.2,blocker,某地GDP从2010年到2020年增长了2倍，若分别用指数增长模型y=a·e^{kt}和线性增长模型y=b+ct拟合，其中t为年数（2010年t=0）。关于这两个模型，下列说法正确的是：
bnu-high-ds-v1-s4-182,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,76.5,76.5,math_error|answer_mismatch|explanation_contradiction,,独立计算得76.5，存储答案77.0错误；解析过程算出76.5但最终给出77.0，自相矛盾。,77.0,77.0 | 77,pass,none,76.5,fail,fail,not_applicable,76.5,blocker,"某班40名学生的数学考试成绩分组如下：[50,60) 2人，[60,70) 8人，[70,80) 16人，[80,90) 10人，[90,100] 4人。计算该班数学成绩的样本平均数（精确到0.1分）。"
bnu-high-ds-v1-s4-185,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,22,22,answer_mismatch|explanation_contradiction,status_rationale_tension|overlong_rationale,Stage A 独立答案字段为 22.4，与存储答案 22 不一致，且 22.4 无合理依据，属于错误。按北师大版教材常用方法，第 60 百分位数应为 22，存储答案正确，但独立答案与存储答案不匹配，解释也存在矛盾，判定为 fail。,22,22,pass,none,22.4,fail,fail,not_applicable,22,blocker,"已知一组数据：12, 15, 18, 20, 22, 25, 28, 30。求这组数据的第60百分位数。"
bnu-high-ds-v1-s4-197,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,极差0.4，标准差0.14,极差0.4，标准差0.14,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合BNU统计章节。独立计算得极差0.4，均值2.4，方差0.02，标准差≈0.141，四舍五入为0.14。存储答案标准差0.16错误；解析中方差0.024计算错误，导致标准差0.155，与正确值0.14矛盾。答案和解析均存在数学错误，需修正为极差0.4，标准差0.14。,极差为0.4，标准差约为0.16。,极差为0.4，标准差约为0.16。,pass,none,极差0.4，标准差0.14,fail,fail,not_applicable,极差0.4，标准差0.14,blocker,"某市环保部门在一条河流的5个监测点分别采集水样，测得某种污染物的浓度（单位：mg/L）如下：\n\n监测点  A   B   C   D   E\n浓度   2.3 2.5 2.4 2.6 2.2\n\n请计算这组数据的极差和标准差（结果保留两位小数）。"
bnu-high-ds-v1-s4-199,S4,upper,multiple-choice,Core,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,fail,正相关,正相关,math_error|answer_mismatch|ambiguous_mc|explanation_contradiction,,数据满足y=2x+1，既是函数关系也是正相关。选项D“函数关系”和A“正相关”均正确，但题目为单选题，导致答案不唯一。存储答案“函数关系”与独立解“正相关”不一致，解析承认函数关系但未说明正相关，存在矛盾。题目设计有歧义，应修改选项或明确意图。,函数关系,函数关系,pass,none,A,fail,fail,fail,正相关,blocker,"已知两个变量x和y的几组对应数据如下：\n\nx  1  2  3  4  5\ny  3  5  7  9  11\n\n根据这些数据，可以判断x与y之间的关系是（ ）"
bnu-high-ds-v1-s4-200,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,fail,fail,fail,fail,not_applicable,,,missing_condition|rag_fit_issue|unsolvable,,题目要求计算95%置信区间，但未提供总体分布假设或标准差，且北师大版高一统计仅涉及描述统计，不包含推断统计的置信区间，超出课程范围，无法求解。存储答案和解析无效。,"[0.72,0.88]","[0.72,0.88]",fail,blocker,,fail,fail,not_applicable,,blocker,某校学生会为了解学生对食堂的满意度，随机抽取了100名学生进行问卷调查，其中80人表示满意。请据此估计全校学生对食堂满意率的95%置信区间（精确到0.01）。
bnu-high-ds-v1-s4-203,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,85,85,math_error|explanation_contradiction,,"题目明确要求根据频率分布直方图计算众数，众数应为频数最高组的组中值，即[80,90)的组中值85。存储答案85正确，但解析错误地使用了插值公式计算众数，得出83，与答案矛盾，且该公式不适用于本题给出的频数分布直方图。解析必须修正为直接取最高矩形中点。",85,85,pass,none,85,fail,fail,not_applicable,85,blocker,"某班40名学生一次数学测验成绩的频率分布直方图描述如下：组距为10分，第一组[50,60)的频数为2，第二组[60,70)的频数为5，第三组[70,80)的频数为12，第四组[80,90)的频数为15，第五组[90,100]的频数为6。请计算该班成绩的众数（保留整数）。"
bnu-high-ds-v1-s4-206,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,甲中位数81.5，乙中位数83，乙更稳定,甲中位数81.5，乙中位数83，乙更稳定,math_error|explanation_contradiction,,存储答案中甲中位数83、乙中位数82错误，正确应为甲81.5、乙83；解析计算混乱且与答案矛盾。独立解正确，乙更稳定。,甲中位数83，乙中位数82，乙更稳定,甲中位数83，乙中位数82，乙更稳定,pass,none,甲中位数83，乙中位数82，乙更稳定,fail,fail,not_applicable,甲中位数81.5，乙中位数83，乙更稳定,blocker,甲、乙两名射击运动员在一次训练中射击成绩的茎叶图如下：甲：7|2 5 8，8|0 3 5，9|1 4；乙：7|1 3 6，8|2 4 7，9|0 2。其中茎表示十位数，叶表示个位数。请分别计算甲、乙成绩的中位数，并判断哪位运动员的成绩更稳定（不需要计算方差，只需给出判断结果）。
bnu-high-ds-v1-s4-212,S4,upper,short-answer,Foundation,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,80.00,80.00,math_error|answer_mismatch|explanation_contradiction,,数据总和为3200，平均数为80.00，而非80.25。解析中总和3210错误，导致答案与解释均不匹配。,80.25,80.25,pass,none,80.00,fail,fail,not_applicable,80.00,blocker,"某班40名学生一次数学测验的成绩如下（单位：分）：\n62, 75, 80, 85, 90, 78, 82, 88, 95, 70, 68, 92, 86, 77, 83, 91, 73, 84, 79, 81, 76, 89, 94, 72, 87, 66, 93, 74, 96, 71, 69, 97, 98, 65, 99, 100, 63, 64, 67, 61\n请计算这组数据的平均数（精确到0.01）。"
bnu-high-ds-v1-s4-213,S4,upper,fill-in,Exam,bnu-high-s4-统计,统计,必修 第一册,统计,fail,blocker,high,stage-c,fail,pass,fail,fail,not_applicable,,,missing_condition|unsolvable|answer_mismatch,,分层抽样估计总体均值需各层在总体中的比例，题目未给出男女生人数，无法计算。存储答案167.2基于错误假设样本比例等于总体比例，不可接受。,167.2,167.2,fail,blocker,,fail,fail,not_applicable,,blocker,某校高一年级有800名学生，为了解他们的身高情况，按性别分层抽样，抽取了男生30人，女生20人，测得男生平均身高172 cm，女生平均身高160 cm。则估计该校高一年级学生的平均身高为______cm。
bnu-high-ds-v1-s4-231,S4,upper,fill-in,Exam,bnu-high-s4-概率,概率,必修 第一册,概率,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,"{(1,3),(1,5),(3,5),(2,4)}","{(1,3),(1,5),(3,5),(2,4)}",math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合BNU教材范围。独立求解得A∪B={(1,3),(1,5),(3,5),(2,4)}，但存储答案错误地包含了和为奇数的组合，解析自相矛盾，属于严重数学错误，必须修正。","{(1,2),(1,4),(2,3),(2,5),(3,4),(4,5),(1,3),(1,5),(3,5)}","{(1,2),(1,4),(2,3),(2,5),(3,4),(4,5),(1,3),(1,5),(3,5)}",pass,none,"A∪B = { {1,3}, {1,5}, {2,4}, {3,5} }",fail,fail,not_applicable,"{(1,3),(1,5),(3,5),(2,4)}",blocker,"一个不透明的袋子中装有编号为1,2,3,4,5的五个完全相同的小球，从中随机摸出两个小球，观察它们的编号。设事件A为“两个编号之和为偶数”，事件B为“两个编号之积为奇数”。请写出事件A与事件B的和事件A∪B，并用集合形式表示。"
bnu-high-ds-v1-s4-235,S4,upper,multiple-choice,Core,bnu-high-s4-概率,概率,必修 第一册,概率,fail,blocker,high,stage-c,fail,pass,fail,fail,fail,,,math_error|bad_options|explanation_contradiction|unsolvable,self_correction_language|overlong_rationale,题目无正确选项：P(A)=3/10，P(B)=2/5，但所有选项均不匹配，且存储答案P(B)=3/5错误，解析中列举组合数矛盾，题目不可解。,P(A)=3/10，P(B)=3/5,P(A)=3/10，P(B)=3/5,pass,blocker,A,fail,fail,fail,,blocker,"从1,2,3,4,5这五个数字中随机抽取两个不同的数字，设事件A为“两个数字都是奇数”，事件B为“两个数字之和大于6”。则下列说法正确的是（　　）"
bnu-high-ds-v1-s4-243,S4,upper,fill-in,Exam,bnu-high-s4-概率,概率,必修 第一册,概率,pass,none,high,stage-c,pass,pass,pass,pass,not_applicable,0.80,,,,题目明确给出10场比赛罚球命中次数，默认每场罚球10次是合理假设，总命中80次，频率0.80，可解且答案唯一。解析与答案一致，符合教材频率估计概率要求。,0.80,0.80 | 0.8,pass,none,0.80,pass,pass,not_applicable,,none,"某篮球运动员在最近10场比赛中的罚球命中情况如下：8, 7, 9, 6, 8, 10, 7, 9, 8, 8（单位：次）。根据频率估计概率，该运动员下一场罚球命中的概率约为______（用小数表示，精确到0.01）。"
bnu-high-ds-v1-s4-249,S4,upper,fill-in,Exam,bnu-high-s4-概率,概率,必修 第一册,概率,warn,none,high,stage-c,pass,pass,pass,weak,not_applicable,整群抽样,,,status_rationale_tension,题目描述先随机抽班，再从该班随机抽5名学生，属于两阶段抽样，但整体上可视为整群抽样的一种。答案“整群抽样”正确，与独立解一致。解析提及“两阶段抽样”略有混淆，但不影响答案正确性，无严重问题。,整群抽样,整群抽样,pass,none,整群抽样,pass,weak,not_applicable,,none,某校高一年级有20个班，每班50人。学校随机抽取一个班，再从该班随机抽取5名学生进行视力调查。这种抽样方法属于______（填“简单随机抽样”“分层抽样”或“整群抽样”）。
