id,grade,semester,type,knowledgePointId,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
pep-junior-v3-s1-k02-fi-008,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,fail,blocker,grade_mismatch|missing_condition,,平行线性质属于七年级下册内容，与S1上学期一元一次方程单元不符，且未明确∠1与同旁内角的位置关系，条件不充分。,110,已知直线a∥b，直线c与a、b相交，∠1 = 70°，则∠1的同旁内角为______度。
pep-junior-v3-s1-k02-fi-009,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,fail,blocker,grade_mismatch,,一元二次方程根的判别式属于九年级上册内容，与S1上学期一元一次方程单元严重不符。,4,一元二次方程x² - 4x + m = 0有两个相等的实数根，则m = ______。
pep-junior-v3-s1-k02-fi-010,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,fail,blocker,grade_mismatch,,平面直角坐标系及对称点坐标属于七年级下册内容，与S1上学期一元一次方程单元不符。,"(3, 2)","在平面直角坐标系中，点P(3, -2)关于x轴对称的点的坐标是______。"
pep-junior-v3-s1-k02-fi-011,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程应用题，符合S1上学期内容，答案正确，解释合理。,x(1+40%)×0.8 - x = 15,某商店将一批商品按进价提高40%后标价，再打八折销售，每件仍获利15元。设每件商品的进价为x元，则可列方程为______。
pep-junior-v3-s1-k02-fi-012,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程求解参数，符合S1上学期内容，答案正确，解释合理。,-1,若关于x的方程2x - a = 3(x - 1)的解是x = 4，则a的值为______。
pep-junior-v3-s1-k02-fi-013,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程年龄问题，符合S1上学期内容，答案正确，解释合理。,3(x+5) = (50 - x) + 5,小明和爸爸的年龄之和是50岁，5年后爸爸的年龄是小明年龄的3倍。设小明现在的年龄为x岁，则可列方程为______。
pep-junior-v3-s1-k02-fi-014,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程求解，符合S1上学期内容，答案正确，解释合理。,-16/7,解方程：4(2x - 1) - 3(5x + 2) = 6，得x = ______。
pep-junior-v3-s1-k02-fi-015,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程数字问题，符合S1上学期内容，答案正确，解释合理。,10·2x + x - (10x + 2x) = 27,一个两位数，十位数字是个位数字的2倍，若将十位数字与个位数字对调，所得新数比原数小27。设个位数字为x，则可列方程为______。
pep-junior-v3-s1-k02-fi-016,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,代数式求值，符合S1上学期整式初步内容，答案正确，解释合理。,3,已知代数式3a - 2b + 5的值为8，则代数式6a - 4b - 3的值为______。
pep-junior-v3-s1-k02-fi-017,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,同类项概念，符合S1上学期整式初步内容，答案正确，解释合理。,5,若单项式2x^{m+1}y^3与-5x^2y^{n-1}是同类项，则m+n的值为______。
pep-junior-v3-s1-k02-fi-018,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,一元一次方程应用，符合S1上学期内容，答案正确，解释合理。,-3/7,当x = ______时，代数式2x - 3与5x + 6的值互为相反数。
pep-junior-v3-s1-k02-fi-019,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,方程正确，答案与解释一致，无歧义。,45x + 15 = 60(x - 1),某校七年级学生外出参观，若每辆汽车坐45人，则15人没有座位；若每辆汽车坐60人，则空出一辆汽车。设共有x辆汽车，则可列方程为______。
pep-junior-v3-s1-k02-fi-020,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,答案正确，计算无误。,1,若方程2x + 3 = 5与方程4x - a = 3的解相同，则a的值为______。
pep-junior-v3-s1-k02-fi-021,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,fail,blocker,math_error|answer_mismatch,-2,化简正确，代入计算应为-3×1+2-1=-2，但答案和解释最后一句写为-3，矛盾。正确答案是-2。,-3,先化简，再求值：\(3(a^2 - 2ab) - (6a^2 - 5ab + 1)\)，其中 \(a = -1\)，\(b = 2\)。
pep-junior-v3-s1-k02-fi-022,S1,upper,fill-in,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,方程和求解正确，答案5无误。,5,某校七年级学生外出参观，如果每辆汽车坐45人，那么有15个学生没有座位；如果每辆汽车坐60人，那么空出一辆汽车。问共有多少辆汽车？设汽车数量为 \(x\)，列出方程并求解。
pep-junior-v3-s1-k02-sa-001,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,整式运算正确，答案与解释一致。,x^2 - 9xy + 8y^2,已知 \(A = 2x^2 - 3xy + y^2\)，\(B = x^2 + xy - 2y^2\)，求 \(2A - 3B\)。
pep-junior-v3-s1-k02-sa-002,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,方程列解正确，答案47无误。,47,一个两位数，个位数字比十位数字大3，且这个两位数比它的两个数字之和的4倍多3。求这个两位数。
pep-junior-v3-s1-k02-sa-003,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,fail,blocker,math_error|answer_mismatch,2,计算过程为4-6+4=2，但答案写为-2，解释最后一句也写-2，矛盾。正确答案是2。,-2,计算：\((-2)^3 \times \left(-\frac{1}{2}\right) - |-3| \div \frac{1}{2} + \sqrt{16}\)。
pep-junior-v3-s1-k02-sa-004,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,计算正确，答案20无误。,20,某班有50名学生，在数学测验中，成绩为A的学生占全班人数的20%，成绩为B的学生人数是成绩为A的学生人数的2倍，其余学生成绩为C。求成绩为C的学生人数。
pep-junior-v3-s1-k02-sa-005,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,象限条件正确，不等式解集无误。,-\frac{3}{2} < a < 1,"已知点 \(P(a-1, 2a+3)\) 在第二象限，求 \(a\) 的取值范围。"
pep-junior-v3-s1-k02-sa-006,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,代入求解正确，代数式值0无误。,0,已知 \(x = 2\) 是关于 \(x\) 的方程 \(3x - m = 2x + 1\) 的解，求代数式 \(m^2 - 2m + 1\) 的值。
pep-junior-v3-s1-k02-sa-007,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,方程列解正确，成本125元无误。,125,一家商店将某种服装按成本价提高40%后标价，又以8折优惠卖出，结果每件仍获利15元。这种服装每件的成本是多少元？
pep-junior-v3-s1-k02-sa-008,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,相反数、倒数、绝对值应用正确，结果3无误。,3,已知 \(a\)、\(b\) 互为相反数，\(c\)、\(d\) 互为倒数，\(m\) 的绝对值是2。求 \(\frac{a+b}{m} + m^2 - cd\) 的值。
pep-junior-v3-s1-k02-sa-009,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，方程和解法无误，答案与解释一致。,4 小时,某冷库的室温为 -5℃，现需要将温度降至 -17℃。如果冷库每小时降温 3℃，问几小时后能达到所需温度？
pep-junior-v3-s1-k02-sa-010,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，周长表达式化简无误，答案与解释一致。,6x - 6,一个长方形的长比宽的 2 倍少 3 米，宽为 x 米。用含 x 的式子表示长方形的周长，并化简。
pep-junior-v3-s1-k02-sa-011,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，解方程步骤无误，答案与解释一致。,x = 3,解方程：2(x - 3) + 4 = 3x - 5。
pep-junior-v3-s1-k02-sa-012,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，利润率方程列式和解法无误，答案与解释一致。,120 元,某商店将进价为 80 元的商品按标价的八折出售，仍可获利 20%。求该商品的标价。
pep-junior-v3-s1-k02-sa-013,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，相反数、倒数、绝对值的概念应用无误，答案与解释一致。,1 或 -3,已知 a 与 b 互为相反数，c 与 d 互为倒数，|m| = 2。求代数式 a + b + m - cd 的值。
pep-junior-v3-s1-k02-sa-014,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，温差计算无误，答案与解释一致。,8℃,某地一天的最高气温为 5℃，最低气温为 -3℃，则这天的温差是多少？
pep-junior-v3-s1-k02-sa-015,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，线段长度计算无误，答案与解释一致。,6.5 cm,已知线段 AB = 10 cm，点 C 是线段 AB 上一点，且 AC = 3 cm，点 D 是线段 BC 的中点。求线段 AD 的长度。
pep-junior-v3-s1-k02-sa-016,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，化简和求值步骤无误，答案与解释一致。,9,先化简，再求值：3a - (2a - 1) + 2(3 - a)，其中 a = -2。
pep-junior-v3-s1-k02-sa-017,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，相遇问题方程列式和解法无误，答案与解释一致。,2 小时,甲、乙两人从相距 20 千米的两地同时出发，相向而行。甲的速度是 4 千米/时，乙的速度是 6 千米/时。问几小时后两人相遇？
pep-junior-v3-s1-k02-sa-018,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，非负数和为零的条件应用无误，答案与解释一致。,-1,若 |x - 2| + (y + 3)² = 0，求 x + y 的值。
pep-junior-v3-s1-k02-sa-019,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，代数式含义解释合理，答案与解释一致。,4a表示四条边各算a枚，但四个角上的棋子被重复计算了一次，所以减去4得到实际总数。,小雅用围棋子摆出一个正方形边框，每条边用了a枚棋子（四个角上的棋子重复计数）。她发现边框的棋子总数可以表示为4a-4。请你写出这个代数式的含义，并说明为什么需要减去4。
pep-junior-v3-s1-k02-sa-020,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,题目正确，多项式运算步骤无误，答案与解释一致。,x²+8x-5,小杰在计算一个多项式减去2x²-3x+1时，误将减法看成了加法，得到的结果是5x²+2x-3。请你求出正确的计算结果。
pep-junior-v3-s1-k02-sa-021,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,数学正确，答案与解析一致，无歧义。,a=3，b=3,已知代数式2x²-3x+1与ax²+bx-2的和中不含x的一次项，且二次项系数为5，求a和b的值。
pep-junior-v3-s1-k02-sa-022,S1,upper,short-answer,pep-junior-s1-upper-expressions-linear-equations,pass,none,,,数学正确，答案与解析一致，无歧义。,125,某商店将一款书包按进价提高40%后标价，再打八折出售，结果每件获利15元。这款书包的进价是多少元？
pep-junior-v3-s1-k03-mc-001,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,圆,下列几何图形中，属于平面图形的是（　）
pep-junior-v3-s1-k03-mc-002,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,7 cm,已知线段AB=10 cm，点C是线段AB上一点，且AC=4 cm。若点D是线段BC的中点，则线段AD的长度为（　）
pep-junior-v3-s1-k03-mc-003,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,锐角,下列四个角中，可能为20°的角是（　）
pep-junior-v3-s1-k03-mc-004,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,130°,用一副三角尺不能拼出的角度是（　）
pep-junior-v3-s1-k03-mc-005,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,125°,若∠α与∠β互余，且∠α=35°，则∠β的补角为（　）
pep-junior-v3-s1-k03-mc-006,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,过两点有且只有一条直线,下列说法正确的是（　）
pep-junior-v3-s1-k03-mc-007,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,直线AB和直线BA是同一条直线,关于直线、射线和线段，下列说法正确的是（ ）
pep-junior-v3-s1-k03-mc-008,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,2 cm或8 cm,已知点A、B、C在同一条直线上，AB=5 cm，BC=3 cm，则AC的长度为（ ）
pep-junior-v3-s1-k03-mc-009,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,125°,用一副三角尺（含30°-60°-90°和45°-45°-90°）不能画出的角度是（ ）
pep-junior-v3-s1-k03-mc-010,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，选项区分明确，答案与解析一致。,正方体,下列图形中，属于棱柱的是（ ）
pep-junior-v3-s1-k03-mc-011,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,数学正确，答案与解析一致，选项无歧义，符合人教版初中数学要求。,125°,已知∠α=35°，则∠α的余角的补角为（ ）
pep-junior-v3-s1-k03-mc-012,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,命题定义正确，选项区分清晰，答案与解析一致。,两点之间线段最短,下列语句中，属于命题的是（ ）
pep-junior-v3-s1-k03-mc-013,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,线段中点计算正确，答案6 cm无误。,6 cm,已知线段AB=8 cm，点C是AB的中点，点D是CB的中点，则AD的长度为（ ）
pep-junior-v3-s1-k03-mc-014,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,角的表示方法正确，选项A唯一符合∠O表示条件。,以O为顶点，射线OA和射线OB组成的角,下列四个图形中，能用∠1、∠AOB、∠O三种方法表示同一个角的是（ ）
pep-junior-v3-s1-k03-mc-015,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,补角余角方程列式正确，解得30°，无误。,30°,一个角的补角比它的余角的2倍大30°，则这个角为（ ）
pep-junior-v3-s1-k03-mc-016,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,从正面看圆柱是长方形，符合几何体视图知识。,圆柱,下列几何体中，从正面看是长方形的是（ ）
pep-junior-v3-s1-k03-mc-017,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,直线、射线、线段延长概念正确，选项C无误。,延长线段AB,关于几何图形延长的说法，正确的是（ ）
pep-junior-v3-s1-k03-mc-018,S1,upper,multiple-choice,pep-junior-s1-upper-geometric-figures,pass,none,,,长方体属于四棱柱，分类正确。,长方体,下列立体图形中，属于四棱柱的是（ ）
