index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
39,hjb-junior-ds-v2-s1-039,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,short-answer,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-039 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,先化简，再求值：\(3(2a^2b - ab) - 2(3a^2b + 2ab) - 5a^2b\)，其中 \(a = -2\)，\(b = 1\)。,\(-5a^2b - 7ab\)，值为 34,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
40,hjb-junior-ds-v2-s1-040,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,multiple-choice,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-040 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知 A = 2x² + 3xy - y²，B = x² - xy + 2y²，C = -x² + 2xy - y²。则 A - B + C 的结果是（ ）,C. 6xy - 4y²,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
41,hjb-junior-ds-v2-s1-041,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,fill-in,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-041 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知多项式 \(A = 5x^2 - 3xy + 2y^2\)，\(B = 2x^2 + xy - 4y^2\)，计算 \(A - 2B\) 的结果是 ________。,x^2 - 5xy + 10y^2,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
42,hjb-junior-ds-v2-s1-042,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,short-answer,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-042 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,合并同类项：\(3a^2b - 5ab^2 + 7a^2b + 2ab^2 - 4a^2b\)。,6a^2b - 3ab^2,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
43,hjb-junior-ds-v2-s1-043,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,multiple-choice,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-043 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,下列计算正确的是（ ） A. \(3a + 2b = 5ab\) B. \(5y^2 - 2y^2 = 3\) C. \(7a + a = 7a^2\) D. \(4x^2y - 2yx^2 = 2x^2y\),D. \(4x^2y - 2yx^2 = 2x^2y\),代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
44,hjb-junior-ds-v2-s1-044,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,fill-in,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-044 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,若单项式 \(3a^{m+1}b^2\) 与 \(-a^3b^{n-1}\) 是同类项，则 \(m+n\) 的值为 ________。,5,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
45,hjb-junior-ds-v2-s1-045,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,short-answer,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-045 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,先化简，再求值：2(3x²y - xy) - 3(x²y - 2xy)，其中 x = -2，y = 1。,4,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
46,hjb-junior-ds-v2-s1-046,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,multiple-choice,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-046 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,在下列四组单项式中，哪一组中的两个单项式是同类项？,5x²y 与 -2yx²,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
47,hjb-junior-ds-v2-s1-047,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,fill-in,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-047 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：(3a²b - 2ab + 5) - (a²b + 4ab - 1) = ______。,2a²b - 6ab + 6,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
48,hjb-junior-ds-v2-s1-048,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,short-answer,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-048 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知多项式A = 2x³ - 3x²y + xy² - 5，B = -x³ + 2x²y - 3xy² + 4。求2A - 3B，并将结果按x的降幂排列。,7x³ - 12x²y + 11xy² - 22,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
49,hjb-junior-ds-v2-s1-049,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,multiple-choice,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-049 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,化简 -2(x - 3y) + 3(2x + y) 的结果是（ ）,A. 4x + 9y,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
50,hjb-junior-ds-v2-s1-050,S1,upper,七年级上册,整式的加减,hjb-junior-s1-upper-polynomial-add-subtract,fill-in,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-050 绘制原创题目插图，单元「整式的加减」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,若单项式 3xᵐ⁺¹y² 与 -5x³yⁿ⁻¹ 是同类项，则 m + n = ______。,5,代数式意义；整式识别；合并同类项；去括号；整式加减,符号意识；运算能力；数学表达,like terms judged by coefficient only；minus sign lost before brackets；variable part changed during simplification,hjb-junior-s1-upper-polynomial-add-subtract
51,hjb-junior-ds-v2-s1-051,S1,upper,七年级上册,整式的乘除,hjb-junior-s1-upper-polynomial-multiply-divide,short-answer,Exam,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-051 绘制原创题目插图，单元「整式的乘除」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：\((-2a^2b)^3 \div (4a^3b^2) \cdot (-ab)^2\)，并将结果化为最简形式。,\(-2a^5b^3\),同底数幂；幂的乘方；积的乘方；整式乘法；乘法公式；整式除法,运算能力；符号意识；逻辑推理,exponents added in power of a power；formula pattern overmatched；division factor omitted,hjb-junior-s1-upper-polynomial-multiply-divide
52,hjb-junior-ds-v2-s1-052,S1,upper,七年级上册,整式的乘除,hjb-junior-s1-upper-polynomial-multiply-divide,multiple-choice,Challenge,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-052 绘制原创题目插图，单元「整式的乘除」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,已知 \(x^2 - y^2 = 24\) 且 \(x - y = 3\)，则 \((x + y)^2\) 的值为（ ）,64,同底数幂；幂的乘方；积的乘方；整式乘法；乘法公式；整式除法,运算能力；符号意识；逻辑推理,exponents added in power of a power；formula pattern overmatched；division factor omitted,hjb-junior-s1-upper-polynomial-multiply-divide
53,hjb-junior-ds-v2-s1-053,S1,upper,七年级上册,整式的乘除,hjb-junior-s1-upper-polynomial-multiply-divide,fill-in,Core,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-053 绘制原创题目插图，单元「整式的乘除」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：\(a^5 \cdot a^3 \div (a^2)^3 = \underline{\hspace{2cm}}\)。,\(a^2\),同底数幂；幂的乘方；积的乘方；整式乘法；乘法公式；整式除法,运算能力；符号意识；逻辑推理,exponents added in power of a power；formula pattern overmatched；division factor omitted,hjb-junior-s1-upper-polynomial-multiply-divide
54,hjb-junior-ds-v2-s1-054,S1,upper,七年级上册,整式的乘除,hjb-junior-s1-upper-polynomial-multiply-divide,short-answer,Foundation,not-needed,none,P3,high,false,题目主要依靠符号运算或文字条件即可作答，逐题插图不是必要投入。,为沪教版初中数学题 hjb-junior-ds-v2-s1-054 绘制原创题目插图，单元「整式的乘除」，不要复制教材或试卷版式。 无需生成逐题插图。,无需生成题图。,计算：\((3x - 2y)(2x + 5y)\)，并将结果按 \(x\) 的降幂排列。,\(6x^2 + 11xy - 10y^2\),同底数幂；幂的乘方；积的乘方；整式乘法；乘法公式；整式除法,运算能力；符号意识；逻辑推理,exponents added in power of a power；formula pattern overmatched；division factor omitted,hjb-junior-s1-upper-polynomial-multiply-divide
