index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
287,hjb-junior-ds-v2-s1-287,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,fill-in,Foundation,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-287 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,不等式 2(x - 1) > 3x + 4 的解集是 x < ______。,-6,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
289,hjb-junior-ds-v2-s1-289,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,multiple-choice,Foundation,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-289 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,若 a > b，则下列不等式变形一定正确的是（    ）,a - b > 0,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
292,hjb-junior-ds-v2-s1-292,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,multiple-choice,Core,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-292 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,若关于x的不等式 (k-3)x > 2k-6 的解集为 x < 2，则k的取值范围是（ ）,k < 3,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
302,hjb-junior-ds-v2-s1-302,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,fill-in,Core,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-302 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,不等式 \(3x - 7 \le 5\) 的解集是________。,x ≤ 4,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
304,hjb-junior-ds-v2-s1-304,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,multiple-choice,Core,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-304 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,若关于x的不等式 \((a-1)x > a-1\) 的解集为 \(x < 1\)，则a的取值范围是（  ）,B. a < 1,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
305,hjb-junior-ds-v2-s1-305,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,fill-in,Foundation,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-305 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,满足不等式 \(2x - 1 < 5\) 的最大整数是________。,2,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
308,hjb-junior-ds-v2-s1-308,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,fill-in,Core,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-308 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,若关于x的不等式(a-2)x>1的解集为x<1/(a-2)，则a的取值范围是______。,a<2,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
312,hjb-junior-ds-v2-s1-312,S1,lower,七年级下册,一元一次不等式,hjb-junior-s1-lower-linear-inequalities,short-answer,Core,recommended,conceptual-support,P2,medium,true,题干可以用结构图辅助理解，适合做低优先级概念支持图。 判定信号：不等式解集可用数轴辅助呈现。,为沪教版初中数学题 hjb-junior-ds-v2-s1-312 绘制原创题目插图，单元「一元一次不等式」，不要复制教材或试卷版式。 绘制概念支持图，帮助理解结构，但不要添加题干没有给出的结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某校组织七年级学生外出参观，共有学生280人，计划租用45座客车若干辆。若每辆车都坐满，至少需要租用多少辆客车？请列出不等式并求解。,设需要租用\(x\)辆客车，则\(45x \ge 280\)，解得\(x \ge \frac{280}{45} \approx 6.22\)，所以至少需要7辆。,不等式性质；解一元一次不等式；解集表示；数轴表达；实际问题建模,符号意识；运算能力；模型意识,inequality direction not reversed；boundary point marked incorrectly；solution set treated as a single value,hjb-junior-s1-lower-linear-inequalities
315,hjb-junior-ds-v2-s1-315,S1,lower,七年级下册,相交线与平行线,hjb-junior-s1-lower-intersecting-parallel-lines,short-answer,Foundation,must-have,geometry-diagram,P1,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何构型包含多点线关系或证明/变换条件。,为沪教版初中数学题 hjb-junior-ds-v2-s1-315 绘制原创题目插图，单元「相交线与平行线」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在同一平面内，已知直线\(l_1\)与\(l_2\)被直线\(l_3\)所截，\(\angle 1\)和\(\angle 2\)是内错角。若\(\angle 1 = 50^\circ\)，\(\angle 2 = 50^\circ\)，则\(l_1\)与\(l_2\)的位置关系是______，依据是______。,平行，内错角相等，两直线平行,邻补角；对顶角；垂线；平行线性质；平行线判定,空间观念；几何直观；推理意识,angle relation inferred without line condition；corresponding and alternate angles confused；supplementary relationship overgeneralized,hjb-junior-s1-lower-intersecting-parallel-lines
321,hjb-junior-ds-v2-s1-321,S1,lower,七年级下册,相交线与平行线,hjb-junior-s1-lower-intersecting-parallel-lines,short-answer,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s1-321 绘制原创题目插图，单元「相交线与平行线」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,两条直线相交，其中一个角是52°，求它的邻补角的度数。,128°,邻补角；对顶角；垂线；平行线性质；平行线判定,空间观念；几何直观；推理意识,angle relation inferred without line condition；corresponding and alternate angles confused；supplementary relationship overgeneralized,hjb-junior-s1-lower-intersecting-parallel-lines
