"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v4-s4-183","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-184","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","810","810","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-185","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-186","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-187","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-188","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","1100","1100","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-189","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Core","121","121","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-190","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Challenge","392","392","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-191","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Foundation","121","121","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-192","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Exam","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-193","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-194","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Challenge","810","810","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-195","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Foundation","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-196","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Exam","1452","1452","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-197","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Core","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-198","S4","必修 第一册","幂函数、指数函数与对数函数","short-answer","Challenge","1452","1452","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-199","S4","必修 第一册","幂函数、指数函数与对数函数","multiple-choice","Foundation","9","9","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-200","S4","必修 第一册","幂函数、指数函数与对数函数","fill-in","Exam","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-201","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-202","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","88","88","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-203","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","107","107","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-204","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","150","150","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-205","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","142","142","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-206","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","190","190","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-207","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","46","46","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-208","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","251","251","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-209","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-210","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","62","62","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-211","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","111","111","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-212","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-213","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","75","75","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-214","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","133","133","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-215","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-216","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","70","70","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-217","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-218","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-219","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","80","80","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-220","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","166","166","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-221","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","97","97","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-222","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-223","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-224","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","41","41","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-225","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","83","83","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-226","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","93","93","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-227","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","69","69","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-228","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","101","101","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-229","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","81","81","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-230","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","39","39","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-231","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","88","88","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-232","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","37","37","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-233","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-234","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","57","57","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-235","S4","必修 第一册","函数的概念、性质及应用","multiple-choice","Challenge","104","104","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-236","S4","必修 第一册","函数的概念、性质及应用","fill-in","Foundation","103","103","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s4-237","S4","必修 第一册","函数的概念、性质及应用","short-answer","Core","93","93","pass","none","","","Include in S18 pass-sample review before app integration."
