batch,questionId,grade,topicId,type,difficulty,qualityScore,knowledgeMatchScore,solvabilityScore,overallScore,evidenceCardIds,examPatternCardIds,riskFlags,reviewRecommendation
seed-v1,pep-high-s4-fi-030,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-031,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-032,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-033,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-034,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-035,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-036,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-037,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-038,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-039,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-040,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-041,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-042,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-043,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-044,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-045,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-046,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-047,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-048,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-049,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-050,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-051,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-052,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-053,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-054,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-055,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-056,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-057,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-058,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-059,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-060,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-061,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-062,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-063,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-064,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-065,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-066,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-067,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-068,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-069,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-070,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-071,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-072,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-073,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-074,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-075,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-076,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-077,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-078,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-079,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-080,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-081,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-082,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-083,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-084,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-085,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-086,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-087,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-088,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-089,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-090,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-091,S4,pep-high-s4-sets-logic,fill-in,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-092,S4,pep-high-s4-quadratic-inequalities,fill-in,Exam,100,100,80,93.3,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-093,S4,pep-high-s4-function-properties,fill-in,Core,74,100,100,91.3,pep-high-function-concepts-properties,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-094,S4,pep-high-s4-exp-log,fill-in,Exam,74,100,100,91.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,exact-prompt-duplicate|near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-fi-095,S4,pep-high-s4-trigonometry,fill-in,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-096,S4,pep-high-s4-plane-vectors,fill-in,Core,74,100,80,84.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-097,S4,pep-high-s4-complex-numbers,fill-in,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-098,S4,pep-high-s4-solid-geometry-intro,fill-in,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-099,S4,pep-high-s4-statistics,fill-in,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-fi-100,S4,pep-high-s4-probability,fill-in,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-001,S4,pep-high-s4-sets-logic,short-answer,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-sa-002,S4,pep-high-s4-quadratic-inequalities,short-answer,Exam,82,100,100,94,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,exact-prompt-duplicate,sample-review
seed-v1,pep-high-s4-sa-003,S4,pep-high-s4-function-properties,short-answer,Core,100,100,100,100,pep-high-function-concepts-properties,,,pass
seed-v1,pep-high-s4-sa-004,S4,pep-high-s4-exp-log,short-answer,Exam,92,100,100,97.3,pep-high-exponential-logarithmic-functions|pep-high-function-zero-modeling,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-sa-005,S4,pep-high-s4-trigonometry,short-answer,Exam,74,100,80,84.7,pep-high-trigonometric-functions|pep-high-trigonometric-identities-transformations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-006,S4,pep-high-s4-plane-vectors,short-answer,Core,92,100,80,90.7,pep-high-plane-vectors|pep-high-sine-cosine-theorems,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-007,S4,pep-high-s4-complex-numbers,short-answer,Core,100,100,80,93.3,pep-high-complex-numbers,,answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-008,S4,pep-high-s4-solid-geometry-intro,short-answer,Exam,92,100,80,90.7,pep-high-solid-geometry-intro,,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-009,S4,pep-high-s4-statistics,short-answer,Core,74,100,80,84.7,pep-high-statistics|pep-high-statistics-sampling-estimation,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-010,S4,pep-high-s4-probability,short-answer,Exam,74,100,80,84.7,pep-high-probability|pep-high-probability-event-operations,,exact-prompt-duplicate|near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
seed-v1,pep-high-s4-sa-011,S4,pep-high-s4-sets-logic,short-answer,Foundation,92,100,100,97.3,pep-high-sets-logic|pep-high-logic-quantifiers-conditions,,near-duplicate-template-cluster,sample-review
seed-v1,pep-high-s4-sa-012,S4,pep-high-s4-quadratic-inequalities,short-answer,Exam,82,100,100,94,pep-high-quadratic-inequalities|pep-high-basic-inequality-optimization,,exact-prompt-duplicate,sample-review
seed-v1,pep-high-s4-sa-013,S4,pep-high-s4-function-properties,short-answer,Core,100,100,100,100,pep-high-function-concepts-properties,,,pass
