questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
supp-circles-first-step,HK,hk,S3,circles,multiple-choice,"Identify the chord, tangent, arc, or centre angle being used","Identify the chord, tangent, arc, or centre angle being used",pass,none,OK
supp-circles-key-fact,HK,hk,S3,circles,short-answer,90°,90°,pass,none,OK
supp-circles-guided-example,HK,hk,S3,circles,short-answer,70°,70°,pass,none,OK
supp-circles-common-check,HK,hk,S3,circles,multiple-choice,Mark radii and equal lengths on the diagram,Mark radii and equal lengths on the diagram,pass,none,OK
supp-functions-first-step,HK,hk,S4,functions,multiple-choice,"Identify the input, rule, and output","Identify the input, rule, and output",pass,none,OK
supp-functions-key-fact,HK,hk,S4,functions,short-answer,8,8,pass,none,OK
supp-functions-guided-example,HK,hk,S4,functions,short-answer,9,9,pass,none,OK
supp-functions-common-check,HK,hk,S4,functions,multiple-choice,Substitute the whole input before simplifying,Substitute the whole input before simplifying,pass,none,OK
supp-coordinate-geometry-first-step,HK,hk,S4,coordinate-geometry,multiple-choice,"Choose slope, distance, midpoint, or line equation based on the target","Choose slope, distance, midpoint, or line equation based on the target",pass,none,OK
supp-coordinate-geometry-key-fact,HK,hk,S4,coordinate-geometry,short-answer,"(4, 6)","(4, 6)",pass,none,OK
supp-coordinate-geometry-guided-example,HK,hk,S4,coordinate-geometry,short-answer,5,5,pass,none,OK
supp-coordinate-geometry-common-check,HK,hk,S4,coordinate-geometry,multiple-choice,Keep x-differences and y-differences in matching order,Keep x-differences and y-differences in matching order,pass,none,OK
supp-more-algebra-first-step,HK,hk,S4,more-algebra,multiple-choice,State restrictions and index laws before simplifying,State restrictions and index laws before simplifying,pass,none,OK
supp-more-algebra-key-fact,HK,hk,S4,more-algebra,short-answer,a^7,a^7,pass,none,OK
supp-more-algebra-guided-example,HK,hk,S4,more-algebra,short-answer,b^4,b^4,pass,none,OK
supp-more-algebra-common-check,HK,hk,S4,more-algebra,multiple-choice,Check denominators are not zero,Check denominators are not zero,pass,none,OK
supp-data-handling-first-step,HK,hk,S4,data-handling,multiple-choice,"Identify data type, distribution shape, and possible bias","Identify data type, distribution shape, and possible bias",pass,none,OK
supp-data-handling-key-fact,HK,hk,S4,data-handling,short-answer,mean,mean,pass,none,OK
supp-data-handling-guided-example,HK,hk,S4,data-handling,short-answer,15,15,pass,none,OK
supp-data-handling-common-check,HK,hk,S4,data-handling,multiple-choice,Check whether the graph scale is misleading,Check whether the graph scale is misleading,pass,none,OK
supp-advanced-functions-first-step,HK,hk,S5,advanced-functions,multiple-choice,"Compare model type: polynomial, exponential, or logarithmic","Compare model type: polynomial, exponential, or logarithmic",pass,none,OK
supp-advanced-functions-key-fact,HK,hk,S5,advanced-functions,short-answer,8,8,pass,none,OK
supp-advanced-functions-guided-example,HK,hk,S5,advanced-functions,short-answer,-8,-8,pass,none,OK
supp-advanced-functions-common-check,HK,hk,S5,advanced-functions,multiple-choice,Check whether growth is additive or multiplicative,Check whether growth is additive or multiplicative,pass,none,OK
supp-trigonometry-s5-first-step,HK,hk,S5,trigonometry-s5,multiple-choice,"Identify amplitude, period, phase, or identity before solving","Identify amplitude, period, phase, or identity before solving",pass,none,OK
supp-trigonometry-s5-key-fact,HK,hk,S5,trigonometry-s5,short-answer,360°,360°,pass,none,OK
supp-trigonometry-s5-guided-example,HK,hk,S5,trigonometry-s5,short-answer,3,3,pass,none,OK
supp-trigonometry-s5-common-check,HK,hk,S5,trigonometry-s5,multiple-choice,Use the required interval when listing solutions,Use the required interval when listing solutions,pass,none,OK
supp-probability-s5-first-step,HK,hk,S5,probability-s5,multiple-choice,"Decide whether the events are independent, dependent, or conditional","Decide whether the events are independent, dependent, or conditional",pass,none,OK
supp-probability-s5-key-fact,HK,hk,S5,probability-s5,short-answer,6,6,pass,none,OK
supp-probability-s5-guided-example,HK,hk,S5,probability-s5,short-answer,1/4,1/4,pass,none,OK
supp-probability-s5-common-check,HK,hk,S5,probability-s5,multiple-choice,Draw a tree diagram when events happen in stages,Draw a tree diagram when events happen in stages,pass,none,OK
supp-differentiation-intro-first-step,HK,hk,S5,differentiation-intro,multiple-choice,Interpret derivative as gradient or rate of change,Interpret derivative as gradient or rate of change,pass,none,OK
supp-differentiation-intro-key-fact,HK,hk,S5,differentiation-intro,short-answer,3x^2,3x^2,pass,none,OK
supp-differentiation-intro-guided-example,HK,hk,S5,differentiation-intro,short-answer,5,5,pass,none,OK
supp-differentiation-intro-common-check,HK,hk,S5,differentiation-intro,multiple-choice,Reduce the power by one after multiplying by the old power,Reduce the power by one after multiplying by the old power,pass,none,OK
supp-calculus-first-step,HK,hk,S6,calculus,multiple-choice,"Choose derivative, integral, optimization, or area based on the task","Choose derivative, integral, optimization, or area based on the task",pass,none,OK
supp-calculus-key-fact,HK,hk,S6,calculus,short-answer,x^2 + C,x^2 + C,pass,none,OK
supp-calculus-guided-example,HK,hk,S6,calculus,short-answer,8x,8x,pass,none,OK
supp-calculus-common-check,HK,hk,S6,calculus,multiple-choice,Include the constant of integration for indefinite integrals,Include the constant of integration for indefinite integrals,pass,none,OK
supp-statistics-s6-first-step,HK,hk,S6,statistics-s6,multiple-choice,Standardize with a z-score before using the normal curve,Standardize with a z-score before using the normal curve,pass,none,OK
supp-statistics-s6-key-fact,HK,hk,S6,statistics-s6,short-answer,3,3,pass,none,OK
supp-statistics-s6-guided-example,HK,hk,S6,statistics-s6,short-answer,at the mean,at the mean,pass,none,OK
supp-statistics-s6-common-check,HK,hk,S6,statistics-s6,multiple-choice,Subtract the mean before dividing by the standard deviation,Subtract the mean before dividing by the standard deviation,pass,none,OK
supp-exam-revision-first-step,HK,hk,S6,exam-revision,multiple-choice,"Sort questions by marks, confidence, and time available","Sort questions by marks, confidence, and time available",pass,none,OK
supp-exam-revision-key-fact,HK,hk,S6,exam-revision,short-answer,1.33,1.33,pass,none,OK
supp-exam-revision-guided-example,HK,hk,S6,exam-revision,short-answer,1.5,1.5,pass,none,OK
supp-exam-revision-common-check,HK,hk,S6,exam-revision,multiple-choice,Leave time for checking high-mark answers,Leave time for checking high-mark answers,pass,none,OK
supp-mixed-problem-solving-first-step,HK,hk,S6,mixed-problem-solving,multiple-choice,"List known facts, unknowns, constraints, and useful representations","List known facts, unknowns, constraints, and useful representations",pass,none,OK
supp-mixed-problem-solving-key-fact,HK,hk,S6,mixed-problem-solving,short-answer,known facts and target,known facts and target,pass,none,OK
supp-mixed-problem-solving-guided-example,HK,hk,S6,mixed-problem-solving,short-answer,shared quantities,shared quantities,pass,none,OK
supp-mixed-problem-solving-common-check,HK,hk,S6,mixed-problem-solving,multiple-choice,Check whether the final answer is reasonable in context,Check whether the final answer is reasonable in context,pass,none,OK
pep-primary-p1-u-mc-001,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-002,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-003,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-004,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,10,10,pass,none,OK
pep-primary-p1-u-mc-005,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-006,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,8,8,pass,none,OK
pep-primary-p1-u-mc-007,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,7,7,pass,none,OK
pep-primary-p1-u-mc-008,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,6,6,pass,none,OK
pep-primary-p1-u-mc-009,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-010,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,4,4,pass,none,OK
pep-primary-p1-u-mc-011,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-012,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,6,6,pass,none,OK
pep-primary-p1-u-mc-013,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-014,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-015,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-016,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,7,7,pass,none,OK
pep-primary-p1-u-mc-017,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-018,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,11,11,pass,none,OK
pep-primary-p1-u-mc-019,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,13,13,pass,none,OK
pep-primary-p1-u-mc-020,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,15,15,pass,none,OK
pep-primary-p1-u-mc-021,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-022,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,2,2,pass,none,OK
pep-primary-p1-u-mc-023,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-024,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-025,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-026,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-027,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-028,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,4,4,pass,none,OK
pep-primary-p1-u-mc-029,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-030,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-031,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-032,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-033,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,13,13,pass,none,OK
pep-primary-p1-u-mc-034,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,17,17,pass,none,OK
pep-primary-p1-u-mc-035,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-036,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,4,4,pass,none,OK
pep-primary-p1-u-mc-037,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-038,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-039,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-040,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,1,1,pass,none,OK
pep-primary-p1-u-mc-041,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-042,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,4,4,pass,none,OK
pep-primary-p1-u-mc-043,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,11,11,pass,none,OK
pep-primary-p1-u-mc-044,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-045,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,9,9,pass,none,OK
pep-primary-p1-u-mc-046,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,15,15,pass,none,OK
pep-primary-p1-u-mc-047,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-048,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-049,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,5,5,pass,none,OK
pep-primary-p1-u-mc-050,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-number-sense,multiple-choice,3,3,pass,none,OK
pep-primary-p1-u-mc-051,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,球,球,pass,none,OK
pep-primary-p1-u-mc-052,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-053,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-054,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,圆柱,圆柱,pass,none,OK
pep-primary-p1-u-mc-055,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-056,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-057,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-058,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,圆柱,圆柱,pass,none,OK
pep-primary-p1-u-mc-059,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-060,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-061,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-062,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,圆柱,圆柱,pass,none,OK
pep-primary-p1-u-mc-063,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,球,球,pass,none,OK
pep-primary-p1-u-mc-064,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-065,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-066,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,圆柱,圆柱,pass,none,OK
pep-primary-p1-u-mc-067,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,球,球,pass,none,OK
pep-primary-p1-u-mc-068,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,长方体,长方体,pass,none,OK
pep-primary-p1-u-mc-069,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,正方体,正方体,pass,none,OK
pep-primary-p1-u-mc-070,MAINLAND_PEP_HIGH,primary-rag-v1,P1,pep-primary-p1-upper-shapes-position-time,multiple-choice,圆柱,圆柱,pass,none,OK
