id,bank,grade,type,gradeAppropriate,solvable,answerCorrect,display,notes
hjb-primary-ds-v1-p1-179,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-180,MAINLAND/MAINLAND_HJB,P1,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-181,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-182,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-183,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-184,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-185,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-186,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-187,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-188,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-189,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-190,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-191,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-192,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-193,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-194,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-195,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-196,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-197,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-198,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-199,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-200,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-201,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-202,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-203,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-204,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-205,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-206,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-207,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-208,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-209,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-210,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-211,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-212,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-213,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-214,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-215,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-216,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-217,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-218,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-219,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-220,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-221,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-222,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-223,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-224,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-225,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-226,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-227,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-228,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-229,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-230,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-231,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-232,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-233,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-234,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-235,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-236,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-237,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-238,MAINLAND/MAINLAND_HJB,P1,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-239,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-241,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-242,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-243,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-244,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-245,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-247,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-248,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-249,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p1-250,MAINLAND/MAINLAND_HJB,P1,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-001,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-002,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-003,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-004,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-006,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-007,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-008,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-009,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-010,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-011,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-012,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-013,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-014,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-015,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-016,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-017,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-018,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-019,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-020,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-021,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-022,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-023,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-024,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-025,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-026,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-027,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-028,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-029,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-030,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-031,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-032,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-033,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-034,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-035,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-036,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-037,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-038,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-039,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-040,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-041,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-042,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-043,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-045,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-046,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-047,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-048,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-049,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-050,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-051,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-052,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-053,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-054,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-055,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-056,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-057,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-058,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-059,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-060,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-061,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-062,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-063,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-064,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-065,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-066,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-067,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-068,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-069,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-070,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-071,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-072,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-073,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-074,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-075,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-076,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-077,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-078,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-079,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-080,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-081,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-082,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-083,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-084,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-086,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-087,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-088,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-089,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-090,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-091,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-092,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-093,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-094,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-095,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-096,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-097,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-098,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-099,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-100,MAINLAND/MAINLAND_HJB,P2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-101,MAINLAND/MAINLAND_HJB,P2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-primary-ds-v1-p2-102,MAINLAND/MAINLAND_HJB,P2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
