questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
pep-high-s5-rag4-fi-080,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,33,33,pass,none,OK
pep-high-s5-rag4-fi-081,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,20,20,pass,none,OK
pep-high-s5-rag4-fi-082,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-083,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,0,0,pass,none,OK
pep-high-s5-rag4-fi-084,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,48,48,pass,none,OK
pep-high-s5-rag4-fi-085,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,33,33,pass,none,OK
pep-high-s5-rag4-fi-086,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,20,20,pass,none,OK
pep-high-s5-rag4-fi-087,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-088,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,0,0,pass,none,OK
pep-high-s5-rag4-fi-089,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,48,48,pass,none,OK
pep-high-s5-rag4-fi-090,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,33,33,pass,none,OK
pep-high-s5-rag4-fi-091,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,20,20,pass,none,OK
pep-high-s5-rag4-fi-092,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-093,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,0,0,pass,none,OK
pep-high-s5-rag4-fi-094,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,48,48,pass,none,OK
pep-high-s5-rag4-fi-095,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,33,33,pass,none,OK
pep-high-s5-rag4-fi-096,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,20,20,pass,none,OK
pep-high-s5-rag4-fi-097,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-098,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,0,0,pass,none,OK
pep-high-s5-rag4-fi-099,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,fill-in,48,48,pass,none,OK
pep-high-s5-rag4-fi-100,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,14,14,pass,none,OK
pep-high-s5-rag4-fi-101,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,11,11,pass,none,OK
pep-high-s5-rag4-fi-102,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-103,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,13,13,pass,none,OK
pep-high-s5-rag4-fi-104,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-105,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-106,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-107,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,14,14,pass,none,OK
pep-high-s5-rag4-fi-108,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,11,11,pass,none,OK
pep-high-s5-rag4-fi-109,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-110,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-111,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,15,15,pass,none,OK
pep-high-s5-rag4-fi-112,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-113,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-114,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,6,6,pass,none,OK
pep-high-s5-rag4-fi-115,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,16,16,pass,none,OK
pep-high-s5-rag4-fi-116,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,13,13,pass,none,OK
pep-high-s5-rag4-fi-117,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-118,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-119,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-120,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,14,14,pass,none,OK
pep-high-s5-rag4-fi-121,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,11,11,pass,none,OK
pep-high-s5-rag4-fi-122,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-123,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,13,13,pass,none,OK
pep-high-s5-rag4-fi-124,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-125,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-126,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-127,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,14,14,pass,none,OK
pep-high-s5-rag4-fi-128,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,11,11,pass,none,OK
pep-high-s5-rag4-fi-129,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-130,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-131,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,15,15,pass,none,OK
pep-high-s5-rag4-fi-132,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-133,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,5,5,pass,none,OK
pep-high-s5-rag4-fi-134,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,5,5,pass,none,OK
pep-high-s5-rag4-fi-135,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-136,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,26,26,pass,none,OK
pep-high-s5-rag4-fi-137,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,6,6,pass,none,OK
pep-high-s5-rag4-fi-138,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-fi-139,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,5,5,pass,none,OK
pep-high-s5-rag4-fi-140,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,31,31,pass,none,OK
pep-high-s5-rag4-fi-141,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-142,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,15,15,pass,none,OK
pep-high-s5-rag4-fi-143,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,6,6,pass,none,OK
pep-high-s5-rag4-fi-144,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,6,6,pass,none,OK
pep-high-s5-rag4-fi-145,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-146,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,27,27,pass,none,OK
pep-high-s5-rag4-fi-147,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-148,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,11,11,pass,none,OK
pep-high-s5-rag4-fi-149,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,-1,-1,pass,none,OK
pep-high-s5-rag4-fi-150,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,32,32,pass,none,OK
pep-high-s5-rag4-fi-151,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-152,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,16,16,pass,none,OK
pep-high-s5-rag4-fi-153,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-154,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,7,7,pass,none,OK
pep-high-s5-rag4-fi-155,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-156,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,21,21,pass,none,OK
pep-high-s5-rag4-fi-157,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-158,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,12,12,pass,none,OK
pep-high-s5-rag4-fi-159,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,0,0,pass,none,OK
pep-high-s5-rag4-fi-160,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,33,33,pass,none,OK
pep-high-s5-rag4-fi-161,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,9,9,pass,none,OK
pep-high-s5-rag4-fi-162,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,17,17,pass,none,OK
pep-high-s5-rag4-fi-163,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,1,1,pass,none,OK
pep-high-s5-rag4-fi-164,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,8,8,pass,none,OK
pep-high-s5-rag4-fi-165,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-derivatives,fill-in,10,10,pass,none,OK
pep-high-s5-rag4-sa-001,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag4-sa-002,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,12,12,pass,none,OK
pep-high-s5-rag4-sa-003,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,21,21,pass,none,OK
pep-high-s5-rag4-sa-004,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,33,33,pass,none,OK
pep-high-s5-rag4-sa-005,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,36,36,pass,none,OK
pep-high-s5-rag4-sa-006,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,17,17,pass,none,OK
pep-high-s5-rag4-sa-007,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-008,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,9,9,pass,none,OK
pep-high-s5-rag4-sa-009,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,45,45,pass,none,OK
pep-high-s5-rag4-sa-010,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-011,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag4-sa-012,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,12,12,pass,none,OK
pep-high-s5-rag4-sa-013,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,21,21,pass,none,OK
pep-high-s5-rag4-sa-014,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,33,33,pass,none,OK
pep-high-s5-rag4-sa-015,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,36,36,pass,none,OK
pep-high-s5-rag4-sa-016,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,17,17,pass,none,OK
pep-high-s5-rag4-sa-017,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-018,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,9,9,pass,none,OK
pep-high-s5-rag4-sa-019,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,45,45,pass,none,OK
pep-high-s5-rag4-sa-020,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-021,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag4-sa-022,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,12,12,pass,none,OK
pep-high-s5-rag4-sa-023,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,21,21,pass,none,OK
pep-high-s5-rag4-sa-024,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,33,33,pass,none,OK
pep-high-s5-rag4-sa-025,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,36,36,pass,none,OK
pep-high-s5-rag4-sa-026,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,17,17,pass,none,OK
pep-high-s5-rag4-sa-027,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-028,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,9,9,pass,none,OK
pep-high-s5-rag4-sa-029,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,45,45,pass,none,OK
pep-high-s5-rag4-sa-030,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,24,24,pass,none,OK
pep-high-s5-rag4-sa-031,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,29,29,pass,none,OK
pep-high-s5-rag4-sa-032,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,12,12,pass,none,OK
pep-high-s5-rag4-sa-033,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-space-vectors,short-answer,21,21,pass,none,OK
pep-high-s5-rag4-sa-034,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-035,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-036,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-037,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-038,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-039,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-040,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-041,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-042,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-043,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-044,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-045,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-046,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-047,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-048,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-049,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-050,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-051,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-052,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-053,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-054,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-055,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-056,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-057,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-058,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-059,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-060,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-061,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-062,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-063,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-064,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-065,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-066,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-lines-circles,short-answer,49,49,pass,none,OK
pep-high-s5-rag4-sa-067,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-068,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-069,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-070,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-071,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-072,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-073,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-074,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-075,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-076,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-077,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-078,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-079,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-080,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-081,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-082,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-083,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-084,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-085,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-086,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-087,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-088,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-089,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-090,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-091,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-092,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-093,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-094,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-095,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-096,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-097,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-098,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-099,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-conics,short-answer,4,4,pass,none,OK
pep-high-s5-rag4-sa-100,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,90,90,pass,none,OK
pep-high-s5-rag4-sa-101,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,56,56,pass,none,OK
pep-high-s5-rag4-sa-102,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,30,30,pass,none,OK
pep-high-s5-rag4-sa-103,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,88,88,pass,none,OK
pep-high-s5-rag4-sa-104,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,54,54,pass,none,OK
pep-high-s5-rag4-sa-105,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,63,63,pass,none,OK
pep-high-s5-rag4-sa-106,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,35,35,pass,none,OK
pep-high-s5-rag4-sa-107,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,99,99,pass,none,OK
pep-high-s5-rag4-sa-108,MAINLAND_PEP_HIGH,rag-v4,S5,pep-high-s5-sequences,short-answer,63,63,pass,none,OK
