questionId,grade,semester,topicId,unitTitle,questionType,difficulty,promptZhHans,answer,illustrationCategory,categoryLabelZh,illustrationPhase,gptImage2Batch,templateFamilyId,templateKey,normalizedPromptTemplate,suggestedImageKind,exactMathLabelsNeeded,notes
pep-junior-v2-s1-k04-fi-001,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为89°，另一个同位角为____。,89°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-001,plane_geometry | pep-junior-s1-lower-lines-coordinates | fill-in | 两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-006,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是77°，另一个角是多少？,103°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-007,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是84°，另一个角是多少？,96°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-008,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是91°，另一个角是多少？,89°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-009,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是98°，另一个角是多少？,82°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-010,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是105°，另一个角是多少？,75°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-011,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是112°，另一个角是多少？,68°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-012,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是119°，另一个角是多少？,61°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-013,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是126°，另一个角是多少？,54°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-014,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是133°，另一个角是多少？,47°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-015,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是40°，另一个角是多少？,140°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-016,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是47°，另一个角是多少？,133°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-017,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是54°，另一个角是多少？,126°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-018,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是61°，另一个角是多少？,119°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-019,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是68°，另一个角是多少？,112°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s1-k03-mc-020,S1,upper,pep-junior-s1-upper-geometric-figures,几何图形初步,multiple-choice,Core,两个角组成平角，其中一个角是75°，另一个角是多少？,105°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-002,plane_geometry | pep-junior-s1-upper-geometric-figures | multiple-choice | 两个角组成平角，其中N个角是#°，另N个角是多少？,两个角组成平角，其中N个角是#°，另N个角是多少？,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
