sourceBatch,sourceFile,sourceBatchFileId,questionId,grade,semester,unitTitle,topicId,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,independentAnswer,deterministicMathStatus,mathCorrectnessScore,curriculumFitScore,schemaScore,explanationScore,languageScore,diversityScore,sourceSafetyScore,overallScore,directLaunchCandidate,rewriteRecommended,reviewRecommendation,blockerFlags,riskFlags
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-041,P1,lower,图形拼组,,plane-shapes | classification | shape-composition | 平面图形 | within-100-numbers | within-20-regrouping-subtraction | place-value-tens-ones | 20以内退位减法,Core,multiple-choice,"小美用下面这些图形卡片拼出了一条小鱼。她用了2个三角形做尾巴，1个正方形做身体，还用了几个圆形？请你数一数，她一共用了几个圆形？
描述：小鱼的身体是一个正方形，尾巴由两个三角形组成，鱼的眼睛是两个圆形，鱼嘴是一个小圆形，鱼鳍是一个圆形。",2个 | 3个 | 4个 | 5个,4个,4个,小鱼的眼睛是两个圆形，鱼嘴是一个圆形，鱼鳍是一个圆形，合起来一共是4个圆形。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-plane-shapes-classification,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-042,P1,lower,破十法,,within-20-regrouping-subtraction | making-ten | decompose-subtraction | 20以内退位减法 | within-100-numbers | place-value-tens-ones,Foundation,fill-in,计算13 - 8时，可以用破十法：把13分成10和3，先算10 - 8 = □，再算□ + 3 = □。请按顺序填写方框里的数。,,"2, 2, 5","2, 2, 5",10 - 8 = 2，然后2 + 3 = 5，所以三个方框依次填2、2、5。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-20-regrouping-subtraction,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-043,P1,lower,数的顺序,,within-100-numbers | place-value-tens-ones | number-order | 100以内数认识 | within-20-regrouping-subtraction | 20以内退位减法,Foundation,multiple-choice,在数字顺序中，57前面的一个数是几？,56 | 58 | 47 | 67,56,56,按照数的顺序，57前面的一个数比57少1，是56。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-100-place-value,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-044,P1,lower,分类与整理,,renminbi | classification | data-organization | simple-application | 人民币 | within-100-numbers | within-20-regrouping-subtraction | place-value-tens-ones,Foundation,fill-in,小华有一些硬币：1元、5角、1角各一枚。他想买一支8角的铅笔，他可以怎样付钱？请写出一种付钱方法。,,付1元，找回2角,付1元，找回2角 | 付5角和3个1角 | 付5角加3角,铅笔8角，可以用1元（10角）付，找回2角；或者用5角加3个1角（共8角）正好付。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-money-data-context,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-045,P1,lower,一年级下册综合复习,,within-100-addition-subtraction | place-value-tens-ones | patterns | 100以内加减法 | within-100-numbers | within-20-regrouping-subtraction | 20以内退位减法,Foundation,multiple-choice,妈妈买了25个苹果，吃了8个，还剩多少个？正确的算式是哪一个？,25 + 8 | 25 - 8 | 8 + 25 | 8 - 25,25 - 8,25 - 8,求还剩多少个，用原来的25个减去吃掉的8个，所以算式是25 - 8。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-100-add-sub-review,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-046,P1,lower,认识平面图形,,plane-shapes | classification | shape-composition | 平面图形 | within-100-numbers | within-20-regrouping-subtraction | place-value-tens-ones | 20以内退位减法,Foundation,fill-in,"下面的图形中，哪些是平面图形？请写出它们的名称。
描述：一个长方形，一个正方形，一个三角形，一个圆，一个长方体。",,长方形、正方形、三角形、圆,长方形、正方形、三角形、圆 | 长方形 正方形 三角形 圆,长方体是立体图形，其他都是平面图形。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-plane-shapes-classification,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-047,P1,lower,想加算减,,within-20-regrouping-subtraction | making-ten | decompose-subtraction | 20以内退位减法 | within-100-numbers | place-value-tens-ones,Foundation,multiple-choice,计算12 - 5时，想：5 + □ = 12，所以12 - 5 = □。方框里依次填什么？,"7, 7 | 6, 6 | 5, 5 | 8, 8","7, 7","7, 7",因为5 + 7 = 12，所以12 - 5 = 7。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-20-regrouping-subtraction,,manual-required,75,100,100,85,60,100,100,87.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-048,P1,lower,比较大小,,within-100-numbers | place-value-tens-ones | number-order | 100以内数认识 | within-20-regrouping-subtraction | 20以内退位减法,Foundation,fill-in,比较大小：45 □ 54，在□里填上“>”“<”或“=”。,,<,<,45的十位是4，54的十位是5，4 < 5，所以45 < 54。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-100-place-value,,manual-required,85,100,100,100,80,100,100,94.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-049,P1,lower,认识人民币,,renminbi | classification | data-organization | simple-application | 人民币 | within-100-numbers | within-20-regrouping-subtraction | place-value-tens-ones,Foundation,multiple-choice,一张5元可以换几张1元？,2张 | 3张 | 4张 | 5张,5张,5张,5元里面有5个1元，所以可以换5张1元。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-money-data-context,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-lower-05.json,P1-lower-05,pep-primary-p1-lower-050,P1,lower,找规律,,within-100-addition-subtraction | place-value-tens-ones | patterns | 100以内加减法 | within-100-numbers | within-20-regrouping-subtraction | 20以内退位减法,Foundation,multiple-choice,"找规律填数：2, 5, 8, 11, □, □。后面两个数依次是什么？","14, 17 | 13, 15 | 12, 14 | 15, 18","14, 17","14, 17",规律是每次加3：2+3=5，5+3=8，8+3=11，11+3=14，14+3=17。,pep-primary-p1-lower-within-100-add-sub,pep-primary-p1-lower-exam-within-100-add-sub-review,,manual-required,75,100,100,85,80,100,100,89.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-001,P1,upper,5以内数的认识和加减法,,within-5-numbers | early-addition-subtraction | p1-number-sense | 5以内加减法 | within-20-numbers | 20以内加减法,Foundation,multiple-choice,树上有3只小鸟，又飞来了2只。现在树上一共有几只小鸟？,1只 | 4只 | 5只 | 6只,5只,5只,原来有3只，加上飞来的2只，3+2=5，所以一共是5只。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-within-5-number-sense,,manual-required,85,100,100,100,100,65,100,92.8,false,false,sample-review,,exact-prompt-duplicate | manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-002,P1,upper,10的组成,,within-10-numbers | number-composition | within-10-addition-subtraction | 10以内加减法 | p1-shapes | position-language | clock-whole-hour | 图形与位置,Core,fill-in,10可以分成3和几？请填数字。,,7,7,因为3和7合起来是10，所以10可以分成3和7。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-within-10-composition,,manual-required,85,100,100,100,100,65,100,92.8,false,false,sample-review,,exact-prompt-duplicate | manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-003,P1,upper,凑十法,,within-20-numbers | within-20-addition | making-ten | 20以内加减法 | p1-number-sense | early-addition-subtraction,Challenge,short-answer,小明有8块糖，妈妈又给了他5块。小明用凑十法算出一共有多少块糖。请写出他的计算过程。,,8+5=13，把5分成2和3，8+2=10，10+3=13。,8+5=13，把5分成2和3，8+2=10，10+3=13。 | 8+5=13 | 把5分成2和3，8+2=10，10+3=13 | 8+2=10，10+3=13,凑十法：看到8，想到2，从5里拿出2给8凑成10，5还剩3，10+3=13。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-within-20-addition,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-004,P1,upper,整时,,p1-shapes | position-language | clock-whole-hour | classification | 图形与位置,Exam,multiple-choice,下面哪个钟面表示的是8时？,分针指向12，时针指向6 | 分针指向12，时针指向8 | 分针指向12，时针指向12 | 分针指向6，时针指向8,分针指向12，时针指向8,分针指向12，时针指向8,整时的时候，分针指向12，时针指向几就是几时。所以分针指向12，时针指向8是8时。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-shapes-position-time,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-005,P1,upper,期末综合,,p1-number-sense | within-20-numbers | within-20-addition | p1-shapes | clock-whole-hour | early-addition-subtraction | 20以内加减法,Foundation,fill-in,在计数器上，十位上有1颗珠子，个位上有4颗珠子，这个数写作（ ）。,,14,14,十位1颗珠子表示1个十，个位4颗珠子表示4个一，合起来是14。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-midterm-final-structure,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-006,P1,upper,数一数,,within-5-numbers | early-addition-subtraction | p1-number-sense | 5以内加减法 | p1-shapes | position-language | clock-whole-hour | 图形与位置,Core,short-answer,数一数，填一填：教室里有4张桌子，每张桌子配2把椅子，一共有多少把椅子？,,8,8,4张桌子，每张配2把椅子，就是4个2相加，2+2+2+2=8，所以一共8把椅子。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-within-5-number-sense,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-007,P1,upper,6-10的认识和加减法,,within-10-numbers | number-composition | within-10-addition-subtraction | 10以内加减法 | p1-number-sense | within-20-numbers | early-addition-subtraction | 20以内加减法,Challenge,multiple-choice,9比5多多少？,3 | 4 | 5 | 6,4,4,求9比5多几，用减法：9-5=4。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-within-10-composition,,manual-required,85,100,100,75,100,100,100,92.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-008,P1,upper,20以内进位加法,,within-20-numbers | within-20-addition | making-ten | 20以内加减法 | p1-shapes | position-language | clock-whole-hour | 图形与位置,Foundation,fill-in,计算9+7时，用凑十法：把7分成（ ）和（ ），先算9+（ ）=10，再算10+（ ）=（ ）。,,1，6，1，6，16,1，6，1，6，16,凑十法：看到9，想到1，把7分成1和6，9+1=10，10+6=16。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-within-20-addition,,manual-required,75,100,100,85,60,100,100,87.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-009,P1,upper,认识图形,,p1-shapes | position-language | clock-whole-hour | classification | 图形与位置 | p1-number-sense | within-20-numbers | early-addition-subtraction,Core,short-answer,下面的物体中，哪些是圆柱？请写出序号。①足球 ②易拉罐 ③魔方 ④水杯 ⑤铅笔,,②④,"②④ | 2,4 | ②和④ | 2和4",圆柱上下一样粗，两头是圆形。易拉罐和水杯是圆柱，足球是球，魔方是正方体，铅笔不是圆柱。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-shapes-position-time,,manual-required,75,100,100,85,100,100,100,91.5,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-01.json,P1-upper-01,pep-primary-p1-upper-010,P1,upper,期中综合,,p1-number-sense | within-20-numbers | within-20-addition | p1-shapes | clock-whole-hour | position-language | 图形与位置,Challenge,multiple-choice,小红左边有3人，右边有4人，这一排一共有几人？,6人 | 7人 | 8人 | 9人,8人,8人,小红左边3人，右边4人，再加上小红自己，3+4+1=8人。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-midterm-final-structure,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-02.json,P1-upper-02,pep-primary-p1-upper-011,P1,upper,比大小,,within-5-numbers | early-addition-subtraction | p1-number-sense | 5以内加减法 | within-20-numbers | 20以内加减法,Foundation,fill-in,篮子里有3个苹果，妈妈又放进2个苹果。现在篮子里一共有几个苹果？,,5,5 | 5个,原来有3个苹果，又放进2个，合起来是5个。3加2等于5。,pep-primary-p1-upper-number-sense-within-20,pep-primary-p1-upper-exam-within-5-number-sense,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
deepseek-600,P1-upper-02.json,P1-upper-02,pep-primary-p1-upper-012,P1,upper,10以内加减法,,within-10-numbers | number-composition | within-10-addition-subtraction | 10以内加减法 | p1-shapes | position-language | clock-whole-hour | 图形与位置,Core,short-answer,小华有8块糖，吃了3块。小华还剩几块糖？,,5,5 | 5块,从8块里去掉3块，剩下5块。8减3等于5。,pep-primary-p1-upper-shapes-position-clock,pep-primary-p1-upper-exam-within-10-composition,,manual-required,85,100,100,100,100,100,100,96.3,false,false,sample-review,,manual-math-review-required
