reviewDate,reviewer,questionId,grade,semester,unitTitle,type,difficulty,promptZhHans,optionsZhHans,storedAnswer,acceptedAnswers,explanationZhHans,sourceStatus,mathCorrect,answerKeyMatches,explanationMatches,gradeFit,languageOk,classroomUsable,issueType,reviewNotes
2026-05-23,S18-manual-review,pep-primary-p1-upper-046,P1,upper,数一数,fill-in,Foundation,数一数，教室里有多少扇窗户？请填数字。,,4,4,假设教室有4扇窗户，数出数量即可。,passed-auto-source-scan,unclear,unclear,no,yes,no,reject,ambiguous-prompt,Prompt asks how many windows are in a classroom but gives no countable information; stored answer 4 is not derivable.
2026-05-23,S18-manual-review,pep-primary-p1-upper-047,P1,upper,10的组成,multiple-choice,Foundation,下面哪两个数合起来是10？,2和7 | 4和5 | 3和7 | 1和8,3和7,3和7,3+7=10，其他选项：2+7=9，4+5=9，1+8=9，都不等于10。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p1-upper-048,P1,upper,凑十法,fill-in,Foundation,计算9+4时，可以把4分成1和几？请填数字。,,3,3,凑十法：9需要1凑成10，所以把4分成1和3，9+1=10，10+3=13。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p1-upper-049,P1,upper,认识图形,multiple-choice,Foundation,下列哪个物体最容易滚动？,正方体 | 长方体 | 球 | 圆柱,球,球,球没有平面，可以向任意方向滚动，最容易滚动。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-003,P2,lower,近似数,short-answer,Challenge,学校图书馆有故事书2914本，科技书1805本。故事书大约比科技书多多少本？请写出你的估算过程和结果。,,大约多1100本,大约多1100本 | 1100本 | 约1100本 | 大约1100本,把2914看作2900，1805看作1800，2900-1800=1100，所以大约多1100本。估算时把数看成接近的整百或整千数计算。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-006,P2,lower,平均分,short-answer,Core,有15支铅笔，每个笔筒放3支，可以放满几个笔筒？请写出除法算式和口诀。,,15÷3=5（个），口诀：三五十五,15÷3=5（个），口诀：三五十五 | 15÷3=5，口诀：三五十五 | 15÷3=5个，三五十五,15支铅笔，每3支一份，求份数用除法15÷3=5，想口诀三五十五，所以可以放满5个笔筒。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-007,P2,lower,有余数的除法,multiple-choice,Challenge,有27个气球，每个小朋友分4个，最多可以分给几个小朋友？,5个 | 6个 | 7个 | 8个,6个,6个,27÷4=6……3，商6表示最多分给6个小朋友，余数3个不够再分给一人，所以最多6个。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-009,P2,lower,数据收集整理,short-answer,Foundation,二（1）班同学最喜欢的水果情况：苹果8人，香蕉12人，橘子6人，梨4人。喜欢香蕉的比喜欢橘子的多几人？请写出算式和答案。,,12-6=6（人），多6人,12-6=6（人），多6人 | 12-6=6，多6人 | 12-6=6人，多6人,从数据中找喜欢香蕉的12人，喜欢橘子的6人，求多几人用减法：12-6=6人。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-010,P2,lower,分层练习,multiple-choice,Core,妈妈买了20个鸡蛋，每天吃3个，吃了5天后还剩几个？正确的算式是哪一个？,20-3×5 | 20+3×5 | 20÷3-5 | 3×5-20,20-3×5,20-3×5,每天吃3个，5天吃3×5=15个，从总数20里减去吃掉的，20-15=5个，所以算式是20-3×5。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-013,P2,lower,万以内数的认识,multiple-choice,Core,下面哪个数读作“三千零五十”？,3050 | 3005 | 3500 | 3055,3050,3050,3050的千位是3，百位是0，十位是5，个位是0，读作三千零五十。中间有一个0或连续几个0都只读一个零。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-014,P2,lower,时、分、秒,fill-in,Challenge,小明晚上 8:30 睡觉，早上 6:50 起床。他一共睡了多长时间？,,10 小时 20 分钟。,10 小时 20 分钟。 | 10小时20分钟 | 10小时20分 | 10时20分 | 10时20分钟,从晚上8:30到第二天早上6:30是10小时，再到6:50是20分钟，一共10小时20分钟。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-015,P2,lower,期中综合,short-answer,Foundation,妈妈买了 4 盒铅笔，每盒 6 支。送给妹妹 8 支后，还剩多少支？请分步列式解答。,,还剩 16 支。,还剩 16 支。 | 16支 | 4×6=24（支）24-8=16（支） | 4×6=24 24-8=16 | 4×6-8=16,先算一共有多少支：4×6=24（支）；再算剩下多少：24-8=16（支）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-017,P2,lower,竖式计算,fill-in,Challenge,用竖式计算 47÷5。,,47÷5=9……2,47÷5=9……2 | 9……2 | 9余2,竖式：商9，5×9=45，47-45=2，余数2比除数5小。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-019,P2,lower,克和千克,multiple-choice,Core,下面哪种物品的质量最接近 1 千克？,一个苹果 | 一袋盐 | 一枚硬币 | 一袋大米,一袋盐,一袋盐,1千克=1000克，一袋盐通常重500克或1000克，最接近1千克。一个苹果约200克，一枚硬币约几克，一袋大米通常5千克或10千克。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-020,P2,lower,期末综合,fill-in,Challenge,二（1）班同学去划船，每条船最多坐 4 人，他们租了 6 条船，还有 2 个空位。二（1）班一共有多少人？,,一共有 22 人。,一共有 22 人。 | 22人 | 4×6-2=22（人） | 4×6=24 24-2=22,6条船最多坐4×6=24人，空2个位，所以实际人数是24-2=22人。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-024,P2,lower,数据收集整理,short-answer,Core,二（1）班同学最喜欢的运动项目统计如下：跳绳8人，踢毽子5人，拍球7人。最喜欢跳绳的比最喜欢踢毽子的多几人？请写出算式和答案。,,8 - 5 = 3，多3人。,8 - 5 = 3，多3人。 | 8-5=3 | 8 - 5 = 3 | 多3人 | 3人,从统计表可知跳绳8人，踢毽子5人，求多几人用减法：8-5=3人。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-025,P2,lower,解决问题,multiple-choice,Foundation,妈妈买了18个苹果，每天吃3个，可以吃几天？正确的算式是哪一个？,18 ÷ 6 = 3 | 18 ÷ 3 = 6 | 3 × 6 = 18 | 18 - 3 = 15,18 ÷ 3 = 6,18 ÷ 3 = 6,总数18个，每天吃3个，求天数就是求18里面有几个3，用除法18÷3=6（天）。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-026,P2,lower,表内除法（二）,fill-in,Core,根据口诀“五七三十五”写出两个除法算式：______ ÷ ______ = ______ 和 ______ ÷ ______ = ______,,35 ÷ 5 = 7 和 35 ÷ 7 = 5,35 ÷ 5 = 7 和 35 ÷ 7 = 5 | 35÷5=7 和 35÷7=5 | 35÷5=7，35÷7=5 | 35÷5=7;35÷7=5,乘法口诀“五七三十五”表示5×7=35，由此可得两个除法算式：35÷5=7和35÷7=5。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-028,P2,lower,万以内数的认识,multiple-choice,Core,下面哪个数读作“三千零六”？,306 | 3060 | 3006 | 3600,3006,3006,三千零六写作3006，千位是3，百位和十位是0，个位是6。306读作三百零六，3060读作三千零六十，3600读作三千六百。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-029,P2,lower,时、分、秒,fill-in,Foundation,时钟显示现在是2:30，再过15分钟是几时几分？______:______,,2:45,2:45 | 2时45分 | 2点45分,2:30过15分钟，分钟从30走到45，时针仍在2和3之间，所以是2:45。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p2-lower-030,P2,lower,分层练习,short-answer,Core,二（2）班有32人，每张桌子坐4人，需要几张桌子？如果又来2人，现在需要几张桌子？请写出计算过程。,,32 ÷ 4 = 8（张）；32 + 2 = 34（人），34 ÷ 4 = 8（张）……2（人），所以需要9张桌子。,32 ÷ 4 = 8（张）；32 + 2 = 34（人），34 ÷ 4 = 8（张）……2（人），所以需要9张桌子。 | 32÷4=8张；32+2=34人，34÷4=8张……2人，需要9张 | 32÷4=8张，34÷4=8张余2人，需要9张 | 8张，9张,先求原来：32÷4=8张。又来2人后总人数34人，34÷4=8张……2人，余下的2人也需要1张桌子，所以需要8+1=9张。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
